@relation FeaturesColour

@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute label {'Amorpha fruticosa_All.jpg','Anagyris foetida_All.jpg','Anthyllis barba-jovis_All.jpg','Anthyllis cytisoides_All.jpg','Astragalus glycyphyllos_All.jpg','Calicotome villosa_All.jpg','Caragana arborescens_All.jpg','Ceratonia siliqua_All.jpg','Colutea arborescens_All.jpg','Cytisus purgans_All.jpg','Cytisus scoparius_All.jpg','Dorycnium pentaphyllum_All.jpg','Dorycnium rectum_All.jpg','Hedysarum coronarium_All.jpg','Lathyrus aphaca_All.jpg','Lathyrus ochrus_All.jpg','Medicago sativa_All.jpg','Melilotus officinalis_All.jpg','Pisum sativum subsp. elatius_All.jpg','Senna alexandrina_All.jpg','Spartium junceum_All.jpg','Trifolium angustifolium_All.jpg','Vicia faba_All.jpg'}

@data
101.804041,31.698236,10.089799,71.582881,24.237602,8.460667,54.017814,25.597071,7.349681,0.114217,0.154598,0.337961,0.520139,0.197074,0.721206,0.408609,0.112749,0.639225,'Pisum sativum subsp. elatius_All.jpg'
129.231683,43.967662,11.368011,103.178543,33.46227,10.157684,75.516707,29.882383,8.690035,0.122278,0.122587,0.349682,0.460706,0.181938,0.678754,0.515814,0.158798,0.718202,'Pisum sativum subsp. elatius_All.jpg'
118.508644,37.259974,10.886168,77.942182,23.920946,8.828487,57.396466,23.189781,7.576046,0.121757,0.196539,0.348937,0.548799,0.184611,0.740809,0.47282,0.133012,0.687619,'Pisum sativum subsp. elatius_All.jpg'
111.259593,39.72799,10.547966,76.596785,27.998279,8.751959,56.132905,25.39527,7.49219,0.130847,0.184776,0.361728,0.551991,0.192121,0.742961,0.447666,0.138895,0.669078,'Pisum sativum subsp. elatius_All.jpg'
119.0702,44.148281,10.911929,86.9058,34.787747,9.322328,62.758,31.416862,7.921995,0.117989,0.148806,0.343495,0.528396,0.203419,0.726909,0.474329,0.163647,0.688716,'Pisum sativum subsp. elatius_All.jpg'
90.08926,38.830007,9.491536,63.441003,28.058503,7.964986,52.019156,25.592108,7.212431,0.175288,0.272521,0.418674,0.490853,0.20905,0.700609,0.363992,0.141717,0.603318,'Pisum sativum subsp. elatius_All.jpg'
151.321839,61.476894,12.301294,133.894377,53.970839,11.571274,90.310345,40.203935,9.503176,0.146853,0.104027,0.383214,0.446994,0.16817,0.668576,0.604154,0.228708,0.777274,'Pisum sativum subsp. elatius_All.jpg'
126.874229,41.554215,11.263846,96.905086,32.480192,9.844038,70.347095,29.304245,8.387318,0.121726,0.13919,0.348893,0.49465,0.177257,0.703313,0.506896,0.148847,0.711967,'Pisum sativum subsp. elatius_All.jpg'
93.234962,31.878747,9.655825,56.534636,22.552476,7.518952,44.541585,23.37623,6.673948,0.132635,0.221589,0.364191,0.587332,0.198047,0.766376,0.377256,0.110453,0.614211,'Pisum sativum subsp. elatius_All.jpg'
83.586064,30.879119,9.142541,51.945251,23.639604,7.207305,43.259436,23.407869,6.577191,0.139081,0.241891,0.372936,0.558861,0.203978,0.74757,0.338329,0.109534,0.581661,'Pisum sativum subsp. elatius_All.jpg'
124.926055,41.484077,11.177032,89.744784,31.089141,9.473372,62.835188,28.007302,7.926865,0.12291,0.158063,0.350586,0.541345,0.190175,0.735761,0.499397,0.148126,0.70668,'Pisum sativum subsp. elatius_All.jpg'
164.957648,40.187329,12.843584,150.791978,35.931641,12.279739,107.830842,31.587218,10.384163,0.150458,0.104202,0.387889,0.359577,0.13037,0.599648,0.653209,0.148082,0.808213,'Pisum sativum subsp. elatius_All.jpg'
93.327346,31.000837,9.660608,62.159839,23.615868,7.884151,48.430878,24.273934,6.95923,0.122572,0.192156,0.350103,0.55081,0.198162,0.742166,0.377275,0.107729,0.614228,'Pisum sativum subsp. elatius_All.jpg'
104.554392,31.653723,10.225184,73.792506,23.65554,8.590256,54.529815,24.386259,7.384431,0.127636,0.183195,0.357262,0.528064,0.189235,0.72668,0.418298,0.111673,0.64676,'Pisum sativum subsp. elatius_All.jpg'
109.251308,43.610543,10.452335,80.514688,39.740483,8.972998,60.301811,38.322154,7.765424,0.131319,0.17118,0.36238,0.522635,0.216111,0.722935,0.439511,0.159345,0.662956,'Pisum sativum subsp. elatius_All.jpg'
137.471023,45.436439,11.724804,106.234279,33.750371,10.307001,73.681669,29.418614,8.583803,0.124245,0.128962,0.352484,0.495689,0.173842,0.704052,0.547484,0.165249,0.739921,'Pisum sativum subsp. elatius_All.jpg'
105.090618,35.477856,10.251372,71.782757,25.941503,8.472471,54.59852,24.983104,7.389081,0.134406,0.209937,0.366615,0.532138,0.191034,0.729478,0.421355,0.127162,0.649119,'Pisum sativum subsp. elatius_All.jpg'
96.426289,23.530015,9.819689,66.525138,17.422542,8.156294,50.334683,22.276105,7.094694,0.114236,0.166078,0.337988,0.518296,0.17266,0.719928,0.387896,0.082463,0.622813,'Pisum sativum subsp. elatius_All.jpg'
111.536005,38.419571,10.561061,81.872446,28.629069,9.048339,59.581234,26.161809,7.718888,0.161732,0.230066,0.402159,0.518207,0.18772,0.719866,0.448421,0.137645,0.669642,'Pisum sativum subsp. elatius_All.jpg'
108.314292,51.215297,10.407415,86.816489,42.699785,9.317537,67.904164,35.876819,8.240398,0.154291,0.222964,0.392799,0.41985,0.21781,0.647958,0.431617,0.195128,0.656976,'Pisum sativum subsp. elatius_All.jpg'
116.546915,36.961995,10.79569,84.393702,27.247395,9.186605,59.796703,25.255417,7.732833,0.124987,0.161393,0.353535,0.531703,0.179761,0.72918,0.466329,0.131087,0.682883,'Pisum sativum subsp. elatius_All.jpg'
149.954806,55.30029,12.245604,121.496914,42.584389,11.022564,87.472222,33.537902,9.352659,0.121055,0.107901,0.34793,0.455584,0.163187,0.67497,0.596988,0.205038,0.77265,'Pisum sativum subsp. elatius_All.jpg'
94.925022,42.36238,9.742947,69.831574,32.590477,8.356529,53.431838,30.45117,7.309708,0.138094,0.180715,0.37161,0.531739,0.239098,0.729205,0.384871,0.152216,0.62038,'Pisum sativum subsp. elatius_All.jpg'
147.368578,41.929068,12.139546,114.518319,32.532458,10.701323,80.355635,29.001071,8.96413,0.112709,0.107939,0.335722,0.479727,0.148451,0.692624,0.58367,0.153815,0.763983,'Pisum sativum subsp. elatius_All.jpg'
109.818329,39.830664,10.479424,80.479209,32.921599,8.97102,57.648567,31.247768,7.592665,0.128356,0.157797,0.358268,0.539998,0.20909,0.734846,0.441859,0.142772,0.664725,'Pisum sativum subsp. elatius_All.jpg'
124.162527,43.790591,11.142824,95.487781,34.908253,9.771785,65.20306,31.367768,8.074841,0.1267,0.128795,0.355949,0.526376,0.194186,0.725518,0.496623,0.158371,0.704715,'Pisum sativum subsp. elatius_All.jpg'
99.680896,34.102362,9.984032,71.089814,25.927793,8.431478,54.823331,26.065874,7.404278,0.123969,0.176021,0.352092,0.521762,0.199394,0.722331,0.402427,0.119619,0.634371,'Pisum sativum subsp. elatius_All.jpg'
152.131699,43.486675,12.334168,125.717075,35.852917,11.212363,86.064656,33.238259,9.277104,0.12649,0.093293,0.355654,0.460668,0.153899,0.678725,0.60386,0.158505,0.777084,'Pisum sativum subsp. elatius_All.jpg'
98.302075,36.738551,9.91474,70.25,29.162383,8.381527,50.389864,26.552081,7.098582,0.124136,0.162015,0.352329,0.55785,0.205438,0.746893,0.395079,0.132769,0.628553,'Pisum sativum subsp. elatius_All.jpg'
104.50735,34.697959,10.222884,72.880302,25.778856,8.536996,55.690676,25.892866,7.462619,0.129389,0.190782,0.359707,0.525047,0.194631,0.724601,0.42033,0.123665,0.648329,'Pisum sativum subsp. elatius_All.jpg'
117.931165,33.688557,10.859612,76.040294,23.307144,8.720109,55.485414,24.256182,7.448853,0.100954,0.146988,0.317733,0.559314,0.188855,0.747873,0.47014,0.118945,0.685667,'Pisum sativum subsp. elatius_All.jpg'
122.921549,38.066625,11.086999,92.090169,31.243018,9.596362,64.260775,30.592359,8.016282,0.116094,0.118895,0.340725,0.518583,0.20146,0.720127,0.490034,0.138456,0.700024,'Pisum sativum subsp. elatius_All.jpg'
122.310324,38.909768,11.0594,88.088399,29.97564,9.385542,63.893468,28.753737,7.993339,0.114403,0.143885,0.338235,0.523067,0.193033,0.723234,0.489009,0.137493,0.699292,'Pisum sativum subsp. elatius_All.jpg'
100.111583,38.547972,10.005578,75.952594,30.764987,8.715079,60.589893,29.116122,7.783951,0.181277,0.256935,0.425766,0.463063,0.219287,0.680487,0.404225,0.139966,0.635787,'Pisum sativum subsp. elatius_All.jpg'
109.967536,46.264235,10.486541,92.673043,43.231863,9.626684,52.855652,40.307008,7.270189,0.176275,0.158562,0.419852,0.613617,0.252102,0.783337,0.446393,0.168244,0.668126,'Senna alexandrina_All.jpg'
142.407801,48.800337,11.933474,122.952719,42.644891,11.088405,74.835697,41.167773,8.650763,0.142888,0.087641,0.378006,0.521308,0.200862,0.722017,0.56726,0.180317,0.753167,'Senna alexandrina_All.jpg'
116.322636,43.183344,10.785297,90.393696,40.888544,9.50756,42.233238,35.987814,6.49871,0.153699,0.153417,0.392045,0.682943,0.245954,0.826404,0.466604,0.161346,0.683084,'Senna alexandrina_All.jpg'
138.200671,37.114981,11.755878,109.935159,31.709624,10.484997,49.238681,35.126593,7.017028,0.136845,0.080342,0.369926,0.669737,0.220028,0.818375,0.551343,0.133777,0.742525,'Senna alexandrina_All.jpg'
114.677621,40.244145,10.708764,95.940532,40.689332,9.794924,51.127282,36.007009,7.150334,0.150282,0.116473,0.387663,0.611056,0.239834,0.781701,0.460061,0.148538,0.678278,'Senna alexandrina_All.jpg'
115.839603,38.468416,10.762881,96.961338,34.561227,9.846895,51.889237,33.444249,7.203418,0.153728,0.118797,0.392082,0.601218,0.230537,0.775383,0.466947,0.138476,0.683335,'Senna alexandrina_All.jpg'
117.308737,38.067413,10.830916,92.650531,34.241793,9.625515,48.286895,35.034812,6.948877,0.138895,0.097383,0.372686,0.633834,0.232483,0.796137,0.471912,0.139035,0.686959,'Senna alexandrina_All.jpg'
127.701928,35.945239,11.300528,105.996352,29.367356,10.295453,51.685774,33.5206,7.189282,0.141987,0.078896,0.376812,0.621397,0.219617,0.788287,0.510525,0.1257,0.714511,'Senna alexandrina_All.jpg'
121.366017,44.142269,11.016625,104.504178,37.367862,10.222729,56.36546,34.12354,7.507693,0.161608,0.121229,0.402005,0.595405,0.21547,0.771625,0.4914,0.155199,0.700999,'Senna alexandrina_All.jpg'
148.019078,45.001154,12.166309,132.499205,35.724132,11.51083,85.608108,35.940371,9.252465,0.15313,0.091744,0.391318,0.457009,0.177864,0.676024,0.59273,0.156223,0.76989,'Senna alexandrina_All.jpg'
106.444655,42.617124,10.317202,87.975332,33.710721,9.379517,39.71031,33.171661,6.301612,0.164454,0.121673,0.405529,0.681739,0.242697,0.825675,0.43613,0.148788,0.660401,'Senna alexandrina_All.jpg'
117.366992,57.651238,10.833605,92.584262,48.891951,9.622072,46.767409,38.177235,6.83867,0.182019,0.198903,0.426637,0.678939,0.243214,0.823978,0.472396,0.214731,0.687311,'Senna alexandrina_All.jpg'
141.925499,37.111873,11.913249,122.904762,30.556863,11.086242,79.132104,29.837831,8.895623,0.143633,0.088065,0.37899,0.468797,0.16606,0.684688,0.566278,0.132871,0.752515,'Senna alexandrina_All.jpg'
129.830465,46.845225,11.394317,104.469019,41.200518,10.221009,54.216867,37.002728,7.36321,0.141417,0.114971,0.376054,0.617516,0.22993,0.785822,0.517853,0.172387,0.71962,'Senna alexandrina_All.jpg'
132.651751,45.122287,11.517454,114.827821,42.378603,10.715774,69.967899,43.772448,8.364682,0.150896,0.094987,0.388453,0.527527,0.246437,0.72631,0.534443,0.162571,0.731056,'Senna alexandrina_All.jpg'
134.689655,48.909345,11.605587,107.353976,44.098249,10.361176,57.599578,40.351773,7.589439,0.147141,0.131755,0.383589,0.625208,0.236457,0.790701,0.538947,0.17879,0.73413,'Senna alexandrina_All.jpg'
137.884848,48.645898,11.742438,119.535152,42.858791,10.933213,73.256364,37.660113,8.558993,0.149421,0.102353,0.386551,0.530381,0.217164,0.728273,0.550351,0.176183,0.741856,'Senna alexandrina_All.jpg'
135.967788,48.966142,11.660523,112.288475,41.776959,10.596626,60.430923,39.179886,7.773733,0.146156,0.097178,0.382303,0.599854,0.223683,0.774503,0.543947,0.178123,0.737528,'Senna alexandrina_All.jpg'
146.267267,39.753901,12.094101,121.636036,35.520997,11.028873,66.808408,38.423953,8.173641,0.129097,0.06906,0.359301,0.576298,0.19771,0.759143,0.578894,0.145387,0.760851,'Senna alexandrina_All.jpg'
139.729617,51.760749,11.820728,118.891986,46.688381,10.90376,67.881533,41.172697,8.239025,0.153162,0.115623,0.391359,0.569884,0.224408,0.754907,0.558858,0.188821,0.747568,'Senna alexandrina_All.jpg'
140.916984,46.315001,11.870846,122.030418,39.409694,11.046738,72.582383,41.454912,8.519529,0.145322,0.084932,0.381211,0.528273,0.211073,0.726824,0.561915,0.166381,0.74961,'Senna alexandrina_All.jpg'
131.01536,40.463862,11.446194,99.930614,35.144564,9.99653,42.592691,32.088806,6.526308,0.130166,0.091501,0.360785,0.697484,0.212805,0.835155,0.520997,0.148654,0.721802,'Senna alexandrina_All.jpg'
141.741676,36.783687,11.905531,121.835661,30.66937,11.037919,76.75725,32.689116,8.761122,0.137106,0.079645,0.370279,0.487503,0.165281,0.698214,0.564613,0.130806,0.751407,'Senna alexandrina_All.jpg'
134.665125,54.62625,11.60453,109.301849,47.199784,10.454752,55.453765,37.089353,7.446728,0.155048,0.14409,0.393761,0.643723,0.212752,0.802324,0.536903,0.199893,0.732736,'Senna alexandrina_All.jpg'
145.802211,39.821449,12.074859,133.302501,31.089722,11.54567,93.844677,29.422275,9.687346,0.14906,0.083903,0.386083,0.388755,0.125976,0.623502,0.582803,0.140991,0.763416,'Senna alexandrina_All.jpg'
119.130374,51.434273,10.914686,89.413672,48.710916,9.45588,40.875969,40.387633,6.393432,0.170793,0.198724,0.413271,0.721063,0.24192,0.849154,0.477417,0.190018,0.690954,'Senna alexandrina_All.jpg'
120.366753,36.254075,10.971178,91.63066,31.282408,9.57239,29.564036,29.648362,5.437282,0.144815,0.108535,0.380546,0.765187,0.230641,0.87475,0.485364,0.130988,0.696681,'Senna alexandrina_All.jpg'
130.827802,43.73003,11.437998,113.439574,38.936484,10.650802,69.214778,38.093206,8.319542,0.156437,0.116645,0.395521,0.524457,0.215555,0.724194,0.526234,0.157361,0.72542,'Senna alexandrina_All.jpg'
136.950345,48.187138,11.702579,122.004828,40.933407,11.04558,79.14,34.412536,8.896067,0.162994,0.124773,0.403725,0.480062,0.186123,0.692865,0.550312,0.172657,0.74183,'Senna alexandrina_All.jpg'
154.70197,41.683146,12.437925,133.340722,37.915527,11.547325,77.936782,40.189139,8.828181,0.142666,0.083073,0.377711,0.529147,0.206227,0.727425,0.615731,0.151311,0.784686,'Senna alexandrina_All.jpg'
147.671832,33.720895,12.15203,126.674045,29.700601,11.254956,71.629773,37.76461,8.463437,0.143797,0.08034,0.379206,0.541491,0.213512,0.735861,0.588261,0.117529,0.766982,'Senna alexandrina_All.jpg'
140.158434,39.765431,11.838853,120.246988,32.929745,10.965719,66.920482,35.842007,8.180494,0.141565,0.074469,0.376251,0.554446,0.194786,0.744611,0.558467,0.143958,0.747306,'Senna alexandrina_All.jpg'
147.156394,39.862517,12.130804,125.958398,33.56766,11.223119,75.624807,36.569241,8.696252,0.143704,0.086224,0.379082,0.514809,0.206271,0.717502,0.588368,0.140146,0.767052,'Senna alexandrina_All.jpg'
129.75792,41.101381,11.391133,106.471608,40.381234,10.318508,61.640167,41.631711,7.851125,0.141411,0.095934,0.376047,0.575139,0.249756,0.758379,0.52109,0.144884,0.721866,'Senna alexandrina_All.jpg'
143.107403,41.657886,11.962751,129.635922,35.753894,11.385777,88.027306,33.54814,9.382287,0.151646,0.089086,0.389417,0.429605,0.157344,0.655442,0.573082,0.147723,0.757022,'Senna alexandrina_All.jpg'
149.523843,41.525388,12.227994,135.499644,32.883647,11.640431,90.596441,36.470182,9.518216,0.155929,0.095451,0.394878,0.434759,0.174654,0.659362,0.601094,0.140192,0.775303,'Senna alexandrina_All.jpg'
127.572072,44.973845,11.294781,100.604247,39.954656,10.030167,50.308237,37.603032,7.09283,0.138034,0.109659,0.371529,0.646879,0.242127,0.804288,0.50861,0.166853,0.713169,'Senna alexandrina_All.jpg'
140.798107,55.722267,11.865838,120.660095,49.008468,10.984539,74.687697,40.048967,8.642204,0.160346,0.145493,0.400433,0.54246,0.217263,0.736519,0.564202,0.202537,0.751134,'Senna alexandrina_All.jpg'
131.099683,36.17599,11.449877,110.622222,29.418941,10.51771,59.796825,35.073702,7.732841,0.149809,0.095814,0.387051,0.578999,0.218067,0.76092,0.527788,0.12483,0.72649,'Senna alexandrina_All.jpg'
129.967071,46.414034,11.40031,111.295494,41.264764,10.549668,63.34922,42.983733,7.959222,0.154324,0.099026,0.392841,0.573073,0.253299,0.757016,0.524936,0.165319,0.724525,'Senna alexandrina_All.jpg'
121.974377,51.561131,11.044201,104.43144,46.646309,10.21917,65.541551,34.860642,8.095774,0.182779,0.178942,0.427526,0.549195,0.225803,0.741077,0.494617,0.184161,0.70329,'Senna alexandrina_All.jpg'
159.860969,49.40411,12.643614,137.778061,33.253225,11.73789,97.927296,30.432239,9.895822,0.135152,0.092169,0.367631,0.417065,0.121148,0.645806,0.639281,0.170308,0.79955,'Senna alexandrina_All.jpg'
130.289665,42.342022,11.41445,112.89083,37.809713,10.62501,63.653566,43.130395,7.978319,0.162064,0.106882,0.402571,0.559319,0.260751,0.747876,0.525587,0.148495,0.724974,'Senna alexandrina_All.jpg'
130.780034,42.183471,11.43591,103.422166,37.134631,10.169669,49.540609,36.285298,7.038509,0.132484,0.080464,0.363983,0.652011,0.22594,0.807472,0.520928,0.156234,0.721754,'Senna alexandrina_All.jpg'
151.922301,46.204607,12.325676,123.466196,34.438418,11.111534,53.735621,36.02803,7.330458,0.138399,0.070098,0.37202,0.663222,0.204705,0.814385,0.604863,0.16674,0.77773,'Senna alexandrina_All.jpg'
145.13732,37.430696,12.047295,128.547619,31.820927,11.337884,82.806755,36.393278,9.099822,0.148694,0.08796,0.385609,0.45598,0.202812,0.675263,0.579485,0.133387,0.761239,'Senna alexandrina_All.jpg'
129.758602,36.238189,11.391163,113.035484,29.098594,10.631815,69.804301,31.751665,8.354897,0.145998,0.089046,0.382096,0.502926,0.188561,0.709173,0.520978,0.124248,0.721788,'Senna alexandrina_All.jpg'
113.233932,46.466808,10.641143,86.89172,45.512154,9.321573,41.914302,36.471304,6.474126,0.149989,0.155917,0.387284,0.69434,0.239271,0.833271,0.45507,0.171154,0.674589,'Senna alexandrina_All.jpg'
125.894346,43.413293,11.220265,98.456882,41.140085,9.922544,46.718447,35.574856,6.835089,0.135439,0.106603,0.368021,0.660818,0.235621,0.812907,0.501354,0.162785,0.708063,'Senna alexandrina_All.jpg'
135.372018,43.229219,11.634948,117.108317,35.310236,10.82166,72.663443,30.877242,8.524285,0.148702,0.101376,0.385619,0.507019,0.182134,0.712053,0.541738,0.15485,0.736028,'Senna alexandrina_All.jpg'
128.027097,45.592823,11.314906,104.710968,34.049735,10.232838,49.489032,31.342228,7.034844,0.155493,0.110998,0.394326,0.644529,0.216234,0.802826,0.515795,0.161821,0.718189,'Senna alexandrina_All.jpg'
140.013793,53.964242,11.832742,133.121073,50.780404,11.537811,104.355556,50.174794,10.215457,0.184564,0.129362,0.429609,0.33829,0.222547,0.581627,0.565773,0.195132,0.752179,'Senna alexandrina_All.jpg'
154.384762,34.009424,12.425166,125.390476,33.154895,11.197789,62.252063,41.874464,7.889998,0.133162,0.070677,0.364914,0.621122,0.23876,0.788113,0.613632,0.123216,0.783347,'Senna alexandrina_All.jpg'
119.720566,52.997237,10.941689,84.122951,45.773725,9.171856,38.700447,32.845622,6.220968,0.145102,0.174263,0.380923,0.716308,0.229487,0.84635,0.477911,0.198145,0.691311,'Senna alexandrina_All.jpg'
115.333333,41.295073,10.739336,95.63,33.851869,9.779059,47.734,31.396843,6.90898,0.162883,0.132861,0.403588,0.631885,0.224886,0.794912,0.468055,0.146352,0.684145,'Senna alexandrina_All.jpg'
150.399378,37.454407,12.263742,131.260295,34.339171,11.456889,81.108003,40.094697,9.005998,0.140516,0.077386,0.374855,0.495881,0.200843,0.704188,0.598187,0.134235,0.773425,'Senna alexandrina_All.jpg'
126.327724,50.380294,11.239561,97.259615,45.761067,9.862029,46.371795,37.274847,6.809684,0.160763,0.167722,0.400953,0.684593,0.23618,0.827401,0.505534,0.184569,0.711009,'Senna alexandrina_All.jpg'
130.513783,37.159409,11.424263,112.111026,30.505359,10.588249,65.539051,32.675867,8.095619,0.152129,0.095714,0.390038,0.535589,0.210023,0.731839,0.524676,0.131912,0.724346,'Senna alexandrina_All.jpg'
138.196169,46.228906,11.755687,114.996935,37.412556,10.723662,60.451341,34.080394,7.775046,0.144734,0.089763,0.380439,0.596756,0.196257,0.7725,0.553329,0.166488,0.743861,'Senna alexandrina_All.jpg'
103.376784,45.749658,10.167437,87.630828,41.260459,9.361134,44.632731,39.20338,6.680773,0.167389,0.13409,0.409132,0.653618,0.249321,0.808467,0.419571,0.169707,0.647743,'Senna alexandrina_All.jpg'
141.957937,39.475963,11.91461,119.342063,39.322434,10.924379,73.023016,42.045631,8.545351,0.143946,0.096673,0.379403,0.527965,0.251905,0.726612,0.568811,0.138967,0.754196,'Senna alexandrina_All.jpg'
140.93119,47.107542,11.871444,119.840384,42.356542,10.947163,71.425268,36.621711,8.451347,0.15054,0.118773,0.387995,0.540533,0.205302,0.735209,0.56308,0.170886,0.750387,'Senna alexandrina_All.jpg'
108.10306,42.085473,10.397262,87.503489,35.91757,9.35433,36.78744,31.845271,6.065265,0.147515,0.097118,0.384077,0.708993,0.22372,0.842017,0.436001,0.153373,0.660304,'Senna alexandrina_All.jpg'
126.801501,41.502952,11.260617,98.383356,34.454605,9.918838,43.349932,33.073519,6.584067,0.139631,0.100691,0.373673,0.68539,0.227239,0.827883,0.50887,0.148537,0.713351,'Senna alexandrina_All.jpg'
138.229508,38.494108,11.757105,114.319344,40.19403,10.692022,63.122623,41.230532,7.944975,0.136198,0.083569,0.36905,0.587208,0.238485,0.766295,0.551393,0.142118,0.742558,'Senna alexandrina_All.jpg'
127.303195,41.220307,11.282872,102.195901,43.504844,10.109199,55.760096,37.292203,7.467268,0.148298,0.137881,0.385095,0.61482,0.237384,0.784105,0.512064,0.154425,0.715586,'Senna alexandrina_All.jpg'
125.245478,47.311089,11.191313,103.596899,44.888316,10.178256,51.968346,38.95881,7.208907,0.157045,0.13877,0.396289,0.638217,0.241634,0.798885,0.502815,0.174541,0.709094,'Senna alexandrina_All.jpg'
121.339359,38.0185,11.015415,98.581341,31.530369,9.928814,48.374344,30.180318,6.955167,0.154016,0.122457,0.392449,0.630532,0.225054,0.79406,0.486588,0.135024,0.697558,'Senna alexandrina_All.jpg'
123.719124,39.004457,11.12291,110.265604,31.670435,10.500743,66.790173,32.967775,8.172525,0.159045,0.098636,0.398805,0.510751,0.192824,0.714668,0.500044,0.136461,0.707138,'Senna alexandrina_All.jpg'
136.633147,43.329332,11.689018,114.353818,39.55104,10.693634,64.920857,38.620556,8.057348,0.139257,0.088415,0.373172,0.568314,0.227669,0.753866,0.545138,0.159163,0.738335,'Senna alexandrina_All.jpg'
130.083521,48.581209,11.405416,108.866065,44.63969,10.43389,59.069225,44.475014,7.685651,0.145365,0.097382,0.381267,0.595399,0.241227,0.771621,0.519409,0.17914,0.7207,'Senna alexandrina_All.jpg'
143.757967,36.470619,11.989911,125.000861,32.006209,11.180378,67.3764,39.736921,8.208313,0.149005,0.07427,0.386012,0.558386,0.227521,0.747253,0.574721,0.130505,0.758103,'Senna alexandrina_All.jpg'
135.146962,39.226736,11.625273,110.545156,34.05443,10.514046,53.811166,32.141922,7.335609,0.150437,0.119772,0.387862,0.626114,0.212441,0.791273,0.539885,0.143402,0.734769,'Senna alexandrina_All.jpg'
160.250653,39.980764,12.659015,139.750218,32.292399,11.8216,100.079199,31.667587,10.003959,0.134419,0.088009,0.366632,0.403243,0.136566,0.635014,0.637813,0.140428,0.798632,'Senna alexandrina_All.jpg'
136.327709,38.85133,11.675946,119.208703,31.985802,10.918274,67.530195,36.258779,8.217676,0.157414,0.093734,0.396754,0.540912,0.211638,0.735467,0.550117,0.133127,0.741699,'Senna alexandrina_All.jpg'
132.316052,45.278555,11.502871,109.94441,44.441816,10.485438,63.083698,41.299037,7.942525,0.138963,0.098688,0.372778,0.580256,0.236216,0.761746,0.529671,0.16674,0.727785,'Senna alexandrina_All.jpg'
117.172113,48.132773,10.824607,97.787582,39.686696,9.88876,50.339869,29.136323,7.095059,0.171994,0.154409,0.414722,0.632682,0.209105,0.795413,0.475347,0.169942,0.689454,'Senna alexandrina_All.jpg'
153.055156,34.967282,12.371546,132.42506,30.191189,11.507609,77.905276,35.33218,8.826397,0.14194,0.075359,0.376749,0.51495,0.188157,0.7176,0.61066,0.123076,0.781447,'Senna alexandrina_All.jpg'
152.175981,38.045215,12.335963,134.038644,29.215771,11.577506,83.627824,35.106509,9.144825,0.15405,0.095779,0.392492,0.476308,0.196164,0.690151,0.609121,0.128436,0.780462,'Senna alexandrina_All.jpg'
141.20638,49.428852,11.883029,121.983724,44.574884,11.044624,74.979818,45.815423,8.659089,0.147278,0.099149,0.383768,0.524248,0.232477,0.72405,0.562222,0.18162,0.749814,'Senna alexandrina_All.jpg'
103.910143,43.300272,10.193632,84.134509,43.225426,9.172487,49.450937,36.280706,7.032136,0.166436,0.17612,0.407966,0.611565,0.254705,0.782026,0.421504,0.158277,0.649233,'Senna alexandrina_All.jpg'
135.104094,49.717259,11.623429,112.900763,47.667882,10.625477,65.331714,41.495661,8.082804,0.155367,0.144012,0.394166,0.576955,0.228457,0.759575,0.53855,0.183785,0.73386,'Senna alexandrina_All.jpg'
120.290852,36.341142,10.967719,103.797476,29.537384,10.188105,59.408202,34.250681,7.707672,0.158124,0.105417,0.397648,0.553265,0.216496,0.743818,0.486012,0.127747,0.697146,'Senna alexandrina_All.jpg'
157.260546,46.561657,12.540357,125.899504,39.725593,11.220495,59.086228,40.945339,7.686757,0.133707,0.074504,0.36566,0.646507,0.225527,0.804056,0.624274,0.170396,0.79011,'Senna alexandrina_All.jpg'
133.763292,53.054692,11.565608,108.281865,46.324294,10.405857,62.844865,42.165887,7.927475,0.137363,0.10365,0.370625,0.581309,0.234787,0.762436,0.533679,0.197361,0.730533,'Senna alexandrina_All.jpg'
109.666857,48.929435,10.472194,84.111429,44.262028,9.171228,40.718286,31.97242,6.381088,0.163907,0.176695,0.404854,0.689035,0.229717,0.830081,0.441831,0.179374,0.664704,'Senna alexandrina_All.jpg'
127.994616,34.354519,11.313471,107.729475,31.766607,10.379281,55.188425,41.522078,7.428891,0.146213,0.081766,0.382379,0.608188,0.253644,0.779864,0.512612,0.121431,0.715969,'Senna alexandrina_All.jpg'
122.997379,43.274011,11.090418,110.159895,36.593227,10.495708,67.222805,33.724557,8.198951,0.163595,0.10816,0.404469,0.511924,0.197824,0.715489,0.497913,0.154115,0.70563,'Senna alexandrina_All.jpg'
