@relation FeaturesGray_RGB

@attribute Mean numeric
@attribute Min numeric
@attribute Max numeric
@attribute Mode numeric
@attribute StD numeric
@attribute Skewness numeric
@attribute Kurtosis numeric
@attribute IntensitySum numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute SmothnessR numeric
@attribute GLCM_Contrast numeric
@attribute GLCM_Correlation numeric
@attribute GLCM_Energy numeric
@attribute GLCM_Homogeneity numeric
@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
104.826012,0,189,84,4.736,30.034,900046,154135,998,0.014,0.000345,556741,0.908,377,0.793,127.127746,46.163619,11.275094,103.579191,41.539529,10.177386,52.724277,40.891479,7.261148,0.159828,0.139462,0.399786,0.646868,0.25064,0.804281,0.512626,0.166036,0.715979,'Senna alexandrina'
120.211169,2,217,142,11757,12762,161.902,167290,988,0.074,2,921.276,857,0.178,672,138.696335,44.131743,11.776941,119.796684,38.900114,10.945167,73.830716,37.218547,8.59248,0.154592,0.120478,0.393182,0.513561,0.21673,0.716632,0.55574,0.158784,0.74548,'Senna alexandrina'
127.991468,5,240,170,4547,30975,965924,159397,998,0.013,0.000318,568929,0.908,0.356,807,147.732082,48.680803,12.154509,125.779863,41.667129,11.215162,87.569113,41.088389,9.357837,0.136914,0.099523,0.370019,0.455361,0.201611,0.674804,0.589239,0.179318,0.767619,'Senna alexandrina'
79.944162,1,176,70,8558,15.521,242613,180439,991,0.052,1,689775,879,0.118,674,103.735195,44.134389,10.185048,76.365482,38.360805,8.738735,35.943316,30.139518,5.995275,0.133989,0.130049,0.366045,0.70764,0.218476,0.841214,0.417405,0.164589,0.646069,'Senna alexandrina'
130.884838,8,240,140,4612,26.55,703.18,180653,997,0.018,0.000327,735678,875,122,659,150.001657,42.45583,12.247516,130.604805,34.258341,11.428246,82.126761,34.770029,9.062382,0.145968,0.087786,0.382058,0.483722,0.183974,0.695501,0.599571,0.151159,0.77432,'Senna alexandrina'
135.800747,32,248,144,9574,15245,231045,159951,991,53,1,846.781,0.859,0.123,634,156.705479,36.492646,12.518206,135.874844,34.448407,11.656537,80.538605,42.56422,8.97433,0.135691,0.061755,0.368362,0.514117,0.209317,0.717019,0.620694,0.134478,0.787842,'Senna alexandrina'
135.782813,5,254,135,6119,22871,525497,174802,996,24,0.000575,604737,867,107,0.712,151.138317,42.547296,12.293832,136.134197,39.794639,11.667656,93.630959,42.476583,9.676309,0.146333,0.081395,0.382534,0.41895,0.196087,0.647264,0.600796,0.154738,0.775111,'Senna alexandrina'
117.755416,8,245,111,9524,14993,225.151,170250,991,55,1,643547,873,0.104,698,136.839225,38.054684,11.69783,117.685861,35.724207,10.848311,67.997149,43.063843,8.246038,0.145512,0.083259,0.381461,0.544591,0.244866,0.737964,0.547097,0.135658,0.73966,'Senna alexandrina'
116.007598,1,245,150,6.127,23.173,541246,177526,996,24,0.000577,80486,0.582,84,625,137.939801,50.021801,11.744778,114.963764,45.506003,10.722116,63.781999,40.526316,7.986363,0.142778,0.108638,0.37786,0.590129,0.221016,0.768199,0.549641,0.185879,0.741378,'Senna alexandrina'
113.842038,1,240,117,6.84,18.321,334162,172709,0.994,35,0.000719,797.56,0.876,183,0.676,138.53121,43.668335,11.769928,111.894904,39.974128,10.578039,59.12293,38.507606,7.689144,0.132141,0.08024,0.363511,0.61254,0.214274,0.78265,0.552022,0.158845,0.742982,'Senna alexandrina'
124.861168,4,199,130,9369,14.871,221043,112093,991,0.054,1,525.27,888,555,0.842,153.771821,51.849655,12.400477,123.446048,41.988106,11.110628,56.200687,34.823957,7.496712,0.139238,0.093763,0.373146,0.659655,0.190917,0.812192,0.612872,0.188799,0.782862,'Senna alexandrina'
113.367188,7,229,131,8632,16186,262094,176802,992,47,1,851447,867,182,675,132.054087,36.525653,11.491479,113.274639,30.249349,10.643056,64.778245,32.345727,8.048493,0.142592,0.07999,0.377614,0.541873,0.191119,0.73612,0.52727,0.129689,0.726133,'Senna alexandrina'
123.393391,4,248,116,3022,39345,1546001,131954,0.999,8,0.00014,574.926,905,375,0.781,143.000787,44.470294,11.958294,122.760818,39.640881,11.079748,75.057435,43.379581,8.663569,0.139458,0.081599,0.37344,0.517052,0.225509,0.719063,0.569473,0.161867,0.754634,'Senna alexandrina'
115.424349,1,214,143,8038,19117,363.72,125652,995,33,0.000993,535.71,0.89,537,0.84,139.216749,40.345124,11.799015,114.00563,36.378584,10.677342,60.246305,36.751524,7.761849,0.136876,0.091904,0.369968,0.604087,0.217252,0.77723,0.555113,0.148711,0.745059,'Senna alexandrina'
112.897766,5,225,115,7.633,17456,307.35,125771,993,0.041,0.000895,584.296,887,508,0.824,129.703453,36.724955,11.388742,113.133378,28.782578,10.636418,67.525389,30.002894,8.217383,0.149656,0.090479,0.386854,0.516237,0.166116,0.718496,0.520666,0.127177,0.721572,'Senna alexandrina'
109.492715,1,217,151,8592,17143,293869,174169,993,43,1,38274,201,0.082,624,125.421192,55.259207,11.19916,109.133775,52.316054,10.446711,69.453642,41.457606,8.333885,0.173964,0.16872,0.417089,0.540707,0.23612,0.735328,0.508246,0.201889,0.712914,'Senna alexandrina'
114.435201,2,222,131,18.33,7941,61364,147770,0.97,175,5,540.402,912,0.362,782,134.951839,38.582649,11.616877,114.186515,31.779991,10.685809,61.873905,34.280662,7.865997,0.147585,0.083643,0.384168,0.566419,0.208156,0.752608,0.540861,0.139699,0.735432,'Senna alexandrina'
133.87133,5,250,163,6416,22526,510279,168698,996,25,0.000633,44793,361,85,624,150.878238,48.3163,12.28325,133.237478,43.577385,11.542854,92.353195,43.672908,9.610057,0.143829,0.094617,0.379248,0.442588,0.208529,0.665273,0.602594,0.174828,0.776269,'Senna alexandrina'
96.314421,1,246,119,5484,23.161,537508,180789,996,24,0.000462,30851,237,83,628,120.732072,53.136727,10.987815,93.973995,41.141923,9.694019,44.152876,36.33209,6.644763,0.155347,0.134463,0.39414,0.687416,0.239185,0.829106,0.487022,0.1913,0.69787,'Senna alexandrina'
116.6428,2,188,123,5164,25.812,667655,168527,997,19,0.00041,373539,672,0.103,653,131.037391,37.304493,11.447156,117.136834,30.163863,10.822977,76.172633,30.41132,8.727693,0.161384,0.106093,0.401727,0.462127,0.175321,0.679799,0.528669,0.129768,0.727096,'Senna alexandrina'
127.008373,4,245,124,14448,10.152,101.347,145433,981,0.11,3,131.027,508,0.082,622,144.844498,39.638806,12.035136,126.995215,34.522701,11.269215,80.226675,37.851699,8.956934,0.143937,0.083698,0.37939,0.485132,0.19374,0.696514,0.576679,0.143141,0.759394,'Senna alexandrina'
121.195076,1,252,159,4877,23.617,555.88,95516,996,21,0.000366,477.253,893,0.582,851,141.303662,55.031415,11.887122,120.837121,45.683785,10.992594,70.26452,42.570132,8.382393,0.153325,0.10476,0.391567,0.558771,0.229514,0.74751,0.566362,0.199021,0.75257,'Senna alexandrina'
96.557554,1,172,107,12.531,11.174,123.966,150025,0.984,95,2,893328,862,188,675,116.005396,38.220973,10.77058,96.98741,31.525813,9.848219,43.245803,32.107304,6.576154,0.158584,0.115864,0.398226,0.66403,0.229276,0.81488,0.467142,0.13523,0.683478,'Senna alexandrina'
129.908691,8,206,143,0,29.058,842855,157080,1,-0,0,825.749,873,278,746,148.110011,37.601655,12.170046,130.075358,28.701131,11.405058,81.335534,29.003893,9.018621,0.143481,0.077383,0.378789,0.474643,0.156845,0.688943,0.589963,0.130062,0.768091,'Senna alexandrina'
98.903743,2,235,93,5.14,29.058,842855,144119,998,0.014,0.000406,774321,863,0.117,682,126.524064,42.473534,11.248292,96.336898,35.346795,9.815136,39.573381,34.368861,6.290738,0.136197,0.091994,0.369049,0.720423,0.226327,0.848777,0.505493,0.155128,0.71098,'Senna alexandrina'
125.453749,6,237,140,4989,28002,782.162,134070,997,15,0.000383,593707,898,0.42,0.793,148.178435,31.170431,12.172856,124.812808,28.235785,11.171965,69.122605,33.048493,8.314001,0.133712,0.067348,0.365667,0.556462,0.192222,0.745964,0.588182,0.112969,0.76693,'Senna alexandrina'
86.677156,1,184,104,5705,27237,740488,126621,997,16,0.0005,600.56,897,0.411,785,105.106061,50.011035,10.252125,84.851399,45.695488,9.211482,47.700466,36.604959,6.906552,0.176984,0.191386,0.420694,0.645608,0.24424,0.803497,0.428987,0.181572,0.654971,'Senna alexandrina'
103.128692,1,182,127,4738,26.738,713.906,182705,997,17,0.000345,433.1,598,0.059,588,123.439873,41.603019,11.11035,102.549051,34.768905,10.126651,52.766878,32.106904,7.264081,0.155455,0.12654,0.394277,0.616459,0.213286,0.785149,0.49546,0.148886,0.703889,'Senna alexandrina'
132.009241,5,248,130,7106,18.19,332154,166431,0.994,38,0.000776,611766,835,0.103,695,148.4033,39.76251,12.182089,132.292409,35.34218,11.501844,87.49769,37.802734,9.35402,0.145203,0.082098,0.381055,0.445328,0.183654,0.667329,0.591145,0.143162,0.768859,'Senna alexandrina'
107.941837,6,233,115,2576,46551,2165,184570,0.999,6,0.000102,1006.218,0.709,0.052,578,131.244547,37.91542,11.456201,107.311302,33.389857,10.359117,50.025777,36.277261,7.07289,0.145559,0.088941,0.381522,0.651352,0.234299,0.807064,0.526325,0.135462,0.725482,'Senna alexandrina'
120.871349,1,243,123,6.413,19621,383392,165021,995,32,0.000632,740191,0.876,128,662,138.054242,50.079059,11.749649,121.182893,40.688618,11.00831,74.116134,40.266247,8.609073,0.159471,0.10885,0.399338,0.52475,0.216944,0.724396,0.556222,0.174821,0.745803,'Senna alexandrina'
100.141823,1,213,114,2957,45.288,2049,174724,0.999,6,0.000134,44.491,184,75,613,125.515195,45.949577,11.203356,98.105644,44.093234,9.904829,43.976845,37.349275,6.631504,0.154959,0.146347,0.393649,0.698977,0.237849,0.836048,0.503476,0.166959,0.70956,'Senna alexandrina'
116.473333,1,224,142,0,28545,812914,138550,1,-0,0,801.119,877,265,0.74,137.501667,52.209704,11.72611,115.174167,48.569157,10.731923,67.994167,41.82009,8.245858,0.155482,0.137401,0.394312,0.571914,0.231912,0.75625,0.550961,0.190439,0.742267,'Senna alexandrina'
97.454545,4,196,79,4668,28545,812914,139242,998,15,0.000335,769.979,623,46,557,122.844697,41.957424,11.083533,94.643182,38.873065,9.728473,45.234848,35.173901,6.725686,0.13063,0.09634,0.361428,0.665864,0.23822,0.816005,0.491138,0.157436,0.700812,'Senna alexandrina'
113.985143,3,189,131,0,21728,476015,273700,1,-0,0,53412,895,98,693,133.981714,36.030938,11.575047,114.469714,30.551115,10.699052,59.026286,34.299669,7.682857,0.145713,0.075785,0.381723,0.585677,0.210206,0.765296,0.534983,0.129587,0.731425,'Spartium junceum'
104.563845,12,217,88,5.799,21728,476015,233128,996,0.028,0.000517,69.526,0.913,102,0.704,161.928981,44.53604,12.725132,84.237446,42.664052,9.178096,58.798422,47.989447,7.668013,0.120798,0.243453,0.347559,0.64667,0.259788,0.804158,0.637408,0.169787,0.798378,'Spartium junceum'
129.615624,16,209,106,6313,14.098,197.152,239848,0.99,0.059,0.000612,61.689,0.901,102,0.704,182.217256,43.707815,13.498787,114.326856,34.025858,10.692374,70.164011,38.892836,8.376396,0.096087,0.139883,0.30998,0.62178,0.198813,0.78853,0.716452,0.167902,0.846435,'Spartium junceum'
71.317455,2,173,54,2.52,39089,1526934,259957,0.999,0.009,0.000196,74.05,902,105,715,116.291445,38.959657,10.783851,51.467565,40.577038,7.17409,55.453776,41.395436,7.446729,0.629583,0.448232,0.793462,0.614587,0.250948,0.783956,0.46139,0.145123,0.679257,'Spartium junceum'
74.958199,1,164,52,1.816,53935,2907,247618,0.999,4,0.000196,60158,0.881,0.104,708,100.295105,37.879093,10.014744,63.092176,40.088502,7.943058,69.474098,38.853613,8.335112,0.696195,0.386389,0.834383,0.469524,0.246365,0.685218,0.406627,0.134733,0.637673,'Spartium junceum'
77.127068,1,195,29,3571,28607,816566,209577,998,15,0.000196,52.71,883,0.101,0.7,112.85188,47.034709,10.623177,61.435338,50.639,7.83807,64.171805,49.007933,8.010731,0.603507,0.443319,0.776857,0.556573,0.281737,0.746038,0.451642,0.173661,0.672043,'Spartium junceum'
64.543849,2,200,32,5.328,19206,368176,219675,995,33,0.000436,83339,914,0.101,0.707,106.997792,47.269832,10.343974,45.924921,49.890471,6.776793,49.088959,49.292101,7.006351,0.608066,0.442523,0.779786,0.665239,0.299921,0.815622,0.43021,0.174591,0.655904,'Spartium junceum'
63.739054,1,200,23,4.972,20.28,411274,208852,995,31,0.00038,61504,892,105,0.704,93.549475,43.913183,9.672098,49.314799,48.568869,7.02245,59.803415,49.981629,7.733267,0.671307,0.390277,0.819333,0.597641,0.297333,0.773073,0.380763,0.162363,0.61706,'Spartium junceum'
78.238549,1,217,33,9304,10.904,117.754,215659,983,102,1,46497,0.788,102,698,119.663039,48.45894,10.93906,60.063492,51.905493,7.750064,63.129705,51.762515,7.94542,0.528185,0.457652,0.726763,0.58311,0.291322,0.763616,0.478451,0.17809,0.691701,'Spartium junceum'
73.995792,0,174,63,0,10201,102.86,204850,1,-0,0,45.789,0.811,105,703,111.302601,40.948296,10.550005,56.962127,40.036757,7.547326,63.802601,40.258323,7.987653,0.718158,0.398442,0.847442,0.554479,0.243242,0.744634,0.443691,0.151061,0.666101,'Spartium junceum'
103.958824,2,220,102,10922,10201,102.86,189264,981,115,2,70095,0.896,111,0.719,159.76436,48.452974,12.639793,83.581661,49.976911,9.142301,62.527336,47.103549,7.907423,0.099273,0.209464,0.315076,0.628893,0.260684,0.793027,0.629075,0.18574,0.793143,'Spartium junceum'
102.074701,9,182,87,6.16,14606,212055,182972,991,0.058,0.000583,63646,897,99,0.699,132.140322,30.965247,11.49523,92.470491,27.693584,9.616158,72.615766,29.927226,8.521488,0.088952,0.126442,0.298248,0.471324,0.18684,0.686531,0.522659,0.112536,0.722952,'Spartium junceum'
122.2299,17,207,111,0,21.38,466745,279820,1,-0,0,301781,0.933,83,654,165.496741,44.227206,12.864554,110.279444,32.577715,10.501402,70.100826,39.970851,8.372624,0.10504,0.141611,0.324099,0.583404,0.223361,0.763809,0.653036,0.165349,0.808106,'Spartium junceum'
66.25779,2,187,28,0,21.38,466745,240550,1,-0,0,302028,0.933,86,0.671,104.272899,46.353075,10.21141,49.222852,45.295111,7.0159,54.181775,45.347996,7.360827,0.674416,0.418497,0.821229,0.62486,0.271455,0.790481,0.419587,0.170098,0.647756,'Spartium junceum'
74.396576,0,205,36,4975,21.38,466745,254521,995,0.03,0.000381,350885,0.926,0.082,637,113.844516,44.689162,10.669795,57.000463,46.44646,7.549865,60.500694,45.807368,7.778219,0.583049,0.446149,0.763577,0.583013,0.277491,0.763553,0.458863,0.16027,0.677395,'Spartium junceum'
110.753988,10,196,77,10.642,9368,86464,214552,978,135,2,310971,0.933,0.082,638,169.980688,43.571474,13.037664,89.641898,41.739435,9.467941,64.15995,45.91212,8.009991,0.100495,0.2176,0.317009,0.631701,0.249941,0.794796,0.667658,0.168817,0.817103,'Spartium junceum'
121.75639,18,186,107,5685,17.3,298704,229023,993,42,0.000497,411411,0.918,0.082,621,165.595277,37.973993,12.868383,109.516661,28.047313,10.465021,69.511808,39.835886,8.337374,0.091188,0.115269,0.301974,0.589277,0.218059,0.767644,0.65162,0.144512,0.80723,'Spartium junceum'
112.851932,13,197,91,0,17195,293871,199580,1,-0,0,335844,932,0.082,622,163.956302,38.912408,12.804542,94.104009,35.266594,9.700722,75.22463,44.480578,8.673213,0.205355,0.348806,0.453162,0.553503,0.241884,0.743978,0.644971,0.148662,0.803101,'Spartium junceum'
71.426219,1,181,31,5438,17195,293871,203477,993,0.041,0.000454,374809,924,81,0.62,115.197888,38.600168,10.733028,52.249767,41.179854,7.2284,55.282386,42.678683,7.435213,0.533998,0.460964,0.730752,0.612818,0.26728,0.782827,0.457893,0.142886,0.676678,'Spartium junceum'
69.119396,1,187,34,3.709,28734,826699,209248,998,16,0.000212,361333,924,75,616,111.730533,42.665382,10.570266,50.377065,45.608765,7.09768,53.814535,42.715565,7.335839,0.579566,0.449967,0.761293,0.630555,0.265562,0.794075,0.447303,0.156069,0.668807,'Spartium junceum'
71.440706,1,188,49,7565,13159,171.871,193568,0.989,68,0.000879,354.308,925,76,628,113.038572,42.735489,10.63196,53.473533,42.263879,7.31256,54.812474,45.41628,7.403545,0.451991,0.452157,0.672302,0.611762,0.279703,0.782152,0.454031,0.154956,0.673819,'Spartium junceum'
114.796706,4,208,106,0,48477,2348,205530,1,-0,0,351251,0.926,78,0.61,164.351145,42.605558,12.819951,97.766573,39.482929,9.887698,72.466854,42.137195,8.512747,0.096138,0.19019,0.31006,0.56686,0.230304,0.752901,0.646837,0.162784,0.804262,'Spartium junceum'
104.853085,7,206,84,2165,48477,2348,200110,0.999,5,0.000747,374.118,0.928,86,605,164.585885,45.966069,12.829103,82.691522,39.268945,9.093488,62.392366,44.270218,7.898884,0.127055,0.270557,0.356448,0.632276,0.238587,0.795158,0.64787,0.175243,0.804904,'Spartium junceum'
56.400981,1,196,28,6974,16018,255.211,198123,992,49,0.000747,334634,929,75,0.61,86.282783,38.5137,9.288853,42.418376,40.310506,6.512939,50.008921,40.983763,7.071699,0.752465,0.356128,0.867447,0.62845,0.292494,0.792748,0.35416,0.137907,0.595114,'Spartium junceum'
63.910388,1,187,23,2727,37187,1381211,235653,0.999,0.009,0.000114,460409,0.93,204,0.699,92.544257,44.520308,9.619993,50.991587,45.230729,7.140839,55.349671,43.980169,7.439736,0.63253,0.41707,0.795317,0.581164,0.293758,0.762341,0.377412,0.16254,0.614338,'Spartium junceum'
60.988424,1,187,20,5979,17.106,292225,273291,993,0.044,0.000549,447652,0.933,237,711,91.89164,39.787901,9.586013,46.805466,40.780119,6.841452,52.807395,39.481065,7.26687,0.721019,0.382812,0.849128,0.602387,0.280605,0.776136,0.373968,0.143801,0.611529,'Spartium junceum'
74.297148,2,207,27,8059,12.174,147614,251338,986,85,0.000998,470539,0.928,185,685,116.767336,50.031559,10.805894,56.068373,49.922191,7.487882,56.70512,46.494689,7.53028,0.475287,0.459234,0.689411,0.614392,0.266053,0.783832,0.465639,0.18731,0.682377,'Spartium junceum'
57.81665,2,168,32,4019,25.972,673.963,229407,997,19,0.000248,469.192,929,218,0.7,86.101586,40.648841,9.279094,44.635778,39.498513,6.681001,51.509911,40.065169,7.177041,0.73515,0.359547,0.857409,0.600511,0.279466,0.774927,0.358573,0.142364,0.59881,'Spartium junceum'
52.351269,0,177,29,0,34418,1184132,238000,1,-0,0,477093,0.928,203,691,88.520812,40.415083,9.40855,36.159391,38.148145,6.013268,40.88934,37.032533,6.394477,0.692097,0.40966,0.831924,0.685536,0.267283,0.827971,0.358611,0.148092,0.598841,'Spartium junceum'
68.496726,1,205,31,3.229,34418,1184132,201332,998,0.011,0.00016,482.698,927,252,0.712,107.343518,46.822944,10.360672,51.510258,45.005669,7.177065,53.999127,44.462113,7.34841,0.504888,0.456636,0.710555,0.620915,0.272409,0.787982,0.430082,0.172321,0.655806,'Spartium junceum'
69.387013,1,193,30,3.507,28074,788.991,199959,997,16,0.000189,497908,925,235,706,106.947619,46.08886,10.341548,52.867965,49.051862,7.271036,55.977056,47.964635,7.481782,0.550766,0.451124,0.742136,0.614397,0.301466,0.783835,0.430753,0.16793,0.656318,'Spartium junceum'
105.316279,1,210,99,0,6921,46003,202555,1,-0,0,468.45,929,255,727,160.27907,50.563086,12.660137,86.545581,43.155217,9.302988,57.925581,39.522393,7.610886,0.116041,0.21963,0.340648,0.653216,0.230499,0.808218,0.631772,0.192533,0.794841,'Spartium junceum'
78.798313,1,207,30,16282,6921,46003,198803,961,0.219,4,514.787,922,264,713,119.52511,42.5667,10.932754,61.116914,49.539621,7.817731,62.959823,49.264877,7.934723,0.533434,0.462432,0.730365,0.568087,0.298133,0.753715,0.476074,0.156991,0.689981,'Spartium junceum'
72.501166,1,204,28,5029,17.71,314664,183535,0.994,0.041,0.000389,499.047,925,252,721,117.054279,46.525681,10.819163,54.385947,46.797171,7.374683,48.849817,44.551056,6.989264,0.259863,0.389433,0.509768,0.664816,0.277493,0.815363,0.466691,0.172156,0.683148,'Spartium junceum'
82.951895,2,188,103,11.88,9236,84.34,176456,977,142,2,520865,0.921,272,728,117.998907,27.251967,10.86273,71.882653,24.334213,8.478364,47.831997,26.002408,6.916068,0.106069,0.171774,0.325682,0.606615,0.197397,0.778855,0.46679,0.0993,0.68322,'Spartium junceum'
70.089112,1,199,29,11.46,9259,84.142,188583,977,0.137,2,509926,0.923,268,723,111.948409,48.951418,10.580568,51.973199,49.254475,7.209244,53.472697,48.151236,7.312503,0.517877,0.457992,0.719637,0.624453,0.293574,0.790223,0.447308,0.182942,0.668811,'Spartium junceum'
103.177491,1,223,61,6473,15.174,229.749,273880,991,55,0.000644,603906,897,426,0.74,159.49235,49.146045,12.629028,82.452567,50.534587,9.08034,62.265896,45.943547,7.890874,0.124457,0.254384,0.352785,0.633673,0.248351,0.796036,0.628544,0.187326,0.792808,'Spartium junceum'
60.700652,1,163,17,4418,19902,398.693,263001,995,34,0.0003,624565,897,405,726,91.619979,41.248594,9.571833,46.544113,37.010591,6.822325,52.341229,35.968712,7.234724,0.699886,0.398272,0.836592,0.598234,0.252534,0.773456,0.372198,0.147989,0.61008,'Spartium junceum'
65.521739,2,209,29,9.153,10998,119961,259642,0.984,0.104,1,640644,892,419,0.734,107.006423,44.624932,10.344391,47.108696,38.529804,6.863577,51.448617,40.002117,7.172769,0.617441,0.441811,0.785774,0.628159,0.247534,0.792565,0.430867,0.162124,0.656404,'Spartium junceum'
90.708171,1,181,98,3005,37.822,1436.333,239840,0.999,0.009,0.000139,666953,885,0.438,747,145.440661,45.119311,12.059878,69.89786,40.192448,8.360494,54.283074,42.198484,7.367705,0.171445,0.316724,0.414059,0.649954,0.260429,0.806197,0.573846,0.171555,0.757526,'Spartium junceum'
126.133403,13,201,130,0,5522,28691,265795,1,-0,0,627934,0.891,441,746,170.595588,39.690316,13.061225,114.888655,29.356082,10.718613,67.265406,36.132132,8.201549,0.098415,0.111452,0.313712,0.609875,0.199948,0.780945,0.671529,0.150176,0.819469,'Spartium junceum'
72.957721,0,174,63,17.737,5522,28691,237951,0.94,337,5,636.71,0.89,436,745,111.936581,38.3434,10.580009,55.080576,39.040601,7.421629,62.588542,39.759006,7.911292,0.800108,0.342176,0.894488,0.563236,0.239464,0.75049,0.446444,0.1407,0.668164,'Spartium junceum'
73.428157,2,194,33,3096,35028,1225607,208977,998,0.01,0.000147,648401,888,447,752,112.883644,44.561605,10.624671,56.158592,46.20183,7.493904,58.785093,44.675992,7.667144,0.558162,0.452505,0.747102,0.586163,0.266986,0.765613,0.451474,0.164117,0.671918,'Spartium junceum'
79.915076,1,211,71,6473,15095,226612,234415,991,55,0.000644,611805,0.896,424,743,125.65458,46.692596,11.209575,60.133111,46.711433,7.754554,61.793893,45.969446,7.860909,0.572235,0.461799,0.756462,0.591331,0.243454,0.76898,0.497545,0.176028,0.705369,'Spartium junceum'
85.81106,5,188,83,22861,4086,14905,236437,898,551,8,595966,892,478,0.77,133.596774,37.557543,11.558407,67.795392,32.383074,8.233796,53.111982,40.176993,7.287797,0.23249,0.365995,0.482172,0.627496,0.256522,0.792146,0.527187,0.142649,0.726077,'Spartium junceum'
67.184111,2,210,26,7001,15255,231.616,199204,991,53,0.000753,627.963,0.89,0.448,755,105.558218,45.829293,10.274153,50.186633,44.032985,7.084252,53.868432,41.487967,7.339512,0.634545,0.431416,0.796584,0.618115,0.2641,0.786203,0.42427,0.16869,0.65136,'Spartium junceum'
44.738431,1,183,25,9439,10765,115488,175886,983,105,1,592.353,0.896,0.454,0.756,78.717807,34.963916,8.872306,29.437626,34.079699,5.425645,34.296278,34.633697,5.856302,0.693336,0.402571,0.832668,0.731039,0.256816,0.855008,0.325506,0.126217,0.570531,'Spartium junceum'
121.535579,4,199,95,6489,18604,344208,178633,0.994,34,0.000647,603.353,0.89,475,768,157.936421,43.86032,12.567276,111.216421,42.844721,10.54592,79.079158,41.028444,8.892646,0.131645,0.200399,0.36283,0.518996,0.204534,0.720414,0.62432,0.163817,0.790139,'Spartium junceum'
69.96727,2,197,35,1838,56,3134,266918,0.999,4,0.000193,477251,0.886,618,0.834,111.781223,47.097618,10.572664,51.886736,44.980896,7.203245,53.320844,43.786929,7.302112,0.469296,0.455034,0.685052,0.629391,0.269924,0.793342,0.449579,0.172191,0.670506,'Spartium junceum'
67.913873,1,180,29,3.541,27.85,774007,264745,997,17,0.000193,492043,885,0.61,0.829,106.934358,39.808132,10.340907,50.27514,41.387107,7.090496,56.377561,43.686858,7.508499,0.673107,0.414682,0.820431,0.603881,0.278681,0.777098,0.430281,0.142575,0.655958,'Spartium junceum'
78.191639,1,194,27,6706,16127,259069,266412,992,49,0.000691,508.803,0.88,614,0.83,122.073262,45.067063,11.048677,58.814983,46.626174,7.669093,62.728477,46.971732,7.920131,0.580795,0.453153,0.762099,0.58787,0.263172,0.766727,0.485228,0.16791,0.696583,'Spartium junceum'
55.211289,1,165,24,2017,52019,2704,230370,0.999,5,8,520424,0.881,598,825,86.490937,39.737523,9.30005,40.998446,38.360217,6.403003,46.366649,39.043701,6.809306,0.704243,0.397997,0.839192,0.640776,0.27859,0.800485,0.354123,0.144159,0.595082,'Spartium junceum'
79.314157,2,177,33,22237,4.597,19458,225376,0.916,473,8,466.933,885,633,841,123.130787,43.380453,11.096431,60.635955,44.401602,7.786909,60.486742,46.058289,7.777322,0.400798,0.445734,0.633086,0.595509,0.271625,0.771692,0.489412,0.160745,0.69958,'Spartium junceum'
111.658155,6,204,116,11463,8752,74982,202804,975,151,2,473895,885,625,0.837,166.182892,46.525416,12.891194,92.866262,45.484503,9.636714,65.442068,42.369606,8.089627,0.10686,0.211129,0.326895,0.624028,0.228799,0.789954,0.653815,0.178628,0.808589,'Spartium junceum'
110.976634,16,182,99,13965,6642,42.766,200818,956,255,3,490083,889,598,826,169.338175,37.577281,13.013,90.941585,26.014017,9.53633,61.070098,36.572,7.814736,0.085043,0.176658,0.291622,0.636066,0.219244,0.797537,0.664863,0.145835,0.815391,'Spartium junceum'
71.978476,1,187,30,7.1,13873,190655,183247,0.99,0.059,0.000775,500.946,882,612,0.829,110.511408,43.825748,10.512441,54.761946,47.41491,7.400131,59.516143,46.544275,7.714671,0.671473,0.421665,0.819434,0.588528,0.278322,0.767156,0.442096,0.161349,0.664903,'Spartium junceum'
67.344324,1,179,59,0,11057,120825,191590,1,-0,0,475673,888,616,831,98.279793,40.423394,9.913617,52.388601,42.033896,7.237997,63.081959,43.189867,7.942415,0.811764,0.301316,0.900979,0.553028,0.255133,0.743658,0.396234,0.147557,0.629471,'Spartium junceum'
