@relation FeaturesBW_RGB

@attribute Area numeric
@attribute Perimeter numeric
@attribute x_Feret numeric
@attribute x_Breadth numeric
@attribute x_AspRatio numeric
@attribute x_RFactor numeric
@attribute x_ConvexArea numeric
@attribute x_ConvexPerimeter numeric
@attribute x_ArEquivD numeric
@attribute x_PerEquivD numeric
@attribute x_MinR numeric
@attribute x_MaxR numeric
@attribute x_avgR numeric
@attribute x_VarianceR numeric
@attribute x_EquivEllAr numeric
@attribute x_ModRatio numeric
@attribute x_HaralickRatio numeric
@attribute x_ThinnessR numeric
@attribute x_Roundness numeric
@attribute x_Compactness numeric
@attribute x_Solidity numeric
@attribute x_Convexity numeric
@attribute x_Concavity numeric
@attribute x_ArBBox numeric
@attribute x_Rectang numeric
@attribute x_Sphericity numeric
@attribute x_Elongation numeric
@attribute x_BendingEnergy numeric
@attribute x_Jaggedness numeric
@attribute x_Circularity numeric
@attribute x_Endocarp numeric
@attribute DistanceCM_FB numeric
@attribute MeanIntensityR numeric
@attribute StdDevR numeric
@attribute MeanSqrtR numeric
@attribute MeanIntensityG numeric
@attribute StdDevG numeric
@attribute MeanSqrtG numeric
@attribute MeanIntensityB numeric
@attribute StdDevB numeric
@attribute MeanSqrtB numeric
@attribute MeanIntensityH numeric
@attribute StdDevH numeric
@attribute MeanSqrtH numeric
@attribute MeanIntensityS numeric
@attribute StdDevS numeric
@attribute MeanSqrtS numeric
@attribute MeanIntensityV numeric
@attribute StdDevV numeric
@attribute MeanSqrtV numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
2019,239.823,99639,33,3.019,9399,2942,221.03,50702,76.338,16.5,49.82,30638,103555,2582467,331,3011,28487,259,509,0.686,922,923,3288099,614,331,2267,205,664,441,1779.177,18186,108.995135,51.482705,10.440074,88.905405,46.348332,9.428966,58.142703,40.492655,7.625136,0.141033,0.120974,0.375544,0.555733,0.24512,0.745475,0.439089,0.191951,0.662638,'Amorpha fruticosa'
1965,238894,97329,32467,2998,10725,3279.5,219423,50019,76042,16233,48665,30439,111398,2481842,0.334,2884,29044,264,514,599,0.918,1314.5,3159.979,622,0.334,2311,0.404,0.658,433,1726106,7.997,104.856461,54.960671,10.239944,71.917034,48.987056,8.480391,47.39207,37.062013,6.88419,0.146093,0.215635,0.382221,0.633855,0.242188,0.79615,0.419773,0.209002,0.647899,'Amorpha fruticosa'
1546,205095,85726,29272,2929,9244,2489.5,194513,44367,65.284,14636,42863,29.598,70859,1970876,341,3516,27.208,268,518,621,948,943.5,2509397,616,341,2165,0.57,0.68,462,1340905,14838,113.563596,45.501235,10.656622,89.990132,41.162401,9.486313,60.315241,37.10086,7.766289,0.136904,0.13377,0.370005,0.540942,0.241268,0.735488,0.456179,0.169873,0.67541,'Amorpha fruticosa'
15502,489931,170,114794,1.481,29934,15987,463661,140491,155.95,57397,85,72596,90162,15326965,675,7645,15.484,0.683,826,0.97,946,485,19514898,794,675,1232,0.018,0.901,812,15012069,8.966,195.333932,47.164984,13.976192,132.877786,40.196327,11.527263,79.846154,26.80852,8.935668,0.092385,0.115016,0.303949,0.591027,0.144852,0.768783,0.766988,0.183076,0.875778,'Anagyris foetida'
15172,475931,169169,114852,1473,29.157,15495.5,455594,138988,151494,57426,84584,72176,63618,15259.76,679,9049,14929,675,0.822,0.979,0.957,323.5,19429.33,0.781,679,1188,4,917,0.842,14696069,12.266,170.621772,44.739421,13.062227,93.066471,43.5416,9.647096,80.125858,40.136045,8.951305,0.237196,0.386754,0.487028,0.56814,0.196504,0.75375,0.670389,0.173149,0.818773,'Anagyris foetida'
8677,367505,134183,82287,1631,21.606,9108,351226,105109,116.98,41144,67.091,51518,84307,8672,613,5.611,15565,614,0.783,953,956,431,11041.533,0.786,613,1239,3,899,807,8309495,21639,141.045767,40.118471,11.876269,56.79371,32.621436,7.53616,67.451809,36.854094,8.212905,0.841218,0.323511,0.917179,0.62879,0.195978,0.792963,0.555324,0.153618,0.745201,'Anagyris foetida'
8002,353647,133454,76717,1.74,20043,8403,339.71,100.938,112569,38.358,66727,49.55,106.653,8041.048,575,4798,15.629,0.572,0.756,0.952,961,401,10238.18,782,575,1244,17,897,804,7648353,1203,147.8957,28.556501,12.161238,58.223806,26.58325,7.630453,78.352934,27.495412,8.851719,0.921416,0.174856,0.959904,0.616329,0.169507,0.785066,0.58207,0.107658,0.762935,'Anagyris foetida'
7974,369789,127945,79182,1.616,20621,8288.5,336916,100.761,117.707,39591,63973,49089,81785,7956831,619,5428,17149,0.62,0.788,0.962,0.911,314.5,10130952,787,619,1365,66,856,733,7604.211,4489,143.865266,36.352976,11.994385,54.911885,31.239904,7.410255,64.12812,31.125389,8.008004,0.756896,0.394395,0.869998,0.65558,0.183883,0.809679,0.566116,0.138342,0.752407,'Anagyris foetida'
7925,343.22,118.95,83.9,1.418,22517,8414.5,328.771,100.451,109.25,41.95,59475,51.889,35342,7838174,705,8728,14864,713,0.844,0.942,958,489.5,9979873,794,705,1183,17,919,845,7581.78,6.378,167.827689,55.367118,12.954833,95.721628,51.699609,9.783743,71.353238,45.740797,8.447085,0.075384,0.162853,0.274562,0.623408,0.212092,0.789562,0.659022,0.21584,0.811801,'Anagyris foetida'
7509,339907,118596,77.761,1525,21.931,8171,324612,97779,108196,38.88,59298,51441,44132,7243026,0.656,7.743,15386,0.68,0.824,919,955,662,9222107,0.814,0.656,1224,6,904,0.817,7169.093,4.8,180.251713,43.32044,13.425785,106.983131,38.111883,10.343265,81.910648,40.486483,9.05045,0.06345,0.128253,0.251894,0.573408,0.182485,0.757237,0.707632,0.168509,0.841209,'Anagyris foetida'
11720,433.002,152611,96949,1574,26.452,12682,404347,122.157,137829,48475,76305,61137,104949,11620331,635,5968,15998,0.641,0.8,924,934,962,14795465,792,635,1273,15,0.886,0.786,11286998,10.469,189.34011,56.52875,13.760091,126.790383,42.322957,11.260124,65.192088,29.162932,8.074162,0.092576,0.085427,0.304263,0.660765,0.156744,0.812875,0.743518,0.220073,0.862275,'Anagyris foetida'
9648,380.617,136033,89.332,1.523,26289,11235,366037,110834,121154,44.666,68017,54.384,84.83,9544269,657,5905,15015,664,815,0.859,0.962,1587,12152.141,794,657,1195,8,915,0.837,9267383,15542,192.887852,32.556858,13.888407,127.914361,25.35374,11.309923,103.358575,26.849019,10.166542,0.058028,0.094331,0.24089,0.468929,0.110488,0.684784,0.757036,0.125913,0.870078,'Anagyris foetida'
9451,377.304,131655,90.893,1.448,27039,11183.5,360398,109697,120.099,45.447,65827,54.111,64425,9398484,0.69,6.742,15.063,0.694,833,845,955,1732.5,11966521,0.79,0.69,1199,31,0.913,0.834,9073696,5232,164.428806,59.894398,12.82298,90.022382,58.649722,9.488013,64.090162,45.297676,8.005633,0.117234,0.24077,0.342395,0.661871,0.217166,0.813555,0.646534,0.232077,0.804073,'Anagyris foetida'
8388,360.86,131034,78,1.68,24253,9984,347.492,103344,114865,39,65517,50258,96804,8027.303,595,5.108,15525,622,789,0.84,963,1596,10220679,821,595,1235,0.014,0.9,809,8027.14,14216,162.162749,34.985524,12.734314,85.21051,26.147313,9.230954,64.147537,30.341819,8.009216,0.127641,0.270773,0.357269,0.621699,0.176208,0.788479,0.637167,0.134473,0.798227,'Anagyris foetida'
8287,361848,125196,83196,1505,25.402,9991,340686,102.72,115.18,41598,62598,51.38,63917,8180.52,665,6.427,15.8,0.673,0.82,0.829,0.942,1704,10415761,0.796,665,1.257,21,892,795,7925.152,2484,165.981075,39.158736,12.883364,83.595689,37.744138,9.143068,75.189497,35.440563,8.671188,0.248329,0.401464,0.498327,0.579177,0.17791,0.761037,0.651994,0.151113,0.807462,'Anagyris foetida'
8045,352191,126.27,81733,1545,28399,11265.5,336025,101209,112.106,40866,63135,50242,75295,8105.59,647,5.79,15418,642,802,0.714,0.954,3220.5,10320358,0.78,647,1227,0.009,903,815,7692809,9168,211.568473,42.364407,14.545394,144.465262,38.454803,12.01937,80.549411,36.605349,8.974932,0.085638,0.044599,0.29264,0.632594,0.156548,0.795358,0.830208,0.164866,0.911158,'Anagyris foetida'
8233,353463,120.83,85.313,1416,26989,10245,335.674,102384,112.511,42657,60415,52658,29.957,8096.244,706,9621,15175,718,847,804,0.95,2012,10308458,799,706,1208,6,0.91,828,7879.537,3.393,168.183147,36.458071,12.968545,79.338784,37.101876,8.907232,75.825936,27.944414,8.707809,0.546709,0.47175,0.739398,0.588674,0.13871,0.767251,0.660651,0.14047,0.812804,'Anagyris foetida'
10451,405.446,138773,95.517,1453,27.93,12176.5,381582,115354,129.057,47758,69387,56515,80703,10410583,688,6291,15.729,691,831,858,941,1725.5,13255.166,0.788,688,1252,0.02,894,799,10045554,2504,171.657805,43.353079,13.101824,90.919268,45.995952,9.53516,76.172805,41.489057,8.727703,0.089193,0.228798,0.298652,0.58607,0.189703,0.765552,0.673848,0.16868,0.820883,'Anagyris foetida'
8277,357.304,133963,77491,1729,28971,12192.5,345074,102.658,113.733,38746,66.981,50011,112648,8153146,578,4712,15.424,0.587,0.766,679,966,3915.5,10380.908,797,578,1227,6,903,815,7919696,10042,181.364066,35.705015,13.467148,105.531342,29.68175,10.272845,73.902727,30.363656,8.59667,0.130949,0.256408,0.361869,0.602332,0.161272,0.7761,0.71179,0.138951,0.843677,'Anagyris foetida'
9272,371.948,125603,94335,1331,36.013,14210.5,353.307,108.653,118395,47168,62801,54434,32205,9305976,0.751,9592,14921,748,865,652,0.95,4938.5,11848737,0.783,0.751,1187,32,0.918,0.842,8900052,2265,139.168955,54.634182,11.796989,61.116451,38.58522,7.817701,72.211228,43.856477,8.497719,0.750387,0.387125,0.866249,0.631441,0.210898,0.794632,0.549396,0.208071,0.741212,'Anagyris foetida'
8531,361.747,127.142,84.543,1504,30415,12148.5,344.948,104221,115148,42271,63.571,51.296,70.43,8442168,665,6112,15339,672,0.82,0.702,0.954,3617.5,10748902,794,665,1.221,0.029,905,0.819,8169.253,6.634,162.793347,31.633105,12.75905,78.621001,25.688698,8.866848,79.633287,24.967668,8.923748,0.561796,0.472999,0.74953,0.546799,0.140715,0.739459,0.640022,0.120716,0.800014,'Anagyris foetida'
8065,352.09,130173,79756,1632,25.558,10452,338334,101334,112074,39878,65086,49886,89008,8154044,613,5.288,15.371,606,778,772,961,2387,10382051,777,613,1.223,6,904,818,7712.91,5.054,142.191088,37.556393,11.92439,67.595357,28.126789,8.22164,68.733899,34.718866,8.290591,0.58118,0.462326,0.762352,0.591479,0.182968,0.769077,0.55889,0.145384,0.747589,'Anagyris foetida'
7749,346635,123859,80.136,1546,31.86,12397,330014,99329,110337,40.068,61.929,50927,61052,7795.461,647,6518,15.506,643,802,625,0.952,4648,9925489,0.781,647,1234,33,0.9,0.81,7402365,8914,166.794304,31.235443,12.914887,78.268575,29.68421,8.846953,72.364612,26.129063,8.506739,0.315849,0.441561,0.562005,0.586373,0.150709,0.76575,0.654738,0.12114,0.809159,'Anagyris foetida'
7309,334635,120071,76.478,1.57,20987,7916.5,320007,96.468,106.517,38.239,60035,50.539,47677,7212146,637,7319,15321,645,0.803,0.923,956,607.5,9182.79,0.796,637,1219,5,0.906,0.82,6974365,2.514,182.836907,38.017635,13.52172,114.553924,28.35674,10.702987,94.105419,32.633021,9.700795,0.100953,0.222948,0.317731,0.496676,0.133158,0.704752,0.717839,0.147169,0.847254,'Anagyris foetida'
13715,462.617,163.71,103.078,1588,31954,16434.5,438.172,132.146,147256,51.539,81855,67.823,107986,13253.478,0.63,6527,15.604,652,807,835,0.947,2719.5,16874852,813,0.63,1242,3,897,805,13252383,12997,171.914894,39.805481,13.111632,98.341484,33.585602,9.916727,81.579549,36.299898,9.03214,0.099887,0.234796,0.316049,0.549297,0.173145,0.741146,0.675083,0.154159,0.821635,'Anagyris foetida'
10477,409144,139786,95389,1465,29826,13098,383.247,115.498,130235,47695,69893,57.846,66762,10472554,682,7.08,15978,0.683,826,0.8,937,2621,13334069,0.786,682,1271,6,887,0.786,10067856,18829,140.759745,49.057456,11.864221,59.852391,38.548476,7.736433,65.570946,40.644191,8.097589,0.644888,0.449905,0.803049,0.62976,0.213286,0.793574,0.554778,0.187697,0.744834,'Anagyris foetida'
8929,372375,137179,81.754,1.678,29127,12552.5,357.432,106624,118531,40.877,68589,52.126,110772,8808161,596,4953,15.529,604,777,711,0.96,3623.5,11214899,0.796,596,1236,0.013,0.9,809,8556625,7926,192.671444,36.007192,13.880614,121.872988,30.523802,11.03961,81.836163,29.014206,9.046334,0.078508,0.119441,0.280193,0.580466,0.14822,0.761883,0.756305,0.139277,0.869658,'Anagyris foetida'
8524,361.99,127413,85.173,1496,38371,15359,344.863,104178,115225,42.586,63706,51199,73.659,8523.219,0.668,5965,15373,669,818,555,953,6835,10852.099,785,0.668,1.223,8,904,0.817,8162.01,15.016,202.091795,37.554436,14.215899,137.993633,33.942464,11.747069,70.390263,27.418694,8.389891,0.094937,0.081246,0.308118,0.654717,0.140387,0.809146,0.793131,0.145747,0.890579,'Anagyris foetida'
8895,367.12,122119,91.73,1331,29801,11433,346144,106421,116.858,45865,61059,53997,30525,8798021,0.751,9773,15.152,759,871,778,943,2538,11201.988,794,0.751,1206,4,0.911,0.829,8527.88,7476,179.772687,50.055503,13.407934,100.799467,41.446398,10.039894,41.836147,31.229696,6.468087,0.093496,0.132144,0.305772,0.777448,0.176535,0.88173,0.70626,0.193644,0.840393,'Anagyris foetida'
8170,355848,122156,85.438,1.43,27996,10744,335.479,101992,113.27,42.719,61078,51394,49185,8197001,0.699,7.328,15499,0.697,835,0.76,943,2574,10436746,0.783,0.699,1.233,57,0.9,0.811,7814.152,7023,165.115619,37.788827,12.849732,83.860041,38.946205,9.157513,73.664638,37.079472,8.582811,0.207172,0.366968,0.455161,0.586758,0.185338,0.766001,0.649078,0.144905,0.805654,'Anagyris foetida'
7805,344.877,123227,81892,1505,28.964,11213,330.2,99.688,109.778,40946,61614,51223,53.112,7925767,665,7029,15239,654,809,696,0.957,3408,10091.4,773,665,1213,4,0.908,825,7460.123,6407,163.715627,42.353941,12.795141,86.808723,35.839378,9.31712,82.309701,34.361715,9.072469,0.3868,0.458622,0.621933,0.543957,0.156422,0.737534,0.643564,0.162797,0.802225,'Anagyris foetida'
8479,361.446,131469,81.026,1.623,31.9,13175.5,346.872,103.903,115052,40.513,65734,50615,92206,8366.36,616,5271,15408,625,0.79,644,0.96,4696.5,10652.38,0.796,616,1226,0.014,903,816,8117554,4.469,208.801702,44.810053,14.449972,150.310985,44.734808,12.260138,61.786488,31.724532,7.860438,0.10688,0.069208,0.326925,0.708505,0.157162,0.841727,0.819545,0.174327,0.905287,'Anagyris foetida'
1586,182.409,65,36.59,1776,8.44,1723.5,159987,44937,58063,18295,32.5,23.792,26614,1867964,563,4612,20979,478,691,0.92,877,137.5,2378366,667,563,1669,25,774,599,1403.591,6.304,177.946043,65.825436,13.339642,136.118705,50.351631,11.666992,73.652878,39.322872,8.582125,0.119324,0.073921,0.345433,0.605865,0.18507,0.778373,0.702983,0.249728,0.838441,'Anthyllis barba-jovis'
1549,189622,67.978,35.33,1.924,8.08,1725.5,164632,44.41,60.359,17665,33.989,24.14,36.432,1886253,0.52,3.999,23213,0.427,653,898,868,176.5,2401652,645,0.52,1847,32,736,541,1359378,4376,198.589918,55.294148,14.092194,153.80654,43.800249,12.401876,82.86376,34.038786,9.102953,0.113363,0.048866,0.336694,0.586746,0.168741,0.765993,0.781338,0.212137,0.883933,'Anthyllis barba-jovis'
1042,230.492,67535,28454,2373,6245,1325,152559,36424,73368,14227,33768,19.89,52088,1509.278,0.421,2.756,50985,0.291,539,0.786,662,283,1921.673,542,0.421,4.057,259,496,0.246,811508,1903,200.965371,49.294595,14.176226,151.106007,35.226265,12.292518,80.203534,30.985275,8.955643,0.106732,0.040962,0.326699,0.593842,0.167172,0.770612,0.790574,0.188408,0.889142,'Anthyllis barba-jovis'
1062,147.581,55227,27.8,1.987,7.02,1218,133498,36772,46.976,13.9,27.613,18.696,20961,1205826,503,4084,20509,0.443,0.666,872,905,156,1535305,0.692,503,1632,0.013,0.783,613,914419,5.132,185.800967,55.053624,13.630883,130.4166,46.187134,11.420009,69.586624,38.560331,8.34186,0.109211,0.109415,0.330471,0.630824,0.202807,0.794244,0.730736,0.21216,0.854831,'Anthyllis barba-jovis'
862,135095,53.009,26.8,1.978,6041,1006,124.092,33129,43.002,13.4,26505,17236,22.519,1115778,506,3.632,21.173,391,625,857,919,144,1420.653,607,506,1685,324,0.77,594,726905,3.251,201.134615,51.970365,14.182194,173.695804,50.035663,13.17937,98.346154,33.136439,9.916963,0.137795,0.065945,0.371208,0.510683,0.169838,0.714621,0.796497,0.189947,0.892467,'Anthyllis barba-jovis'
678,129196,45122,23401,1.928,5601,794,110.886,29381,41.124,11.7,22561,15884,13407,829298,519,4338,24619,424,0.651,0.854,858,116,1055895,642,519,1959,2.64,0.714,0.51,548804,1.658,186.511905,48.071211,13.656936,126.388095,30.875109,11.242246,62.638095,32.366053,7.914423,0.096272,0.042035,0.310277,0.646922,0.205217,0.804315,0.733179,0.186138,0.856259,'Anthyllis barba-jovis'
664,138.51,48083,21965,2189,5551,838.5,111848,29076,44089,10.983,24.042,16348,16817,829498,457,3987,28893,366,605,792,0.808,174.5,1056149,629,457,2299,483,659,435,525.49,0.26,179.03525,75.890847,13.380405,141.012987,62.658793,11.874889,77.977737,42.013623,8.8305,0.133281,0.10814,0.365077,0.589282,0.19875,0.767647,0.709309,0.286646,0.842205,'Anthyllis barba-jovis'
718,129196,46.39,22,2109,5.832,850,111984,30236,41.124,11,23195,17408,14.764,801556,474,4.53,23247,425,652,845,867,132,1020572,0.704,474,1.85,0.274,735,541,588804,10.729,167.62117,69.934656,12.946859,121.24234,64.299794,11.01101,57.793872,43.615471,7.602228,0.157318,0.206771,0.396633,0.674548,0.228207,0.821309,0.660211,0.270363,0.812534,'Anthyllis barba-jovis'
637,132267,49.041,21496,2281,5.65,870.5,112787,28479,42102,10748,24.52,16933,26877,827954,0.438,3266,27.464,337,581,732,853,233.5,1054183,604,0.438,2186,228,0.676,0.458,504733,3784,179.693846,65.494564,13.404993,128.972308,54.223635,11.356598,67.153846,40.458212,8.194745,0.122375,0.136036,0.349822,0.641928,0.208677,0.801204,0.70759,0.251749,0.841184,'Anthyllis barba-jovis'
1269,178.066,67067,31045,2.16,8417,1773.5,155.663,40196,56.68,15522,33534,21666,42067,1635254,0.463,3341,24986,359,599,716,0.874,504.5,2082.07,609,0.463,1.988,1162,0.709,503,1090934,5796,187.848485,69.463905,13.705783,153.60404,63.767994,12.39371,85.351515,41.852228,9.238588,0.12753,0.084195,0.357113,0.566615,0.192342,0.752738,0.742381,0.266769,0.861615,'Anthyllis barba-jovis'
1492,196451,74095,34406,2154,7.827,1822,168.901,43585,62532,17203,37047,22141,52.654,2002.208,0.464,3051,25.867,0.346,588,0.819,0.86,330,2549291,585,0.464,2.058,0.197,0.697,486,1295549,3219,197.274942,50.362747,14.04546,147.916473,37.917999,12.162092,75.668213,29.878599,8.698748,0.108107,0.050561,0.328796,0.60374,0.174087,0.777007,0.775552,0.194547,0.880654,'Anthyllis barba-jovis'
1050,164794,60208,28.8,2.091,8.16,1543.5,140282,36564,52456,14.4,30104,19.839,30.356,1361872,478,3.601,25864,369,607,0.68,851,493.5,1733.99,606,478,2.058,6187,0.697,486,885206,1115,194.654283,48.707968,13.951856,143.951496,38.377054,11.997979,74.369453,36.222421,8.623773,0.105454,0.041727,0.324737,0.612283,0.193803,0.782485,0.764957,0.188699,0.874618,'Anthyllis barba-jovis'
813,132.853,50.774,25736,1973,6561,1046.5,119.341,32174,42.288,12868,25.387,17322,15995,1026.28,507,4331,21.71,402,634,777,898,233.5,1306.7,622,507,1.728,495,0.761,579,680.147,1.907,183.236413,65.386271,13.536485,131.199728,62.724662,11.454245,69.918478,46.549091,8.361727,0.124414,0.150631,0.352724,0.642872,0.22047,0.801793,0.720972,0.252754,0.849101,'Anthyllis barba-jovis'
703,128368,49.041,21601,2.27,6.536,1007,114.864,29.918,40861,10.8,24.52,15921,21461,831977,0.44,3437,23.44,0.372,0.61,698,895,304,1059306,664,0.44,1865,10.57,732,536,574632,4435,189.579143,53.815291,13.768774,142.277467,44.929554,11.928012,68.364991,37.791858,8.268312,0.115066,0.055004,0.339214,0.629653,0.218291,0.793507,0.746566,0.206903,0.86404,'Anthyllis barba-jovis'
698,125539,46325,22,2106,10338,1504.5,110791,29811,39.96,11,23162,16767,15.924,800437,475,4202,22579,414,644,0.464,883,806.5,1019.149,685,475,1797,0.178,746,557,572461,0.808,191.668444,54.62725,13.844437,139.828444,50.746245,11.824908,75.341333,42.600112,8.679939,0.105312,0.074466,0.324518,0.616492,0.205451,0.78517,0.753325,0.211245,0.867943,'Anthyllis barba-jovis'
578,112225,45277,20506,2208,5.512,784,105344,27128,35722,10253,22638,15.529,16141,729205,0.453,3865,21.79,359,599,737,0.939,206,928453,623,0.453,1734,514,759,0.577,465775,639,200.917745,45.889358,14.174546,150.102588,38.71442,12.251636,79.595194,34.323685,8.921614,0.103632,0.033053,0.321919,0.598785,0.183715,0.773812,0.789036,0.178361,0.888277,'Anthyllis barba-jovis'
586,128125,47297,20,2365,5.458,811,110445,27315,40783,10,23.648,15.871,20469,742939,423,3508,28014,0.334,578,723,862,225,945939,619,423,2229,2.586,0.67,449,457875,7483,195.033429,48.41894,13.965437,146.864374,37.096159,12.118761,75.328558,34.342318,8.679203,0.109895,0.041227,0.331504,0.608812,0.181997,0.780264,0.767957,0.184255,0.876332,'Anthyllis barba-jovis'
652,122811,44.721,19,2354,12.459,1750.5,108.909,28.812,39092,9.5,22361,16842,10.027,667357,425,5319,23.133,415,644,0.372,887,1098.5,849706,767,425,1841,0.036,737,0.543,529189,8984,197.356227,52.204372,14.048353,157.839744,51.018903,12.563429,89.987179,38.918301,9.486157,0.11196,0.040562,0.334604,0.549093,0.178543,0.741008,0.775415,0.202645,0.880576,'Anthyllis barba-jovis'
1153,180.309,68877,28.144,2447,6971,1508.5,154685,38315,57394,14.072,34438,21706,49.947,1522.482,409,3071,28197,309,556,764,858,355.5,1938485,595,409,2244,271,0.668,446,972691,879,183.969128,64.692618,13.563522,133.41745,51.461636,11.550647,72.487248,37.532247,8.513944,0.11539,0.113366,0.339692,0.615253,0.195847,0.784381,0.725653,0.247434,0.851853,'Anthyllis barba-jovis'
1614,226.652,65803,37844,1739,18933,3914,173924,45332,72146,18922,32.901,24956,44012,1955826,575,3762,31.828,475,0.689,0.412,767,2300,2490235,648,575,2533,597,628,395,1387348,22893,183.521079,68.7635,13.546995,135.512648,53.951463,11.64099,71.064081,38.154327,8.429951,0.121329,0.112854,0.348323,0.618706,0.193472,0.786579,0.722838,0.265349,0.850199,'Anthyllis barba-jovis'
1020,169238,62169,27,2303,6.958,1359,145.4,36.038,53.87,13.5,31085,20.429,31.839,1318.343,434,3.62,28.08,336,0.58,0.751,0.859,339,1678566,608,434,2235,65,669,0.448,850762,14.734,182.032622,62.222481,13.491947,130.580928,52.102648,11.427201,69.209536,41.413074,8.319227,0.10665,0.085036,0.326573,0.626677,0.217914,0.791629,0.716466,0.240314,0.846443,'Anthyllis barba-jovis'
1364,189.966,69405,33942,2045,10.28,2241.5,159.712,41674,60468,16971,34702,22252,38268,1850195,489,3597,26.457,361,0.6,609,841,877.5,2355741,579,489,2105,67,0.689,475,1174.034,3895,180.880734,64.682938,13.449191,132.417431,55.376906,11.507277,70.488532,39.202232,8.395745,0.127018,0.141756,0.356396,0.626804,0.204037,0.79171,0.712403,0.249123,0.84404,'Anthyllis barba-jovis'
1142,278.09,64815,29.069,2.23,8543,1739.5,154542,38132,88.519,14534,32408,20476,34718,1479771,0.448,3475,67718,0.346,588,657,556,597.5,1884.103,606,0.448,5.389,242,431,0.186,863.91,6636,197.815341,50.662631,14.064684,150.269176,48.748524,12.258433,80.831676,39.890104,8.990644,0.105935,0.039595,0.325477,0.599911,0.183261,0.774539,0.777284,0.195846,0.881637,'Anthyllis barba-jovis'
861,160.652,54562,26295,2075,8433,1445.5,127427,33.11,51137,13148,27281,18035,28337,1126.83,0.482,3388,29976,368,607,596,0.793,584.5,1434725,0.6,0.482,2385,7644,647,419,700.348,1185,181.02684,53.238046,13.454622,129.092641,38.517874,11.361894,64.494372,32.924823,8.030839,0.104819,0.051199,0.323758,0.636243,0.193152,0.797648,0.712031,0.205596,0.843819,'Anthyllis barba-jovis'
904,144.51,51614,28469,1.813,6812,1104.5,125.77,33927,45.999,14.234,25807,18.263,19.716,1154053,552,4113,23101,0.432,657,818,0.87,200.5,1469385,615,552,1838,4.32,738,544,759.49,2696,183.203156,62.875812,13.535256,139.380671,50.601784,11.805959,73.246548,38.948841,8.55842,0.116093,0.074952,0.340724,0.613137,0.194179,0.78303,0.721453,0.242212,0.849384,'Anthyllis barba-jovis'
794,143338,51.624,24129,2.139,6.132,994.5,122.267,31795,45.626,12065,25.812,16855,24.423,978332,467,3411,25.876,379,616,0.798,853,200.5,1245.65,637,467,2059,153,0.697,486,650.662,2685,179.551432,65.155076,13.39968,128.457052,58.286047,11.33389,66.481442,42.171239,8.153615,0.123498,0.133257,0.351422,0.647125,0.212762,0.804441,0.707733,0.250345,0.841269,'Anthyllis barba-jovis'
474,124.953,46325,16878,2745,6648,967.5,103721,24.567,39774,8439,23162,15784,26976,614094,364,3.039,32.94,281,0.53,0.49,0.83,493.5,781888,606,364,2.621,0.093,618,381,349.047,3615,169.664931,70.910824,13.025549,119.064236,66.693362,10.911656,64.555556,45.985862,8.034647,0.138376,0.181955,0.371989,0.651449,0.228846,0.807124,0.669628,0.272223,0.818308,'Anthyllis barba-jovis'
1184,179865,64125,31,2069,7312,1473,150267,38827,57253,15.5,32062,21553,31331,1561.27,483,3.851,27324,0.367,605,804,835,289,1987871,596,483,2174,35314,0.678,0.46,1004135,10488,201.473864,48.25241,14.194149,154.429545,35.558307,12.426968,80.775,33.102135,8.987491,0.112259,0.04165,0.335051,0.596761,0.169106,0.772503,0.793338,0.182698,0.890695,'Anthyllis barba-jovis'
1275,198.35,66483,32654,2036,7.56,1579,156594,40291,63137,16327,33242,22053,33696,1705076,491,3799,30857,0.367,606,807,789,304,2170.97,0.587,491,2456,231,638,0.407,1076.65,3602,175.83293,44.088474,13.260201,126.574657,42.399542,11.25054,66.133172,43.516779,8.13223,0.103933,0.054674,0.322387,0.633379,0.237541,0.795851,0.693029,0.168919,0.832484,'Anthyllis barba-jovis'
951,165.823,62073,25,2483,6105,1190.5,140.723,34797,52783,12.5,31.036,20.99,43903,1218.791,0.403,3168,28914,314,561,799,0.849,239.5,1551.813,613,0.403,2301,1.26,659,435,785177,4287,197.471979,48.587612,14.052472,151.216287,40.258407,12.297003,76.709282,37.218184,8.758384,0.112733,0.039537,0.335758,0.608926,0.188777,0.780337,0.776467,0.187104,0.881174,'Anthyllis barba-jovis'
1278,170.652,67.978,30.257,2247,7.08,1512,156439,40339,54.32,15.129,33.989,21858,41.236,1615.43,445,3404,22787,0.352,593,845,917,234,2056.83,621,445,1.813,5015,743,551,1107348,2.692,183.373554,60.938162,13.541549,131.256198,56.083448,11.45671,71.707438,42.629181,8.468024,0.10509,0.086369,0.324175,0.61877,0.220512,0.786619,0.721296,0.236595,0.849292,'Anthyllis barba-jovis'
