@relation FeaturesGray

@attribute Skewness numeric
@attribute Kurtosis numeric
@attribute 'Intensity sum' numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute 'Smothness R' numeric
@attribute GLCM-Contrast numeric
@attribute GLCM-Correlation numeric
@attribute GLCM-Energy numeric
@attribute GLCM-Homogeneity numeric
@attribute Mean numeric
@attribute Mode numeric
@attribute Min numeric
@attribute Max numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
48.858,2385986,406032,0.999,6,0.00004,279.071,875,794,0.916,1586,0,85,165,'Lathyrus ochrus'
?,?,441405,1,-0,0,271676,887,778,905,1724,0,85,85,'Lathyrus ochrus'
?,?,402220,1,-0,0,294486,868,0.793,915,1571,0,85,85,'Lathyrus ochrus'
50.068,2514.582,421805,0.999,6,6539,284.167,888,767,899,1647,0,85,194,'Lathyrus ochrus'
26.3,693559,405471,997,0.02,0.000287,285.57,887,767,899,1583,0,85,206,'Lathyrus ochrus'
?,?,444720,1,-0,0,245717,938,627,853,1737,0,85,85,'Lathyrus ochrus'
35.099,1248559,398949,998,12,0.000184,256254,0.911,0.734,888,1558,0,85,218,'Lathyrus ochrus'
42.811,1842.252,459476,0.999,8,0.000146,249697,0.942,593,851,1794,0,85,228,'Lathyrus ochrus'
12645,160102,441908,987,0.082,1,241037,0.942,608,853,1726,0,85,225,'Lathyrus ochrus'
41503,1763.353,406476,0.999,0.009,7505,260496,938,603,847,1587,0,85,191,'Lathyrus ochrus'
49924,2492.043,423619,0.999,6,8456,256819,943,0.571,841,1654,0,85,205,'Lathyrus ochrus'
45.998,2114.07,360327,0.999,6,0.000129,249958,937,628,852,1407,0,85,220,'Lathyrus ochrus'
70887,5023,427468,1,3,2369,246.212,961,301,778,1669,0,85,173,'Lathyrus ochrus'
?,?,400775,1,-0,0,280.521,945,509,828,1565,0,85,85,'Lathyrus ochrus'
?,?,447525,1,-0,0,226.694,0.964,0.269,767,1748,0,85,85,'Lathyrus ochrus'
?,?,418455,1,-0,0,257157,0.959,321,787,1634,0,85,85,'Lathyrus ochrus'
?,?,25585,1,-0,0,45645,-39,0.011,0.393,99,0,85,85,'Medicago sativa'
?,?,31110,1,-0,0,72.076,-198,0.011,0.404,121,0,85,85,'Medicago sativa'
?,?,24990,1,-0,0,56886,-61,15,433,97,0,85,85,'Medicago sativa'
?,?,38590,1,-0,0,134.913,0.714,0.011,418,150,0,85,85,'Medicago sativa'
?,?,47685,1,-0,0,54.053,-0.1,0.011,0.411,186,0,85,85,'Medicago sativa'
?,?,30175,1,-0,0,72083,-0.199,12,0.393,117,0,85,85,'Medicago sativa'
?,?,40120,1,-0,0,56402,-0.1,0.013,428,156,0,85,85,'Medicago sativa'
?,?,27710,1,-0,0,64344,-184,0.014,402,108,0,85,85,'Medicago sativa'
?,?,43095,1,-0,0,160755,0.69,0.013,431,168,0,85,85,'Medicago sativa'
?,?,45475,1,-0,0,61.763,-154,12,409,177,0,85,85,'Medicago sativa'
?,?,37910,1,-0,0,471.854,775,15,436,148,0,85,85,'Medicago sativa'
?,?,23715,1,-0,0,47.944,-4,0.013,405,92,0,85,85,'Medicago sativa'
?,?,30515,1,-0,0,263922,804,0.013,0.437,119,0,85,85,'Medicago sativa'
?,?,25415,1,-0,0,160.34,613,12,401,99,0,85,85,'Medicago sativa'
?,?,25330,1,-0,0,276731,659,12,413,98,0,85,85,'Medicago sativa'
?,?,36040,1,-0,0,645.542,885,0.09,0.577,140,0,85,85,'Medicago sativa'
?,?,40800,1,-0,0,609977,0.886,83,579,159,0,85,85,'Medicago sativa'
?,?,42160,1,-0,0,746095,0.881,153,634,164,0,85,85,'Medicago sativa'
?,?,41055,1,-0,0,695.56,889,153,0.64,160,0,85,85,'Medicago sativa'
?,?,39865,1,-0,0,783313,875,146,623,155,0,85,85,'Medicago sativa'
?,?,25840,1,-0,0,544.86,0.901,92,589,100,0,85,85,'Medicago sativa'
?,?,39015,1,-0,0,706.739,889,0.176,636,152,0,85,85,'Medicago sativa'
?,?,36635,1,-0,0,610203,904,171,655,143,0,85,85,'Medicago sativa'
?,?,27880,1,-0,0,841.286,858,107,584,108,0,85,85,'Medicago sativa'
17292,297003,25803,993,32,0.0009,583.42,909,0.181,0.658,100,0,85,218,'Medicago sativa'
?,?,29155,1,-0,0,705872,888,153,647,113,0,85,85,'Medicago sativa'
?,?,31960,1,-0,0,627123,902,174,639,124,0,85,85,'Medicago sativa'
?,?,44030,1,-0,0,651835,898,257,723,171,0,85,85,'Medicago sativa'
?,?,45220,1,-0,0,628.017,902,205,0.678,176,0,85,85,'Medicago sativa'
15448,237822,40712,992,43,1,678307,895,0.216,684,159,0,85,220,'Medicago sativa'
?,?,23630,1,-0,0,504.91,0.896,64,0.56,92,0,85,85,'Medicago sativa'
?,?,27455,1,-0,0,820623,868,145,601,107,0,85,85,'Medicago sativa'
?,?,32130,1,-0,0,572214,909,172,0.663,125,0,85,85,'Medicago sativa'
?,?,32810,1,-0,0,604.49,0.906,237,703,128,0,85,85,'Medicago sativa'
?,?,22355,1,-0,0,752215,0.881,0.167,642,87,0,85,85,'Medicago sativa'
?,?,31450,1,-0,0,625499,902,204,655,122,0,85,85,'Medicago sativa'
?,?,45730,1,-0,0,761317,0.881,0.274,0.68,178,0,85,85,'Medicago sativa'
?,?,42840,1,-0,0,804725,0.874,0.26,684,167,0,85,85,'Medicago sativa'
?,?,31620,1,-0,0,691.241,893,0.229,0.694,123,0,85,85,'Medicago sativa'
?,?,39865,1,-0,0,750.782,882,262,0.704,155,0,85,85,'Medicago sativa'
?,?,27880,1,-0,0,604536,907,0.216,691,108,0,85,85,'Medicago sativa'
?,?,28475,1,-0,0,792.16,878,251,706,111,0,85,85,'Medicago sativa'
?,?,22100,1,-0,0,658503,895,0.15,624,86,0,85,85,'Medicago sativa'
?,?,25245,1,-0,0,615749,904,0.19,643,98,0,85,85,'Medicago sativa'
?,?,32300,1,-0,0,629299,0.901,278,688,126,0,85,85,'Medicago sativa'
?,?,26605,1,-0,0,734.024,885,222,0.68,103,0,85,85,'Medicago sativa'
?,?,34935,1,-0,0,625168,0.901,0.279,0.702,136,0,85,85,'Medicago sativa'
?,?,41565,1,-0,0,691665,0.89,297,713,162,0,85,85,'Medicago sativa'
?,?,41990,1,-0,0,590514,0.906,0.29,698,164,0,85,85,'Medicago sativa'
?,?,40715,1,-0,0,685783,0.89,314,0.712,159,0,85,85,'Medicago sativa'
?,?,33405,1,-0,0,596872,0.906,267,0.69,130,0,85,85,'Medicago sativa'
?,?,26180,1,-0,0,809.03,873,257,675,102,0,85,85,'Medicago sativa'
?,?,26010,1,-0,0,535863,915,248,0.692,101,0,85,85,'Medicago sativa'
?,?,33915,1,-0,0,625206,902,254,0.689,132,0,85,85,'Medicago sativa'
?,?,22695,1,-0,0,701643,893,0.199,0.671,88,0,85,85,'Medicago sativa'
?,?,29920,1,-0,0,839.406,867,0.283,0.697,116,0,85,85,'Medicago sativa'
?,?,43350,1,-0,0,696436,0.89,301,0.719,169,0,85,85,'Medicago sativa'
?,?,45730,1,-0,0,706.542,0.886,0.323,0.717,178,0,85,85,'Medicago sativa'
?,?,44710,1,-0,0,650724,895,325,0.714,174,0,85,85,'Medicago sativa'
?,?,45050,1,-0,0,625.787,0.901,289,696,175,0,85,85,'Medicago sativa'
?,?,29495,1,-0,0,876.36,0.864,259,667,115,0,85,85,'Medicago sativa'
?,?,22610,1,-0,0,799.116,0.874,228,691,88,0,85,85,'Medicago sativa'
?,?,25755,1,-0,0,694.396,0.891,0.224,679,100,0,85,85,'Medicago sativa'
?,?,38590,1,-0,0,657.282,892,0.34,731,150,0,85,85,'Medicago sativa'
?,?,36295,1,-0,0,744107,877,335,715,141,0,85,85,'Medicago sativa'
?,?,38080,1,-0,0,561944,0.911,298,0.714,148,0,85,85,'Medicago sativa'
?,?,23545,1,-0,0,816962,872,272,0.702,91,0,85,85,'Medicago sativa'
?,?,40460,1,-0,0,660457,895,312,0.712,158,0,85,85,'Medicago sativa'
?,?,42585,1,-0,0,693.116,888,313,0.704,166,0,85,85,'Medicago sativa'
?,?,41565,1,-0,0,658507,0.896,289,0.697,162,0,85,85,'Medicago sativa'
?,?,39780,1,-0,0,658.644,0.896,314,0.709,155,0,85,85,'Medicago sativa'
?,?,23970,1,-0,0,623256,903,263,684,93,0,85,85,'Medicago sativa'
?,?,30855,1,-0,0,712.67,0.886,302,0.704,120,0,85,85,'Medicago sativa'
?,?,32215,1,-0,0,699.42,888,0.3,0.707,125,0,85,85,'Medicago sativa'
?,?,24225,1,-0,0,920155,0.854,266,0.663,94,0,85,85,'Medicago sativa'
?,?,33235,1,-0,0,663687,889,371,728,129,0,85,85,'Medicago sativa'
?,?,46240,1,-0,0,692117,893,243,0.704,180,0,85,85,'Medicago sativa'
?,?,27795,1,-0,0,955.662,845,318,688,108,0,85,85,'Medicago sativa'
?,?,22525,1,-0,0,596379,907,263,0.699,87,0,85,85,'Medicago sativa'
?,?,39780,1,-0,0,714607,888,302,722,155,0,85,85,'Medicago sativa'
?,?,22185,1,-0,0,452278,0.928,311,733,86,0,85,85,'Medicago sativa'
?,?,24565,1,-0,0,627819,0.901,253,0.694,95,0,85,85,'Medicago sativa'
?,?,31195,1,-0,0,502.993,0.921,267,693,121,0,85,85,'Medicago sativa'
?,?,26945,1,-0,0,508086,919,304,728,105,0,85,85,'Medicago sativa'
?,?,36295,1,-0,0,641072,0.901,0.269,727,141,0,85,85,'Medicago sativa'
?,?,44455,1,-0,0,986918,0.85,0.23,667,173,0,85,85,'Medicago sativa'
?,?,35190,1,-0,0,790.509,875,293,684,137,0,85,85,'Medicago sativa'
?,?,32215,1,-0,0,658477,893,324,716,125,0,85,85,'Medicago sativa'
?,?,32300,1,-0,0,689525,0.891,308,706,126,0,85,85,'Medicago sativa'
?,?,44115,1,-0,0,922436,858,187,638,172,0,85,85,'Medicago sativa'
?,?,24905,1,-0,0,668296,894,303,716,97,0,85,85,'Medicago sativa'
?,?,29495,1,-0,0,755115,882,275,684,115,0,85,85,'Medicago sativa'
6822,44.678,30097,0.96,195,5,694.769,889,318,703,117,0,85,219,'Medicago sativa'
?,?,30260,1,-0,0,710701,884,0.352,721,118,0,85,85,'Medicago sativa'
?,?,40800,1,-0,0,807503,875,0.238,0.686,159,0,85,85,'Medicago sativa'
9235,83965,37286,977,0.118,2,797817,877,258,0.68,145,0,85,215,'Medicago sativa'
?,?,37995,1,-0,0,659.536,898,266,711,148,0,85,85,'Medicago sativa'
?,?,31790,1,-0,0,684703,0.891,306,0.707,124,0,85,85,'Medicago sativa'
?,?,39355,1,-0,0,979.05,0.85,201,647,153,0,85,85,'Medicago sativa'
?,?,44795,1,-0,0,790127,853,0.074,534,174,0,85,85,'Medicago sativa'
?,?,24310,1,-0,0,520.074,914,355,0.734,94,0,85,85,'Medicago sativa'
?,?,24820,1,-0,0,635678,899,287,685,96,0,85,85,'Medicago sativa'
?,?,23290,1,-0,0,764095,882,251,0.67,90,0,85,85,'Medicago sativa'
?,?,23375,1,-0,0,558193,0.91,0.346,759,91,0,85,85,'Medicago sativa'
?,?,42670,1,-0,0,336.85,0.793,19,0.533,166,0,85,85,'Medicago sativa'
?,?,30430,1,-0,0,766.59,879,306,731,118,0,85,85,'Medicago sativa'
?,?,28900,1,-0,0,872997,861,306,0.69,112,0,85,85,'Medicago sativa'
?,?,41735,1,-0,0,881298,863,152,0.6,163,0,85,85,'Medicago sativa'
?,?,39440,1,-0,0,765592,867,96,556,154,0,85,85,'Medicago sativa'
?,?,28220,1,-0,0,778.256,878,0.291,685,110,0,85,85,'Medicago sativa'
?,?,24225,1,-0,0,766475,0.874,331,741,94,0,85,85,'Medicago sativa'
?,?,25245,1,-0,0,739.978,879,0.343,722,98,0,85,85,'Medicago sativa'
?,?,27625,1,-0,0,712.886,887,306,0.717,107,0,85,85,'Medicago sativa'
?,?,45390,1,-0,0,32912,183,0.027,528,177,0,85,85,'Medicago sativa'
?,?,23715,1,-0,0,590216,0.906,302,695,92,0,85,85,'Medicago sativa'
?,?,46325,1,-0,0,21717,256,0.027,514,180,0,85,85,'Medicago sativa'
?,?,47600,1,-0,0,5397,0.558,39,618,185,0,85,85,'Melilotus officinalis'
?,?,47005,1,-0,0,5432,563,0.041,623,183,0,85,85,'Melilotus officinalis'
16608,274425,47325,993,38,0.000766,4784,522,0.05,0.646,184,0,85,208,'Melilotus officinalis'
?,?,46750,1,-0,0,4353,0.549,51,0.65,182,0,85,85,'Melilotus officinalis'
?,?,43775,1,-0,0,4555,535,51,657,170,0,85,85,'Melilotus officinalis'
?,?,44455,1,-0,0,5.86,518,43,629,173,0,85,85,'Melilotus officinalis'
?,?,41395,1,-0,0,5147,519,0.054,645,161,0,85,85,'Melilotus officinalis'
?,?,33575,1,-0,0,5.071,516,0.05,633,131,0,85,85,'Melilotus officinalis'
20347,412.002,35569,995,24,0.000567,5.838,0.487,0.058,0.658,138,0,85,209,'Melilotus officinalis'
?,?,31450,1,-0,0,5974,496,46,624,122,0,85,85,'Melilotus officinalis'
?,?,33830,1,-0,0,5794,532,51,638,132,0,85,85,'Melilotus officinalis'
?,?,33830,1,-0,0,4796,526,0.052,633,132,0,85,85,'Melilotus officinalis'
?,?,29920,1,-0,0,5317,0.548,46,639,116,0,85,85,'Melilotus officinalis'
17664,310003,26896,0.994,31,0.000714,5388,512,0.052,642,105,0,85,206,'Melilotus officinalis'
?,?,28475,1,-0,0,4.75,546,51,0.656,111,0,85,85,'Melilotus officinalis'
?,?,42840,1,-0,0,5598,631,42,624,167,0,85,85,'Melilotus officinalis'
16085,256.8,44693,992,0.04,0.000831,8558,624,38,633,174,0,85,206,'Melilotus officinalis'
?,?,44540,1,-0,0,6135,706,45,652,173,0,85,85,'Melilotus officinalis'
?,?,42415,1,-0,0,6.134,657,43,639,165,0,85,85,'Melilotus officinalis'
?,?,42840,1,-0,0,6455,655,0.04,629,167,0,85,85,'Melilotus officinalis'
?,?,39440,1,-0,0,10466,611,42,649,154,0,85,85,'Melilotus officinalis'
?,?,40630,1,-0,0,41.344,0.959,0.044,669,158,0,85,85,'Melilotus officinalis'
?,?,39015,1,-0,0,6518,723,39,636,152,0,85,85,'Melilotus officinalis'
10128,101.138,35749,981,98,2,9.67,0.554,0.041,0.62,139,0,85,212,'Melilotus officinalis'
?,?,34340,1,-0,0,8863,0.61,0.044,633,134,0,85,85,'Melilotus officinalis'
?,?,35615,1,-0,0,8.527,644,0.04,633,139,0,85,85,'Melilotus officinalis'
?,?,33830,1,-0,0,86365,925,45,0.68,132,0,85,85,'Melilotus officinalis'
?,?,31705,1,-0,0,107.157,0.923,49,687,123,0,85,85,'Melilotus officinalis'
18.682,347.003,30038,0.994,0.028,0.000608,96.157,0.926,0.041,0.661,117,0,85,203,'Melilotus officinalis'
?,?,32810,1,-0,0,137119,895,49,695,128,0,85,85,'Melilotus officinalis'
?,?,45900,1,-0,0,226642,885,57,0.668,179,0,85,85,'Melilotus officinalis'
?,?,47175,1,-0,0,199.719,902,0.054,0.666,184,0,85,85,'Melilotus officinalis'
?,?,45305,1,-0,0,309.01,871,57,0.671,176,0,85,85,'Melilotus officinalis'
?,?,44625,1,-0,0,210828,882,0.056,659,174,0,85,85,'Melilotus officinalis'
?,?,45560,1,-0,0,413782,833,53,667,177,0,85,85,'Melilotus officinalis'
?,?,40120,1,-0,0,270276,0.854,0.052,0.641,156,0,85,85,'Melilotus officinalis'
?,?,34510,1,-0,0,468.078,0.788,38,631,134,0,85,85,'Melilotus officinalis'
?,?,34850,1,-0,0,588656,0.79,51,0.658,136,0,85,85,'Melilotus officinalis'
?,?,32555,1,-0,0,600526,807,0.052,653,127,0,85,85,'Melilotus officinalis'
13.1,169632,29888,0.989,57,1,383.614,0.85,57,0.671,116,0,85,198,'Melilotus officinalis'
?,?,32895,1,-0,0,507.563,741,42,627,128,0,85,85,'Melilotus officinalis'
?,?,30090,1,-0,0,661.281,792,45,633,117,0,85,85,'Melilotus officinalis'
18.466,339.003,29339,0.994,0.029,0.000438,619313,805,45,633,114,0,85,184,'Melilotus officinalis'
?,?,29665,1,-0,0,442.643,851,0.05,659,115,0,85,85,'Melilotus officinalis'
?,?,24480,1,-0,0,744.66,792,0.05,626,95,0,85,85,'Melilotus officinalis'
?,?,42925,1,-0,0,453259,852,0.054,677,167,0,85,85,'Melilotus officinalis'
?,?,45985,1,-0,0,326.41,905,55,677,179,0,85,85,'Melilotus officinalis'
?,?,48790,1,-0,0,437.956,889,0.056,675,190,0,85,85,'Melilotus officinalis'
?,?,41395,1,-0,0,424681,875,51,662,161,0,85,85,'Melilotus officinalis'
?,?,42585,1,-0,0,284574,919,0.06,685,166,0,85,85,'Melilotus officinalis'
?,?,42585,1,-0,0,354.79,0.913,0.06,669,166,0,85,85,'Melilotus officinalis'
?,?,41480,1,-0,0,358.29,914,65,693,162,0,85,85,'Melilotus officinalis'
22517,505.002,43444,996,0.02,0.000266,346.107,0.916,0.058,659,169,0,85,179,'Melilotus officinalis'
?,?,35190,1,-0,0,374029,909,67,0.697,137,0,85,85,'Melilotus officinalis'
?,?,32980,1,-0,0,419365,889,49,0.651,128,0,85,85,'Melilotus officinalis'
?,?,30090,1,-0,0,375594,0.92,0.074,672,117,0,85,85,'Melilotus officinalis'
?,?,29155,1,-0,0,396619,922,0.082,0.668,113,0,85,85,'Melilotus officinalis'
?,?,30940,1,-0,0,446.443,907,67,618,120,0,85,85,'Melilotus officinalis'
?,?,29835,1,-0,0,447707,0.908,0.074,638,116,0,85,85,'Melilotus officinalis'
?,?,26520,1,-0,0,419689,894,0.05,624,103,0,85,85,'Melilotus officinalis'
?,?,42415,1,-0,0,567431,889,0.072,544,165,0,85,85,'Melilotus officinalis'
?,?,43180,1,-0,0,521.287,895,69,588,168,0,85,85,'Melilotus officinalis'
?,?,43265,1,-0,0,414.419,0.918,73,579,169,0,85,85,'Melilotus officinalis'
?,?,43945,1,-0,0,741.896,871,0.11,506,171,0,85,85,'Melilotus officinalis'
?,?,44285,1,-0,0,574828,883,64,535,172,0,85,85,'Melilotus officinalis'
?,?,43690,1,-0,0,357129,0.923,69,675,170,0,85,85,'Melilotus officinalis'
?,?,43350,1,-0,0,678685,0.876,87,0.487,169,0,85,85,'Melilotus officinalis'
?,?,36550,1,-0,0,769.647,867,0.112,507,142,0,85,85,'Melilotus officinalis'
?,?,31110,1,-0,0,480267,915,109,511,121,0,85,85,'Melilotus officinalis'
?,?,35785,1,-0,0,597899,894,105,505,139,0,85,85,'Melilotus officinalis'
?,?,32385,1,-0,0,698674,882,133,0.553,126,0,85,85,'Melilotus officinalis'
19621,383.003,33110,995,0.026,0.000669,665115,0.89,0.148,544,129,0,85,215,'Melilotus officinalis'
?,?,32300,1,-0,0,585345,0.9,0.116,523,126,0,85,85,'Melilotus officinalis'
?,?,29325,1,-0,0,512227,0.916,0.17,593,114,0,85,85,'Melilotus officinalis'
?,?,28475,1,-0,0,562457,907,166,594,111,0,85,85,'Melilotus officinalis'
23.367,544002,46777,996,19,0.000351,580029,905,156,0.571,182,0,85,197,'Melilotus officinalis'
?,?,48110,1,-0,0,708.28,887,0.216,605,187,0,85,85,'Melilotus officinalis'
?,?,46410,1,-0,0,552002,912,209,0.62,181,0,85,85,'Melilotus officinalis'
?,?,42585,1,-0,0,608.084,0.9,156,575,166,0,85,85,'Melilotus officinalis'
?,?,37570,1,-0,0,717.246,883,0.288,659,146,0,85,85,'Melilotus officinalis'
?,?,33915,1,-0,0,676087,893,0.211,0.61,132,0,85,85,'Melilotus officinalis'
?,?,32470,1,-0,0,860762,858,318,679,126,0,85,85,'Melilotus officinalis'
?,?,32385,1,-0,0,848.464,861,304,0.676,126,0,85,85,'Melilotus officinalis'
19365,373.003,32244,995,0.026,0.000528,893.01,0.854,301,672,125,0,85,199,'Melilotus officinalis'
?,?,31790,1,-0,0,791817,871,292,655,124,0,85,85,'Melilotus officinalis'
?,?,31025,1,-0,0,900.95,0.85,0.339,0.689,121,0,85,85,'Melilotus officinalis'
?,?,31705,1,-0,0,786079,0.87,336,0.7,123,0,85,85,'Melilotus officinalis'
?,?,28900,1,-0,0,835.583,863,304,0.671,112,0,85,85,'Melilotus officinalis'
?,?,31365,1,-0,0,895.417,853,321,0.673,122,0,85,85,'Melilotus officinalis'
?,?,29325,1,-0,0,864.506,855,0.33,696,114,0,85,85,'Melilotus officinalis'
?,?,45390,1,-0,0,933472,847,292,0.65,177,0,85,85,'Melilotus officinalis'
13.316,175518,46173,0.989,0.059,1,819159,865,0.329,0.689,180,0,85,209,'Melilotus officinalis'
?,?,44115,1,-0,0,830913,861,337,693,172,0,85,85,'Melilotus officinalis'
?,?,40885,1,-0,0,909559,0.844,0.351,0.692,159,0,85,85,'Melilotus officinalis'
?,?,38845,1,-0,0,905352,0.85,325,0.681,151,0,85,85,'Melilotus officinalis'
15134,227055,39712,991,0.044,1,789.754,0.864,0.362,0.702,155,0,85,222,'Melilotus officinalis'
?,?,34255,1,-0,0,735.001,871,379,716,133,0,85,85,'Melilotus officinalis'
?,?,36465,1,-0,0,782.983,856,0.416,738,142,0,85,85,'Melilotus officinalis'
?,?,31960,1,-0,0,709447,0.864,449,0.756,124,0,85,85,'Melilotus officinalis'
?,?,31535,1,-0,0,700.51,872,408,735,123,0,85,85,'Melilotus officinalis'
13552,182.036,31799,0.989,0.054,1,765062,852,455,754,124,0,85,223,'Melilotus officinalis'
?,?,31025,1,-0,0,855768,853,361,0.702,121,0,85,85,'Melilotus officinalis'
?,?,33320,1,-0,0,724327,0.86,455,0.766,130,0,85,85,'Melilotus officinalis'
?,?,28985,1,-0,0,705.894,866,436,745,113,0,85,85,'Melilotus officinalis'
?,?,27710,1,-0,0,747.108,0.874,0.35,698,108,0,85,85,'Melilotus officinalis'
?,?,45645,1,-0,0,785314,856,0.41,732,178,0,85,85,'Melilotus officinalis'
23345,543002,46703,996,19,0.000424,769128,0.859,0.412,0.734,182,0,85,208,'Melilotus officinalis'
?,?,47770,1,-0,0,812085,841,452,755,186,0,85,85,'Melilotus officinalis'
?,?,49130,1,-0,0,746576,853,0.454,0.75,191,0,85,85,'Melilotus officinalis'
?,?,41905,1,-0,0,762682,0.86,0.417,741,163,0,85,85,'Melilotus officinalis'
?,?,36805,1,-0,0,717.276,867,419,0.744,143,0,85,85,'Melilotus officinalis'
?,?,35615,1,-0,0,719655,861,0.45,747,139,0,85,85,'Melilotus officinalis'
20396,414.002,35742,995,24,0.000592,733916,0.864,0.417,743,139,0,85,212,'Melilotus officinalis'
?,?,35530,1,-0,0,688307,0.869,447,762,138,0,85,85,'Melilotus officinalis'
?,?,34765,1,-0,0,765.473,845,473,752,135,0,85,85,'Melilotus officinalis'
?,?,29410,1,-0,0,782012,843,0.468,743,114,0,85,85,'Melilotus officinalis'
?,?,30175,1,-0,0,857909,0.83,455,741,117,0,85,85,'Melilotus officinalis'
?,?,28815,1,-0,0,756.723,852,461,748,112,0,85,85,'Melilotus officinalis'
13126,170.379,30010,0.989,57,1,750.989,852,0.454,0.74,117,0,85,218,'Melilotus officinalis'
?,?,30345,1,-0,0,831503,835,0.477,755,118,0,85,85,'Melilotus officinalis'
?,?,40290,1,-0,0,748.401,871,0.367,0.702,157,0,85,85,'Melilotus officinalis'
?,?,45730,1,-0,0,907794,821,447,0.744,178,0,85,85,'Melilotus officinalis'
?,?,46070,1,-0,0,793212,0.839,483,755,179,0,85,85,'Melilotus officinalis'
?,?,45985,1,-0,0,773002,847,462,743,179,0,85,85,'Melilotus officinalis'
?,?,43945,1,-0,0,790.384,848,0.437,746,171,0,85,85,'Melilotus officinalis'
?,?,40885,1,-0,0,694225,871,423,743,159,0,85,85,'Melilotus officinalis'
16146,258932,44912,992,0.04,0.000596,854.354,828,0.48,757,175,0,85,189,'Melilotus officinalis'
?,?,43265,1,-0,0,875.483,0.827,0.47,752,169,0,85,85,'Melilotus officinalis'
?,?,40970,1,-0,0,868275,0.819,496,758,160,0,85,85,'Melilotus officinalis'
?,?,37995,1,-0,0,932623,0.808,0.48,0.751,148,0,85,85,'Melilotus officinalis'
?,?,33660,1,-0,0,791.71,843,0.481,755,131,0,85,85,'Melilotus officinalis'
?,?,28730,1,-0,0,871.234,815,516,768,112,0,85,85,'Melilotus officinalis'
?,?,27115,1,-0,0,878.364,0.829,0.471,748,105,0,85,85,'Melilotus officinalis'
?,?,24735,1,-0,0,843.379,0.83,484,758,96,0,85,85,'Melilotus officinalis'
?,?,23800,1,-0,0,946.04,0.819,0.46,742,92,0,85,85,'Melilotus officinalis'
?,?,46410,1,-0,0,835867,0.827,493,765,181,0,85,85,'Melilotus officinalis'
?,?,44285,1,-0,0,814437,833,498,764,172,0,85,85,'Melilotus officinalis'
?,?,41140,1,-0,0,833566,0.829,0.49,0.756,160,0,85,85,'Melilotus officinalis'
23.452,548002,47125,996,19,0.0004,852905,826,503,768,184,0,85,205,'Melilotus officinalis'
15.357,233937,40780,992,43,0.000888,849303,826,496,0.766,159,0,85,205,'Melilotus officinalis'
?,?,39270,1,-0,0,817395,823,505,767,153,0,85,85,'Melilotus officinalis'
?,?,39355,1,-0,0,742087,0.85,495,0.761,153,0,85,85,'Melilotus officinalis'
?,?,34340,1,-0,0,851.083,823,506,0.77,134,0,85,85,'Melilotus officinalis'
?,?,31450,1,-0,0,875135,826,0.487,0.76,122,0,85,85,'Melilotus officinalis'
?,?,30855,1,-0,0,771946,0.839,502,773,120,0,85,85,'Melilotus officinalis'
?,?,30260,1,-0,0,868329,825,484,0.761,118,0,85,85,'Melilotus officinalis'
?,?,30685,1,-0,0,852922,0.822,511,779,119,0,85,85,'Melilotus officinalis'
?,?,31790,1,-0,0,786794,0.837,504,0.771,124,0,85,85,'Melilotus officinalis'
17889,318003,27575,0.994,0.03,0.000685,832034,0.829,0.497,773,107,0,85,205,'Melilotus officinalis'
?,?,26180,1,-0,0,895296,818,502,0.771,102,0,85,85,'Melilotus officinalis'
?,?,48790,1,-0,0,739357,845,508,772,190,0,85,85,'Melilotus officinalis'
?,?,44795,1,-0,0,868576,826,0.477,0.75,174,0,85,85,'Melilotus officinalis'
?,?,38930,1,-0,0,807.667,0.834,499,768,152,0,85,85,'Melilotus officinalis'
?,?,41735,1,-0,0,740625,853,484,765,163,0,85,85,'Melilotus officinalis'
?,?,45900,1,-0,0,829675,0.837,0.477,759,179,0,85,85,'Melilotus officinalis'
?,?,43860,1,-0,0,729334,855,488,0.766,171,0,85,85,'Melilotus officinalis'
?,?,42840,1,-0,0,723.469,853,0.492,768,167,0,85,85,'Melilotus officinalis'
?,?,40885,1,-0,0,701217,855,506,772,159,0,85,85,'Melilotus officinalis'
?,?,43265,1,-0,0,751808,846,0.497,773,169,0,85,85,'Melilotus officinalis'
?,?,40970,1,-0,0,836803,0.834,469,747,160,0,85,85,'Melilotus officinalis'
?,?,39695,1,-0,0,750.667,0.849,0.492,0.76,155,0,85,85,'Melilotus officinalis'
?,?,34680,1,-0,0,834689,0.829,0.5,0.771,135,0,85,85,'Melilotus officinalis'
?,?,32045,1,-0,0,761.109,853,0.459,0.74,125,0,85,85,'Melilotus officinalis'
?,?,27370,1,-0,0,747.147,847,0.492,768,106,0,85,85,'Melilotus officinalis'
?,?,30855,1,-0,0,717.019,853,503,0.776,120,0,85,85,'Melilotus officinalis'
