@relation FeaturesBW_Gray

@attribute Area numeric
@attribute Perimeter numeric
@attribute x_Feret numeric
@attribute x_Breadth numeric
@attribute x_AspRatio numeric
@attribute x_RFactor numeric
@attribute x_ConvexArea numeric
@attribute x_ConvexPerimeter numeric
@attribute x_ArEquivD numeric
@attribute x_PerEquivD numeric
@attribute x_MinR numeric
@attribute x_MaxR numeric
@attribute x_avgR numeric
@attribute x_VarianceR numeric
@attribute x_EquivEllAr numeric
@attribute x_ModRatio numeric
@attribute x_HaralickRatio numeric
@attribute x_ThinnessR numeric
@attribute x_Roundness numeric
@attribute x_Compactness numeric
@attribute x_Solidity numeric
@attribute x_Convexity numeric
@attribute x_Concavity numeric
@attribute x_ArBBox numeric
@attribute x_Rectang numeric
@attribute x_Sphericity numeric
@attribute x_Elongation numeric
@attribute x_BendingEnergy numeric
@attribute x_Jaggedness numeric
@attribute x_Circularity numeric
@attribute x_Endocarp numeric
@attribute DistanceCM_FB numeric
@attribute Mean numeric
@attribute Min numeric
@attribute Max numeric
@attribute Mode numeric
@attribute StD numeric
@attribute Skewness numeric
@attribute Kurtosis numeric
@attribute IntensitySum numeric
@attribute Uniformity numeric
@attribute Entropy numeric
@attribute SmothnessR numeric
@attribute GLCM_Contrast numeric
@attribute GLCM_Correlation numeric
@attribute GLCM_Energy numeric
@attribute GLCM_Homogeneity numeric
@attribute Label {'Amorpha fruticosa','Anagyris foetida','Anthyllis barba-jovis','Anthyllis cytisoides','Astragalus glycyphyllos','Calicotome villosa','Caragana arborescens','Ceratonia siliqua','Colutea arborescens','Cytisus purgans','Cytisus scoparius','Dorycnium pentaphyllum','Dorycnium rectum','Hedysarum coronarium','Lathyrus aphaca','Lathyrus ochrus','Medicago sativa','Melilotus officinalis','Pisum sativum subsp. elatius','Senna alexandrina','Spartium junceum','Trifolium angustifolium','Vicia faba'}

@data
1429,147539,47434,40,1186,36203,5395,139.57,42655,46963,20,23717,21531,2.52,1490.188,843,13.562,15.233,809,899,265,946,3966,1897.367,753,843,1212,48,0.908,825,1281461,13953,55.605364,0,173,24,3.439,37762,1424001,121595,0.999,8,0.000182,729.01,883,371,765,'Hedysarum coronarium'
1315,143882,48.27,38,1.27,39856,6044,134597,40918,45799,19,24135,20113,5.838,1440.627,787,8324,15743,0.719,848,218,935,4729,1834263,0.717,787,1253,24,893,0.798,1171118,16.27,95.511586,1,199,74,8175,18099,326145,112368,0.994,32,1,577.037,893,0.468,794,'Hedysarum coronarium'
1205,131154,45.804,35,1.309,41.179,5925.5,128.85,39.17,41.748,17.5,22.902,19956,3565,1259101,764,10568,14275,731,855,203,982,4720.5,1603138,752,764,1136,314,938,0.88,1073846,16539,86.013736,4,211,55,0,35.93,1289001,102425,1,-0,0,508.201,0.906,465,0.8,'Hedysarum coronarium'
1297,145054,48.01,38,1263,10867,1639,135903,40637,46172,19,24005,21076,3.396,1432.877,0.791,11.437,16223,716,846,0.791,937,342,1824396,711,0.791,1291,0.404,0.88,775,1151.946,9039,73.026897,1,181,66,0,35.93,1289001,110245,1,-0,0,643156,887,0.44,0.776,'Hedysarum coronarium'
1294,143296,47508,39,1218,40.67,6070,135126,40.59,45613,19.5,23754,20168,5685,1455192,821,8459,15.869,0.73,0.854,213,943,4776,1852808,698,821,1263,273,0.89,792,1150704,11651,100.300337,8,201,115,3392,35.93,1289001,110112,998,0.009,0.000177,578.88,902,0.407,765,'Hedysarum coronarium'
1245,151196,46755,38,1.23,33935,4984.5,134114,39814,48.127,19,23377,19684,4856,1395399,813,8933,18.362,725,852,0.25,887,3739.5,1776.678,701,813,1.461,128,0.827,684,1093.804,19959,61.563256,0,175,32,0,35.651,1269001,105825,1,-0,0,523784,904,462,0.801,'Hedysarum coronarium'
1214,139.64,44407,38,1169,39.026,5444.5,129364,39316,44449,19,22204,19419,4.55,1325339,856,9104,16062,784,885,223,0.926,4230.5,1687474,0.719,856,1278,0.241,885,782,1074.36,10.471,70.302307,2,197,32,0,35.651,1269001,103190,1,-0,0,573.12,893,473,0.796,'Hedysarum coronarium'
1274,143882,46957,36,1304,49725,7335.5,133582,40275,45799,18,23479,20.394,3645,1327.69,767,10682,16.25,736,858,174,0.928,6061.5,1690467,754,767,1.293,563,879,773,1130118,14.357,67.545793,2,193,23,3.166,35.651,1269001,108403,998,0.009,0.000154,779686,875,358,752,'Hedysarum coronarium'
1323,144711,49739,36,1382,10.598,1656,137.462,41043,46063,18,24.87,20.637,6.133,1406346,0.724,8333,15829,0.681,825,799,0.95,333,1790616,0.739,0.724,1.26,122,0.891,794,1178289,15.934,133.764344,31,210,116,4921,25734,661488,112708,997,0.018,0.000372,707523,884,382,769,'Hedysarum coronarium'
1205,145196,42544,39.56,1075,11.848,1583.5,129.81,39.17,46217,19.78,21272,19479,1712,1321845,0.93,14888,17495,848,0.921,0.761,894,378.5,1683026,716,0.93,1392,0.75,848,718,1059.804,2492,59.405043,0,246,28,0,19461,377.886,102425,1,-0,0,621048,0.896,405,772,'Hedysarum coronarium'
1427,144468,48332,38,1272,45.337,6884,140289,42625,45.986,19,24166,22.008,2126,1442.48,0.786,15095,14626,778,882,207,971,5457,1836.623,777,0.786,1.164,32,927,0.859,1282532,11.234,60.612688,1,210,29,0,19461,377.886,121295,1,-0,0,886425,865,0.291,722,'Hedysarum coronarium'
1135,153439,49.679,34727,1431,38.7,6040,129.9,38015,48841,17363,24.839,18.606,10872,1354.962,0.699,5643,20.743,586,765,188,847,4905,1725192,0.658,0.699,1651,196,778,606,981561,2.63,127.982976,14,217,115,5899,19461,377.886,96819,995,31,0.000535,499.951,907,0.468,799,'Hedysarum coronarium'
1181,139054,47.634,36717,1297,40556,6069,129543,38778,44262,18358,23.817,19424,6609,1373.64,0.771,7556,16373,0.663,0.814,195,932,4888,1748.972,675,0.771,1.303,0.864,0.876,768,1041.946,5.912,72.398829,1,198,28,0,36.428,1325001,100385,1,-0,0,567.042,0.9,445,0.783,'Hedysarum coronarium'
1303,139882,44922,38,1182,45909,6479,133364,40731,44526,19,22461,20299,3.206,1340.708,846,11.336,15.017,0.822,907,201,953,5176,1707.042,763,846,1195,153,915,0.837,1163118,6272,95.532505,2,212,24,0,36.428,1325001,110755,1,-0,0,740.116,884,0.338,0.749,'Hedysarum coronarium'
1241,143054,46.4,37811,1227,34.42,5017.5,133079,39.75,45535,18906,23.2,20.05,4016,1377953,815,10005,16.49,0.734,857,247,0.93,3776.5,1754464,0.707,815,1.312,201,873,762,1097.946,12.072,145.897941,17,216,172,0,36.428,1325001,105485,1,-0,0,561121,903,428,0.781,'Hedysarum coronarium'
1385,148125,47.17,38,1.241,57.73,8555,138379,41993,47.15,19,23585,21288,2.95,1407.792,0.806,12395,15842,0.793,0.89,162,934,7170,1792.456,773,0.806,1261,71,0.891,0.793,1236875,9076,72.9133,2,178,31,0,36.428,1325001,117725,1,-0,0,945194,858,265,0.692,'Hedysarum coronarium'
1276,147.64,48.27,39,1238,33321,5053,135.551,40.307,46995,19.5,24135,20584,3.856,1478.538,0.808,10.483,17083,0.697,835,253,0.918,3777,1882533,0.678,0.808,1359,256,858,736,1128.36,3.374,80.79344,1,209,36,0,36.428,1325001,108460,1,-0,0,687472,887,387,0.771,'Hedysarum coronarium'
1330,146711,46648,39,1196,52287,7662.5,137.038,41151,46699,19.5,23324,20412,4.991,1428.841,836,9137,16183,778,882,174,934,6332.5,1819257,731,836,1288,162,0.881,0.776,1183289,11477,120.909385,8,204,122,3.811,36.428,1325001,113189,998,0.009,0.000223,687597,892,341,757,'Hedysarum coronarium'
1028,131.397,43.829,33093,1324,49.193,6773.5,121889,36179,41825,16546,21915,18746,4448,1139.159,755,8889,16795,0.681,825,152,0.928,5745.5,1450.423,0.709,755,1.336,341,865,748,896.603,14.299,109.095595,1,237,93,3.68,32016,1023.001,87498,998,0.011,0.000208,506092,907,461,0.796,'Hedysarum coronarium'
1087,146752,42942,35,1227,40299,5436.5,124.3,37202,46713,17.5,21471,18.501,4882,1180425,815,8373,19813,0.751,866,0.2,847,4349.5,1502964,723,815,1577,154,0.796,634,940248,6817,103.000951,6,221,107,0,34828,1211001,92395,1,-0,0,556619,0.896,474,0.801,'Hedysarum coronarium'
1216,136225,47927,34,1.41,10.361,1560,131.15,39348,43.362,17,23.964,19.999,7.242,1279.821,0.709,7432,15261,674,821,779,963,344,1629519,746,0.709,1214,113,907,823,1079775,7981,70.966034,1,206,27,4416,34828,1211001,103514,998,0.01,0.0003,875.777,867,0.29,0.71,'Hedysarum coronarium'
1335,148225,47927,36,1331,11.234,1691.5,138.038,41228,47.182,18,23.964,21.091,7651,1355105,0.751,7625,16458,0.74,0.86,789,0.931,356.5,1725.373,774,0.751,1.31,0.923,0.874,764,1186775,11.361,66.363218,1,203,29,4792,26005,678.126,113722,997,0.018,0.000353,814664,0.874,306,723,'Hedysarum coronarium'
1306,150.853,50448,36,1401,10.484,1661.5,137252,40778,48018,18,25224,21115,6568,1426.383,0.714,8.239,17425,653,0.808,0.786,0.91,355.5,1816128,0.719,0.714,1.387,1.872,0.849,721,1155147,5666,147.903226,7,218,194,2905,36097,1301001,111115,998,0.009,0.00013,913018,862,0.286,711,'Hedysarum coronarium'
1168,131983,45222,36,1256,38897,5526,127.481,38564,42011,18,22611,19.693,3665,1278613,0.796,10287,14.914,727,853,0.211,966,4358,1627.98,0.717,0.796,1187,139,0.918,843,1036017,10.02,154.904053,50,222,160,3628,34132,1163001,99404,998,0.01,0.000202,587582,0.901,409,0.761,'Hedysarum coronarium'
1206,139296,47.634,35255,1351,41324,6184,130875,39186,44339,17628,23.817,20197,4419,1318951,0.74,9.607,16.089,677,823,195,0.94,4978,1679.341,718,0.74,1.28,99,884,0.781,1066704,7.582,93.426716,2,188,131,0,35468,1256001,102510,1,-0,0,569235,899,0.448,0.776,'Hedysarum coronarium'
1187,135296,46228,37119,1245,10752,1561.5,128858,38876,43066,18559,23114,19329,5831,1347675,0.803,8005,15421,0.707,841,0.76,0.952,374.5,1715.913,0.692,0.803,1227,192,903,815,1051704,4043,141.416667,6,219,148,0,35468,1256001,100895,1,-0,0,750698,878,373,763,'Hedysarum coronarium'
1261,142711,46325,36,1287,49191,7159,133.163,40069,45426,18,23162,20063,4.108,1309807,777,9899,16151,748,865,0.176,0.933,5898,1667.698,0.756,777,1285,0.208,882,778,1118289,9411,65.726027,0,203,25,3605,35468,1256001,107313,998,0.009,0.0002,602182,895,436,778,'Hedysarum coronarium'
1053,133296,43863,34,1.29,10417,1435.5,121.69,36616,42.43,17,21932,18485,3833,1171309,775,9442,16.874,0.697,835,0.734,0.913,382.5,1491356,706,775,1.343,0.227,863,745,919704,4157,95.895339,2,218,34,0,34438,1184001,89505,1,-0,0,578495,898,0.44,777,'Hedysarum coronarium'
1189,139.64,46065,35839,1285,38.43,5561.5,130016,38909,44449,17919,23033,20024,3.52,1296636,778,10672,16.4,713,845,214,0.931,4372.5,1650.929,0.72,778,1305,87,875,0.766,1049.36,7.302,70.560647,1,202,28,3103,34438,1184001,101172,998,0.01,0.000148,650.277,889,409,764,'Hedysarum coronarium'
1026,132711,42.72,31,1.378,17.26,2316.5,120807,36143,42243,15.5,21.36,18594,3239,1040119,726,10332,17166,716,846,0.443,0.91,1290.5,1324.321,775,726,1.366,1138,856,732,893289,9.48,78.652968,2,177,62,0,11.652,134491,87210,1,-0,0,575376,893,0.471,807,'Hedysarum coronarium'
1173,136.61,45177,37.318,1.211,21771,3090,127993,38646,43.484,18.659,22.589,19408,5334,1324.143,826,8404,15.91,732,855,0.38,937,1917,1685951,696,826,1266,138,889,0.79,1036.39,3.52,64.581094,2,224,28,0,11.652,134491,99705,1,-0,0,777955,0.876,361,754,'Hedysarum coronarium'
1417,152125,53.6,37941,1413,14294,2407,142238,42.476,48423,18.97,26.8,20835,11468,1597219,708,6152,16332,628,792,589,935,990,2033642,0.697,708,1.3,0.236,877,769,1264875,2924,69.442191,1,194,29,0,11.652,134491,120445,1,-0,0,731668,889,0.197,642,'Hedysarum coronarium'
1157,132225,42544,37,1.15,11455,1531,125741,38381,42089,18.5,21272,19.42,2238,1236.32,0.87,12.982,15.111,0.814,902,0.756,951,374,1574132,735,0.87,1203,121,912,0.832,1024775,2253,64.924721,2,191,34,0,11.652,134491,98345,1,-0,0,696637,887,371,0.761,'Hedysarum coronarium'
1093,127154,42544,34,1251,54592,7296.5,123.73,37305,40.474,17,21272,19.106,2465,1136078,799,12169,14793,769,877,0.15,973,6203.5,1446499,0.756,799,1177,111,922,0.85,965846,10.984,124.187043,8,230,123,11083,11.652,134491,93942,985,84,2,614479,0.891,446,0.783,'Hedysarum coronarium'
1284,146711,49578,38749,1.279,34468,5368.5,136387,40433,46699,19375,24789,20046,6551,1508845,782,7.832,16.763,665,816,239,0.93,4084.5,1921121,0.668,782,1334,215,866,0.75,1137289,1.688,125.133398,14,221,125,5466,25303,638641,109417,997,0.018,0.000459,773.59,0.88,317,743,'Hedysarum coronarium'
1135,126569,47202,34648,1.362,43.142,6397.5,126.407,38015,40.288,17324,23601,19039,6.833,1284484,0.734,7.283,14114,649,805,177,0.999,5262.5,1635455,0.694,0.734,1123,301,0.944,0.89,1008431,4.924,72.632331,0,189,25,0,18.59,353.427,96475,1,-0,0,606.397,895,425,0.766,'Hedysarum coronarium'
1278,140711,46755,38,1.23,53117,7802,134016,40339,44.79,19,23377,20373,3.961,1395399,813,10237,15493,0.744,863,0.164,0.952,6524,1776.678,0.719,813,1.233,0.27,0.901,0.811,1137289,19795,78.696279,1,197,76,7584,18.59,353.427,109165,0.994,0.037,0.000884,693.089,889,366,759,'Hedysarum coronarium'
1395,153439,47.634,40741,1169,14.354,2148,139933,42145,48841,20371,23.817,21.203,3237,1524192,855,11784,16877,0.783,885,649,912,753,1940662,0.719,855,1.343,2114,863,745,1241.561,13698,60.369095,2,202,18,5479,26.49,702096,118864,997,17,0.000461,679717,897,0.219,0.64,'Hedysarum coronarium'
1328,141882,46239,40,1156,14195,2062,135109,41.12,45.163,20,23119,20642,3.401,1452626,865,11193,15159,0.791,889,644,0.952,734,1849.54,718,865,1206,0.013,0.91,0.829,1186118,10165,59.835833,1,218,7,0,20641,425861,112880,1,-0,0,704342,0.891,165,655,'Hedysarum coronarium'
1285,147539,45.31,38597,1.174,12069,1718,134844,40449,46963,19298,22655,20.62,2695,1373.512,852,12.56,16.94,797,893,748,914,433,1748.81,735,852,1348,0.19,861,742,1137461,1815,70.865277,1,217,35,0,20641,425861,109225,1,-0,0,667012,895,158,0.666,'Hedysarum coronarium'
1369,142468,49.406,39,1.267,11387,1767.5,138.41,41.75,45349,19.5,24.703,20.562,7841,1513.347,789,7343,14.826,0.714,845,775,972,398.5,1926.853,0.71,789,1.18,0.16,0.921,848,1226532,16116,81.547203,1,203,45,0,20641,425861,116365,1,-0,0,614123,895,111,0.646,'Hedysarum coronarium'
1181,143681,46.4,36425,1274,29135,4247,128907,38778,45735,18212,23.2,19.034,8585,1327421,785,6496,17.48,698,836,278,897,3066,1690125,0.699,785,1391,107,848,0.719,1037319,2.624,120.339688,18,228,97,0,20641,425861,100385,1,-0,0,900.536,0.864,271,0.702,'Hedysarum coronarium'
1284,144368,44.944,38639,1163,12.072,1704.5,134072,40433,45.954,19.32,22.472,20255,2752,1363931,0.86,12.21,16232,809,0.9,753,929,420.5,1736611,0.739,0.86,1.292,1.644,0.88,774,1139632,2677,75.259549,2,193,81,0,20641,425861,109140,1,-0,0,633382,0.901,161,645,'Hedysarum coronarium'
1161,145539,44407,37505,1.184,39789,5551,128597,38448,46327,18752,22204,19174,2369,1308.06,845,12457,18244,0.75,866,209,884,4390,1665474,0.697,845,1452,158,0.83,0.689,1015461,4.264,76.633278,1,195,29,0,20641,425861,98685,1,-0,0,750752,884,327,0.744,'Hedysarum coronarium'
1270,145196,46755,37716,1.24,56.531,8303.5,134186,40.212,46217,18858,23377,20197,3.939,1384967,807,10176,16.6,0.74,0.86,153,924,7033.5,1763395,0.72,807,1321,193,0.87,757,1124.804,1896,191.170018,117,229,209,6393,20641,425861,108344,995,0.028,0.000628,872079,868,257,672,'Hedysarum coronarium'
1340,142468,47011,39,1205,38639,5706.5,135.52,41305,45349,19.5,23505,20728,2.14,1439961,0.83,14171,15147,772,879,235,951,4366.5,1833415,731,0.83,1205,218,0.911,0.83,1197532,11055,79.657498,1,189,52,0,36497,1330001,113900,1,-0,0,594849,0.906,152,0.683,'Hedysarum coronarium'
1047,125397,41773,33541,1245,41213,5408.5,121.857,36.511,39915,16771,20.887,18524,2.666,1100434,0.803,11.346,15019,764,0.874,0.194,972,4361.5,1401116,747,0.803,1195,96,915,0.837,921.603,5374,169.721124,69,223,197,0,36497,1330001,88995,1,-0,0,697002,887,0.37,763,'Hedysarum coronarium'
938,118912,41437,28,1.48,48146,6267.5,115.457,34559,37851,14,20.718,18381,1.467,911.241,0.676,15.174,15075,696,0.834,0.15,971,5329.5,1160228,0.808,0.676,1.2,75,0.913,0.834,819.088,7.677,74.203229,3,206,46,0,36497,1330001,79730,1,-0,0,550187,0.896,0.471,0.811,'Hedysarum coronarium'
1335,146953,47011,38,1237,38.788,5728.5,137059,41228,46777,19,23505,20788,5011,1403039,0.808,9287,16176,769,877,233,0.933,4393.5,1786404,747,0.808,1287,32,0.881,777,1188047,12.21,158.725694,52,220,143,3312,36497,1330001,113596,0.999,0.009,0.000169,584818,0.908,156,0.658,'Hedysarum coronarium'
1134,125154,44407,34,1306,8544,1192,124542,37.998,39838,17,22204,19299,4377,1185.83,0.766,9225,13.813,732,856,951,995,58,1509845,0.751,0.766,1099,142,0.954,0.91,1008846,14019,75.410618,1,150,98,0,23239,539538,96390,1,-0,0,155444,895,0.014,442,'Lathyrus aphaca'
1173,126811,41785,36,1161,9412,1235.5,125126,38646,40365,18,20893,19.556,0.751,1181448,862,22.562,13.709,855,925,0.949,987,62.5,1504266,0.78,862,1091,0.101,0.957,917,1046.189,5.549,59.637488,1,131,22,0,23239,539538,99705,1,-0,0,162276,0.916,0.018,465,'Lathyrus aphaca'
1099,122912,41593,34,1.223,8916,1165,121.658,37407,39124,17,20.797,19128,1075,1110687,0.817,18.45,13.746,809,899,943,0.99,66,1414171,777,0.817,1094,276,956,914,976.088,2718,104.99187,3,157,130,0,23239,539538,93415,1,-0,0,126245,0.808,0.013,434,'Lathyrus aphaca'
1098,122225,40162,36,1.116,9293,1172.5,121352,37.39,38906,18,20081,18795,604,1135559,0.896,24189,13606,867,0.931,0.936,993,74.5,1445838,759,0.896,1083,188,961,924,975775,6.576,116.213748,1,195,175,0,23239,539538,93330,1,-0,0,143701,914,16,462,'Lathyrus aphaca'
1061,119.74,41881,35,1197,8645,1137.5,120045,36755,38.114,17.5,20.94,18514,1893,1151258,836,13458,13513,0.77,878,0.933,1003,76.5,1465.827,0.724,836,1075,287,0.964,0.93,941.26,21233,94.383446,1,173,132,0,23239,539538,90185,1,-0,0,202176,898,19,0.459,'Lathyrus aphaca'
1095,121.497,41049,35,1173,9.053,1167.5,121385,37339,38674,17.5,20524,19152,589,1128386,853,24963,13481,0.827,0.91,938,0.999,72.5,1436.706,762,853,1073,155,965,932,973503,9182,50.712707,1,138,27,0,23239,539538,93075,1,-0,0,198857,903,21,0.468,'Lathyrus aphaca'
1100,120811,39925,35,1141,9264,1162,120.886,37424,38455,17.5,19962,18918,1.408,1097494,877,15943,13.268,879,937,0.947,1001,62,1397.373,787,877,1056,0.056,973,0.947,979189,8112,137.262014,4,208,181,0,23239,539538,93500,1,-0,0,238.17,0.896,0.022,0.471,'Lathyrus aphaca'
1013,118912,41.11,34,1209,8467,1093.5,117.909,35914,37851,17,20555,18413,1.539,1097772,0.827,14842,13.959,763,0.874,0.926,992,80.5,1397727,725,0.827,1111,66,0.949,0.9,894.088,11.109,85.646941,1,179,104,0,23239,539538,86105,1,-0,0,131042,868,0.013,431,'Lathyrus aphaca'
1153,125154,41.11,36,1.142,12.482,1612,124098,38315,39838,18,20555,19544,0.394,1162347,0.876,31.148,13585,0.869,932,715,992,459,1479.946,779,0.876,1081,159,0.962,925,1027846,11.39,68.403458,0,163,27,0,23239,539538,98005,1,-0,0,705446,887,0.351,0.702,'Lathyrus aphaca'
1054,119.497,40804,34,1.2,11.83,1516.5,119539,36633,38037,17,20402,18.749,0.891,1089622,833,19866,13548,0.806,898,695,1,462.5,1387.35,0.76,833,1078,0.03,963,0.928,934503,10918,79.029204,0,153,25,0,23239,539538,89590,1,-0,0,617.022,905,258,672,'Lathyrus aphaca'
1077,121154,42059,34,1237,11095,1466,120459,37031,38565,17,21.03,18855,1.36,1123137,0.808,16165,13.629,775,0.88,735,0.994,389,1430.022,753,0.808,1085,96,0.96,922,955846,8.563,66.595308,1,158,26,5284,23239,539538,91790,996,21,0.000429,692.589,892,0.32,0.692,'Lathyrus aphaca'
1029,118811,41617,33941,1226,11262,1472.5,118185,36196,37819,16971,20809,17896,2676,1109405,816,10939,13718,0.756,0.87,0.699,995,443.5,1412.538,728,816,1092,158,0.957,0.916,910189,3617,58.07276,2,161,23,0,10.809,115.717,87465,1,-0,0,662.749,897,0.291,0.68,'Lathyrus aphaca'
1055,121255,43.139,33988,1.269,11002,1491,120.409,36.651,38597,16994,21.57,18.522,2931,1151573,0.788,10819,13936,722,0.85,708,993,436,1466229,0.72,0.788,1109,49,0.95,902,933745,3278,96.132163,1,213,126,10929,10.809,115.717,90740,983,94,2,698812,892,297,674,'Lathyrus aphaca'
1075,120669,41773,34,1229,12177,1598,120.972,36996,38.41,17,20.887,19105,1.529,1115492,0.814,15.451,13545,784,0.886,0.673,1003,523,1420289,757,0.814,1078,0.108,963,0.928,954331,16.83,64.181628,1,185,92,0,15.154,227859,91375,1,-0,0,616715,904,0.286,691,'Lathyrus aphaca'
928,115.983,42521,29516,1.441,9545,1275,114259,34374,36918,14758,21.26,16904,6767,985707,0.694,6.498,14.496,654,0.808,728,985,347,1255042,0.739,0.694,1.154,35,0.931,867,812.017,3.18,77.664879,1,148,74,6.673,15.154,227859,79287,991,49,0.000684,663313,897,289,0.678,'Lathyrus aphaca'
935,114083,38.288,31,1235,12025,1446.5,113.433,34503,36314,15.5,19.144,17605,1482,932.22,0.81,14.46,13.92,812,0.901,0.646,0.994,511.5,1186.94,0.788,0.81,1.108,2725,0.95,903,820.917,11.86,91.495292,2,154,129,0,14569,210.441,79475,1,-0,0,673929,0.896,268,679,'Lathyrus aphaca'
1184,127.497,43081,34,1.267,13.879,1878.5,126876,38827,40584,17,21541,20045,1249,1150424,789,17936,13.729,812,0.901,0.63,995,694.5,1464765,0.808,789,1093,231,0.957,915,1056503,8421,54.067568,1,131,22,0,14569,210.441,100640,1,-0,0,704378,857,525,767,'Lathyrus aphaca'
1071,121.74,43012,33.8,1273,14605,1973.5,121971,36927,38751,16.9,21506,18582,4.701,1141796,0.786,8.57,13838,737,0.859,0.543,1002,902.5,1453.78,737,0.786,1101,262,953,0.908,949.26,2602,77.901075,1,184,97,0,14569,210.441,91035,1,-0,0,688738,865,501,757,'Lathyrus aphaca'
1151,124811,41881,37,1.132,13.779,1813,124.082,38282,39729,18.5,20.94,19243,1143,1217.044,883,17998,13534,836,914,635,0.994,662,1549589,743,883,1077,0.02,0.964,0.928,1026.189,21359,65.307897,1,147,81,0,14569,210.441,97835,1,-0,0,782498,835,542,774,'Lathyrus aphaca'
1069,121.74,42426,35295,1202,14.851,1979.5,121294,36893,38751,17648,21213,18555,2653,1176096,0.832,11.392,13864,0.756,0.87,0.54,996,910.5,1497451,0.714,0.832,1103,38,0.952,0.906,947.26,0.766,67.549393,1,170,24,0,14569,210.441,90865,1,-0,0,725831,855,522,763,'Lathyrus aphaca'
1121,124083,41677,36,1158,16.554,2167.5,123652,37.78,39497,18,20.839,19467,654,1178399,0.864,24.08,13735,0.822,0.906,517,997,1046.5,1500384,747,0.864,1093,0.194,0.957,915,996.917,6051,69.835853,0,199,17,0,14569,210.441,95285,1,-0,0,716173,853,527,0.766,'Lathyrus aphaca'
1112,122083,41617,35,1189,14.264,1865,122435,37628,38.86,17.5,20809,19.443,0.766,1144015,841,22215,13.403,0.817,904,596,1003,753,1456606,763,841,1067,111,968,938,989.917,8987,97.927427,2,220,130,0,14569,210.441,94520,1,-0,0,714225,0.85,542,777,'Lathyrus aphaca'
1008,117.497,41231,33,1249,14078,1823.5,117274,35825,37.401,16.5,20616,18.068,3002,1068632,0.8,10.428,13696,755,0.869,0.553,998,815.5,1360625,741,0.8,1.09,77,958,0.918,890503,7.89,89.971429,2,190,132,0,14569,210.441,85680,1,-0,0,719.338,856,515,758,'Lathyrus aphaca'
859,109255,37696,28,1.346,13481,1596.5,108624,33071,34777,14,18848,17183,1.542,828982,743,13837,13.896,0.77,877,0.538,0.994,737.5,1055492,0.814,743,1.106,0.041,951,904,749745,10378,69.119595,1,139,106,8638,14569,210.441,73522,991,0.052,1,722155,846,0.554,782,'Lathyrus aphaca'
1166,126.326,43.046,35,1.23,17736,2398.5,125325,38.53,40211,17.5,21.523,19739,1715,1183302,813,15073,13686,0.801,895,486,992,1232.5,1506.627,774,813,1089,145,958,0.918,1039674,3.078,97.253033,2,183,76,0,10.06,99713,99110,1,-0,0,698959,805,645,0.839,'Lathyrus aphaca'
1109,122811,40311,35,1.152,15753,1995,121777,37577,39092,17.5,20156,18.92,0.771,1108114,868,21541,13.6,0.869,932,556,992,886,1410895,0.786,868,1082,32,961,924,986189,8624,71.556102,1,155,110,0,10.06,99713,94265,1,-0,0,654673,816,0.651,0.842,'Lathyrus aphaca'
1047,120711,40804,34435,1185,14564,1867,119.276,36.511,38423,17218,20402,18.144,1581,1103577,0.844,14431,13917,0.801,895,561,988,820,1405118,745,0.844,1107,24,0.95,903,926289,3804,111.038715,2,188,99,0,10.06,99713,88995,1,-0,0,599547,0.83,655,847,'Lathyrus aphaca'
1128,124912,41629,35,1189,17047,2229.5,123.937,37897,39.761,17.5,20815,19.28,1.658,1144346,841,14974,13832,0.829,0.91,506,992,1101.5,1457026,774,841,1101,171,953,0.908,1003.088,9746,52.122526,1,136,86,0,10.06,99713,95880,1,-0,0,680883,0.811,0.65,841,'Lathyrus aphaca'
1040,119397,42.638,33.2,1284,17622,2360.5,119.278,36389,38005,16.6,21.319,18104,4481,1111795,779,8552,13707,728,853,441,0.999,1320.5,1415582,735,779,1091,159,0.957,917,920.603,1125,57.330457,1,159,22,0,10.06,99713,88400,1,-0,0,630085,0.822,652,0.844,'Lathyrus aphaca'
1025,129882,40.224,35,1149,15407,1947,119.263,36126,41343,17.5,20.112,18145,1.211,1105725,0.87,16486,16458,807,898,526,0.918,922,1407.853,728,0.87,1.31,63,0.874,764,895118,5.736,70.450562,1,136,105,13.039,10.06,99713,88447,981,107,3,615198,0.817,665,0.854,'Lathyrus aphaca'
944,113.983,40,31.852,1256,15255,1917,113681,34.669,36282,15.926,20,17274,3.169,1000655,0.796,9703,13763,0.751,867,0.492,997,973,1274.074,741,0.796,1095,0.04,956,0.913,830.017,3112,72.516275,1,199,28,0,19142,365772,80240,1,-0,0,616382,0.814,0.676,857,'Lathyrus aphaca'
960,113.74,39812,32,1244,16027,2004.5,113916,34.962,36205,16,19906,17753,1224,1000586,804,16045,13.476,0.771,878,479,1002,1044.5,1273986,754,804,1072,0.1,966,0.933,846.26,9477,90.273224,1,150,106,0,19142,365772,81600,1,-0,0,541.801,831,682,863,'Lathyrus aphaca'
