Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      51 |        1215 |       00:54:43 |      100.00% |       95.45% |       0.0003 |       0.1374 |      1.0000e-04 |
|      51 |        1220 |       00:55:02 |      100.00% |       94.95% |       0.0002 |       0.1598 |      1.0000e-04 |
|      52 |        1225 |       00:55:21 |      100.00% |       95.96% |       0.0089 |       0.1093 |      1.0000e-04 |
|      52 |        1230 |       00:55:41 |      100.00% |       96.97% |       0.0035 |       0.1004 |      1.0000e-04 |
|      52 |        1235 |       00:55:59 |      100.00% |       96.46% |       0.0004 |       0.1145 |      1.0000e-04 |
|      52 |        1240 |       00:56:19 |      100.00% |       96.46% |       0.0019 |       0.1193 |      1.0000e-04 |
|      52 |        1245 |       00:56:38 |      100.00% |       94.95% |       0.0002 |       0.1090 |      1.0000e-04 |
|      53 |        1250 |       00:56:59 |      100.00% |       96.97% |       0.0002 |       0.0713 |      1.0000e-04 |
|      53 |        1255 |       00:57:19 |      100.00% |       95.45% |       0.0008 |       0.1346 |      1.0000e-04 |
|      53 |        1260 |       00:57:38 |      100.00% |       97.47% |       0.0012 |       0.1102 |      1.0000e-04 |
|      53 |        1265 |       00:57:57 |      100.00% |       96.46% |       0.0002 |       0.1148 |      1.0000e-04 |
|      53 |        1270 |       00:58:16 |      100.00% |       96.46% |       0.0004 |       0.0858 |      1.0000e-04 |
|      54 |        1275 |       00:58:36 |      100.00% |       96.97% |       0.0009 |       0.1097 |      1.0000e-04 |
|      54 |        1280 |       00:58:56 |      100.00% |       96.97% |       0.0003 |       0.0831 |      1.0000e-04 |
|      54 |        1285 |       00:59:15 |      100.00% |       96.97% |   9.9025e-05 |       0.0810 |      1.0000e-04 |
|      54 |        1290 |       00:59:35 |      100.00% |       96.46% |       0.0086 |       0.0590 |      1.0000e-04 |
|      54 |        1295 |       00:59:53 |      100.00% |       97.98% |       0.0010 |       0.0637 |      1.0000e-04 |
|      55 |        1300 |       01:00:13 |      100.00% |       96.46% |       0.0003 |       0.1056 |      1.0000e-04 |
|      55 |        1305 |       01:00:33 |      100.00% |       97.47% |       0.0004 |       0.0880 |      1.0000e-04 |
|      55 |        1310 |       01:00:52 |      100.00% |       95.96% |       0.0002 |       0.0944 |      1.0000e-04 |
|      55 |        1315 |       01:01:12 |      100.00% |       98.48% |       0.0001 |       0.0402 |      1.0000e-04 |
|      55 |        1320 |       01:01:31 |      100.00% |       97.47% |       0.0025 |       0.0665 |      1.0000e-04 |
|      56 |        1325 |       01:01:51 |      100.00% |       96.97% |       0.0003 |       0.1154 |      1.0000e-04 |
|      56 |        1330 |       01:02:11 |      100.00% |       97.47% |       0.0009 |       0.0913 |      1.0000e-04 |
|      56 |        1335 |       01:02:30 |      100.00% |       97.47% |       0.0005 |       0.0454 |      1.0000e-04 |
|      56 |        1340 |       01:02:49 |      100.00% |       97.98% |       0.0006 |       0.1020 |      1.0000e-04 |
|      57 |        1345 |       01:03:08 |      100.00% |       97.98% |       0.0002 |       0.0729 |      1.0000e-04 |
|      57 |        1350 |       01:03:28 |      100.00% |       97.47% |       0.0002 |       0.0647 |      1.0000e-04 |
|      57 |        1355 |       01:03:47 |      100.00% |       95.96% |       0.0002 |       0.0705 |      1.0000e-04 |
|      57 |        1360 |       01:04:07 |      100.00% |       97.47% |       0.0003 |       0.0928 |      1.0000e-04 |
|      57 |        1365 |       01:04:26 |      100.00% |       97.47% |       0.0029 |       0.0961 |      1.0000e-04 |
|      58 |        1370 |       01:04:46 |      100.00% |       96.97% |       0.0001 |       0.0996 |      1.0000e-04 |
|      58 |        1375 |       01:05:06 |      100.00% |       96.46% |       0.0004 |       0.1525 |      1.0000e-04 |
|      58 |        1380 |       01:05:25 |      100.00% |       96.46% |       0.0027 |       0.1170 |      1.0000e-04 |
|      58 |        1385 |       01:05:45 |      100.00% |       96.46% |       0.0005 |       0.1176 |      1.0000e-04 |
|      58 |        1390 |       01:06:04 |      100.00% |       96.46% |       0.0007 |       0.1167 |      1.0000e-04 |
|      59 |        1395 |       01:06:23 |      100.00% |       94.95% |       0.0020 |       0.1567 |      1.0000e-04 |
|      59 |        1400 |       01:06:43 |      100.00% |       94.95% |       0.0033 |       0.1671 |      1.0000e-04 |
|      59 |        1405 |       01:07:02 |       98.44% |       95.96% |       0.0206 |       0.1168 |      1.0000e-04 |
|      59 |        1410 |       01:07:22 |       96.88% |       95.96% |       0.0485 |       0.1914 |      1.0000e-04 |
|      59 |        1415 |       01:07:41 |       98.44% |       96.46% |       0.0280 |       0.1206 |      1.0000e-04 |
|      60 |        1420 |       01:08:00 |       98.44% |       94.95% |       0.0434 |       0.1312 |      1.0000e-04 |
|      60 |        1425 |       01:08:20 |       98.44% |       96.46% |       0.0675 |       0.1347 |      1.0000e-04 |
|      60 |        1430 |       01:08:38 |      100.00% |       92.93% |       0.0043 |       0.2647 |      1.0000e-04 |
|      60 |        1435 |       01:09:04 |       98.44% |       96.46% |       0.0491 |       0.1236 |      1.0000e-04 |
|      60 |        1440 |       01:09:24 |       98.44% |       95.96% |       0.1448 |       0.1076 |      1.0000e-04 |
|      61 |        1445 |       01:09:44 |      100.00% |       95.96% |       0.0160 |       0.1798 |      1.0000e-04 |
|      61 |        1450 |       01:10:03 |      100.00% |       94.95% |       0.0080 |       0.1758 |      1.0000e-04 |
|      61 |        1455 |       01:10:23 |       95.31% |       95.45% |       0.1063 |       0.1656 |      1.0000e-04 |
|      61 |        1460 |       01:10:43 |       98.44% |       94.44% |       0.0185 |       0.2376 |      1.0000e-04 |
|      62 |        1465 |       01:11:03 |      100.00% |       94.95% |       0.0034 |       0.1844 |      1.0000e-04 |
|      62 |        1470 |       01:11:23 |      100.00% |       94.95% |       0.0062 |       0.1426 |      1.0000e-04 |
|      62 |        1475 |       01:11:43 |       96.88% |       94.44% |       0.1123 |       0.2303 |      1.0000e-04 |
|      62 |        1480 |       01:12:03 |      100.00% |       93.94% |       0.0052 |       0.1781 |      1.0000e-04 |
|      62 |        1485 |       01:12:23 |       98.44% |       94.95% |       0.0369 |       0.1590 |      1.0000e-04 |
|      63 |        1490 |       01:12:42 |       96.88% |       95.45% |       0.0511 |       0.1460 |      1.0000e-04 |
|      63 |        1495 |       01:13:01 |      100.00% |       94.44% |       0.0060 |       0.2154 |      1.0000e-04 |
|      63 |        1500 |       01:13:21 |       98.44% |       91.92% |       0.0392 |       0.2266 |      1.0000e-04 |
|      63 |        1505 |       01:13:40 |       98.44% |       93.43% |       0.0443 |       0.2968 |      1.0000e-04 |
|      63 |        1510 |       01:14:00 |      100.00% |       94.95% |       0.0154 |       0.1691 |      1.0000e-04 |
|      64 |        1515 |       01:14:20 |       98.44% |       95.96% |       0.0319 |       0.1317 |      1.0000e-04 |
|      64 |        1520 |       01:14:39 |       98.44% |       95.45% |       0.0292 |       0.1074 |      1.0000e-04 |
|      64 |        1525 |       01:15:03 |      100.00% |       95.45% |       0.0161 |       0.1363 |      1.0000e-04 |
|      64 |        1530 |       01:15:23 |      100.00% |       93.43% |       0.0185 |       0.1761 |      1.0000e-04 |
|      64 |        1535 |       01:15:41 |      100.00% |       93.94% |       0.0167 |       0.2232 |      1.0000e-04 |
|      65 |        1540 |       01:16:01 |      100.00% |       93.94% |       0.0009 |       0.2195 |      1.0000e-04 |
|      65 |        1545 |       01:16:21 |       98.44% |       93.94% |       0.0182 |       0.2066 |      1.0000e-04 |
|      65 |        1550 |       01:16:39 |      100.00% |       97.47% |       0.0064 |       0.1000 |      1.0000e-04 |
|      65 |        1555 |       01:16:59 |      100.00% |       95.96% |       0.0016 |       0.1560 |      1.0000e-04 |
|      65 |        1560 |       01:17:18 |       98.44% |       95.45% |       0.0725 |       0.1753 |      1.0000e-04 |
|      66 |        1565 |       01:17:38 |      100.00% |       93.94% |       0.0078 |       0.2871 |      1.0000e-04 |
|      66 |        1570 |       01:17:58 |       98.44% |       96.46% |       0.0186 |       0.1338 |      1.0000e-04 |
|      66 |        1575 |       01:18:18 |      100.00% |       96.46% |       0.0061 |       0.1511 |      1.0000e-04 |
|      66 |        1580 |       01:18:36 |      100.00% |       97.47% |       0.0020 |       0.1131 |      1.0000e-04 |
|      67 |        1585 |       01:18:56 |      100.00% |       96.97% |       0.0019 |       0.0895 |      1.0000e-04 |
|      67 |        1590 |       01:19:15 |      100.00% |       95.96% |       0.0056 |       0.1251 |      1.0000e-04 |
|      67 |        1595 |       01:19:35 |       98.44% |       96.46% |       0.0484 |       0.1362 |      1.0000e-04 |
|      67 |        1600 |       01:19:54 |       98.44% |       96.97% |       0.0378 |       0.1567 |      1.0000e-04 |
|      67 |        1605 |       01:20:13 |      100.00% |       96.97% |       0.0030 |       0.1278 |      1.0000e-04 |
|      68 |        1610 |       01:20:32 |      100.00% |       98.48% |       0.0007 |       0.0849 |      1.0000e-04 |
|      68 |        1615 |       01:20:52 |       98.44% |       95.96% |       0.0276 |       0.1437 |      1.0000e-04 |
|      68 |        1620 |       01:21:11 |      100.00% |       96.46% |       0.0024 |       0.1749 |      1.0000e-04 |
|      68 |        1625 |       01:21:31 |      100.00% |       95.45% |       0.0007 |       0.1501 |      1.0000e-04 |
|      68 |        1630 |       01:21:50 |       96.88% |       96.46% |       0.1549 |       0.1380 |      1.0000e-04 |
|      69 |        1635 |       01:22:10 |      100.00% |       95.96% |       0.0110 |       0.1070 |      1.0000e-04 |
|      69 |        1640 |       01:22:30 |      100.00% |       95.96% |       0.0011 |       0.1391 |      1.0000e-04 |
|      69 |        1645 |       01:22:50 |      100.00% |       95.96% |       0.0021 |       0.1725 |      1.0000e-04 |
|      69 |        1650 |       01:23:09 |       98.44% |       94.44% |       0.0454 |       0.2192 |      1.0000e-04 |
|      69 |        1655 |       01:23:29 |      100.00% |       96.46% |       0.0012 |       0.1234 |      1.0000e-04 |
|      70 |        1660 |       01:23:48 |       98.44% |       95.96% |       0.0822 |       0.1581 |      1.0000e-04 |
|      70 |        1665 |       01:24:07 |      100.00% |       94.95% |       0.0026 |       0.1355 |      1.0000e-04 |
|      70 |        1670 |       01:24:26 |      100.00% |       94.44% |       0.0172 |       0.1655 |      1.0000e-04 |
|      70 |        1675 |       01:24:44 |      100.00% |       95.45% |       0.0196 |       0.1218 |      1.0000e-04 |
|      70 |        1680 |       01:25:04 |      100.00% |       95.45% |       0.0080 |       0.0854 |      1.0000e-04 |
|      71 |        1685 |       01:25:25 |      100.00% |       97.47% |       0.0008 |       0.1042 |      1.0000e-04 |
|      71 |        1690 |       01:25:44 |      100.00% |       95.45% |       0.0003 |       0.1205 |      1.0000e-04 |
|      71 |        1695 |       01:26:03 |      100.00% |       95.45% |       0.0002 |       0.1233 |      1.0000e-04 |
|      71 |        1700 |       01:26:23 |      100.00% |       97.47% |       0.0025 |       0.1129 |      1.0000e-04 |
|      72 |        1705 |       01:26:42 |       98.44% |       96.97% |       0.0642 |       0.0868 |      1.0000e-04 |
|      72 |        1710 |       01:27:02 |      100.00% |       96.46% |       0.0007 |       0.0920 |      1.0000e-04 |
|      72 |        1715 |       01:27:21 |      100.00% |       97.47% |       0.0015 |       0.0719 |      1.0000e-04 |
|      72 |        1720 |       01:27:40 |      100.00% |       97.47% |       0.0008 |       0.0838 |      1.0000e-04 |
|      72 |        1725 |       01:28:00 |      100.00% |       96.97% |       0.0003 |       0.1209 |      1.0000e-04 |
|      73 |        1730 |       01:28:19 |      100.00% |       95.45% |       0.0047 |       0.1331 |      1.0000e-04 |
|      73 |        1735 |       01:28:39 |      100.00% |       95.96% |       0.0002 |       0.1458 |      1.0000e-04 |
|      73 |        1740 |       01:28:58 |      100.00% |       96.46% |       0.0014 |       0.1550 |      1.0000e-04 |
|      73 |        1745 |       01:29:17 |      100.00% |       95.96% |       0.0010 |       0.1889 |      1.0000e-04 |
|      73 |        1750 |       01:29:36 |      100.00% |       95.96% |       0.0018 |       0.1465 |      1.0000e-04 |
|      74 |        1755 |       01:29:56 |      100.00% |       97.98% |       0.0003 |       0.1135 |      1.0000e-04 |
|      74 |        1760 |       01:30:16 |      100.00% |       96.97% |       0.0003 |       0.1319 |      1.0000e-04 |
|      74 |        1765 |       01:30:36 |      100.00% |       95.96% |   7.6781e-05 |       0.1359 |      1.0000e-04 |
|      74 |        1770 |       01:30:56 |      100.00% |       96.46% |       0.0005 |       0.1286 |      1.0000e-04 |
|      74 |        1775 |       01:31:15 |      100.00% |       95.96% |       0.0003 |       0.1554 |      1.0000e-04 |
|      75 |        1780 |       01:31:35 |      100.00% |       98.48% |       0.0006 |       0.1027 |      1.0000e-04 |
|      75 |        1785 |       01:31:55 |      100.00% |       96.97% |       0.0012 |       0.1242 |      1.0000e-04 |
|      75 |        1790 |       01:32:15 |      100.00% |       95.96% |       0.0003 |       0.1311 |      1.0000e-04 |
|      75 |        1795 |       01:32:34 |      100.00% |       97.47% |       0.0002 |       0.0963 |      1.0000e-04 |
|      75 |        1800 |       01:32:54 |      100.00% |       96.97% |       0.0002 |       0.1286 |      1.0000e-04 |
|      76 |        1805 |       01:33:13 |      100.00% |       96.46% |   8.5594e-05 |       0.1442 |      1.0000e-04 |
|      76 |        1810 |       01:33:32 |      100.00% |       95.96% |       0.0001 |       0.1240 |      1.0000e-04 |
|      76 |        1815 |       01:33:51 |      100.00% |       95.96% |       0.0001 |       0.1195 |      1.0000e-04 |
|      76 |        1820 |       01:34:11 |      100.00% |       97.47% |       0.0001 |       0.1048 |      1.0000e-04 |
|      77 |        1825 |       01:34:31 |      100.00% |       96.97% |       0.0001 |       0.1291 |      1.0000e-04 |
|      77 |        1830 |       01:34:49 |      100.00% |       96.46% |       0.0002 |       0.1061 |      1.0000e-04 |
|      77 |        1835 |       01:35:09 |      100.00% |       96.97% |       0.0002 |       0.1015 |      1.0000e-04 |
|      77 |        1840 |       01:35:29 |      100.00% |       97.47% |       0.0003 |       0.0883 |      1.0000e-04 |
|      77 |        1845 |       01:35:48 |      100.00% |       96.97% |       0.0002 |       0.1535 |      1.0000e-04 |
|      78 |        1850 |       01:36:08 |      100.00% |       96.46% |       0.0002 |       0.1024 |      1.0000e-04 |
|      78 |        1855 |       01:36:28 |      100.00% |       97.47% |       0.0001 |       0.0782 |      1.0000e-04 |
|      78 |        1860 |       01:36:47 |      100.00% |       95.96% |       0.0004 |       0.1139 |      1.0000e-04 |
|      78 |        1865 |       01:37:06 |      100.00% |       96.97% |       0.0002 |       0.0911 |      1.0000e-04 |
|      78 |        1870 |       01:37:25 |      100.00% |       97.47% |       0.0003 |       0.0870 |      1.0000e-04 |
|      79 |        1875 |       01:37:45 |      100.00% |       97.98% |   7.3023e-05 |       0.1003 |      1.0000e-04 |
|      79 |        1880 |       01:38:04 |      100.00% |       97.47% |       0.0001 |       0.0946 |      1.0000e-04 |
|      79 |        1885 |       01:38:25 |      100.00% |       97.98% |   4.2588e-05 |       0.0934 |      1.0000e-04 |
|      79 |        1890 |       01:38:44 |      100.00% |       96.97% |       0.0003 |       0.1116 |      1.0000e-04 |
|      79 |        1895 |       01:39:03 |      100.00% |       96.97% |       0.0001 |       0.1147 |      1.0000e-04 |
|      80 |        1900 |       01:39:21 |      100.00% |       96.46% |       0.0002 |       0.1386 |      1.0000e-04 |
|      80 |        1905 |       01:39:40 |      100.00% |       96.97% |       0.0002 |       0.1349 |      1.0000e-04 |
|      80 |        1910 |       01:39:58 |      100.00% |       98.48% |   9.7700e-05 |       0.1118 |      1.0000e-04 |
|      80 |        1915 |       01:40:13 |      100.00% |       96.97% |       0.0001 |       0.1237 |      1.0000e-04 |
|      80 |        1920 |       01:40:29 |      100.00% |       98.48% |       0.0007 |       0.1064 |      1.0000e-04 |
|      81 |        1925 |       01:40:44 |      100.00% |       96.97% |       0.0001 |       0.1009 |      1.0000e-04 |
|      81 |        1930 |       01:40:59 |      100.00% |       97.98% |   4.2243e-05 |       0.0859 |      1.0000e-04 |
|      81 |        1935 |       01:41:15 |      100.00% |       97.98% |       0.0002 |       0.1289 |      1.0000e-04 |
|      81 |        1940 |       01:41:31 |      100.00% |       96.97% |   7.9893e-05 |       0.1131 |      1.0000e-04 |
|      82 |        1945 |       01:41:47 |      100.00% |       97.47% |       0.0001 |       0.0882 |      1.0000e-04 |
|      82 |        1950 |       01:42:02 |      100.00% |       97.47% |       0.0001 |       0.1062 |      1.0000e-04 |
|      82 |        1955 |       01:42:17 |      100.00% |       96.97% |       0.0001 |       0.1226 |      1.0000e-04 |
|      82 |        1960 |       01:42:32 |      100.00% |       96.97% |       0.0004 |       0.1184 |      1.0000e-04 |
|      82 |        1965 |       01:42:47 |      100.00% |       96.97% |       0.0005 |       0.1406 |      1.0000e-04 |
|      83 |        1970 |       01:43:03 |      100.00% |       95.45% |       0.0006 |       0.1157 |      1.0000e-04 |
|      83 |        1975 |       01:43:18 |      100.00% |       96.97% |       0.0001 |       0.1383 |      1.0000e-04 |
|      83 |        1980 |       01:43:33 |      100.00% |       96.46% |       0.0010 |       0.1103 |      1.0000e-04 |
|      83 |        1985 |       01:43:48 |      100.00% |       96.46% |   9.0053e-05 |       0.1402 |      1.0000e-04 |
|      83 |        1990 |       01:44:03 |      100.00% |       96.97% |       0.0001 |       0.1173 |      1.0000e-04 |
|      84 |        1995 |       01:44:18 |      100.00% |       96.97% |   6.0037e-05 |       0.1195 |      1.0000e-04 |
|      84 |        2000 |       01:44:33 |      100.00% |       97.47% |   7.3990e-05 |       0.1215 |      1.0000e-04 |
|      84 |        2005 |       01:44:49 |      100.00% |       97.47% |   7.8736e-05 |       0.1323 |      1.0000e-04 |
|      84 |        2010 |       01:45:05 |      100.00% |       95.96% |       0.0010 |       0.1221 |      1.0000e-04 |
|      84 |        2015 |       01:45:20 |      100.00% |       96.46% |   8.1162e-05 |       0.0877 |      1.0000e-04 |
|      85 |        2020 |       01:45:36 |      100.00% |       97.47% |       0.0004 |       0.1153 |      1.0000e-04 |
|      85 |        2025 |       01:45:52 |      100.00% |       97.98% |       0.0001 |       0.1066 |      1.0000e-04 |
|      85 |        2030 |       01:46:07 |      100.00% |       97.47% |       0.0003 |       0.1206 |      1.0000e-04 |
|      85 |        2035 |       01:46:23 |      100.00% |       96.97% |   8.5180e-05 |       0.0971 |      1.0000e-04 |
|      85 |        2040 |       01:46:38 |      100.00% |       96.97% |       0.0003 |       0.1171 |      1.0000e-04 |
|      86 |        2045 |       01:46:54 |      100.00% |       95.96% |   8.0302e-05 |       0.1589 |      1.0000e-04 |
|      86 |        2050 |       01:47:09 |      100.00% |       97.47% |       0.0001 |       0.0703 |      1.0000e-04 |
|      86 |        2055 |       01:47:24 |      100.00% |       96.97% |       0.0005 |       0.1025 |      1.0000e-04 |
|      86 |        2060 |       01:47:39 |      100.00% |       97.47% |   3.3468e-05 |       0.1119 |      1.0000e-04 |
|      87 |        2065 |       01:47:55 |      100.00% |       96.97% |   5.0714e-05 |       0.1238 |      1.0000e-04 |
|      87 |        2070 |       01:48:11 |      100.00% |       96.97% |       0.0001 |       0.1182 |      1.0000e-04 |
|      87 |        2075 |       01:48:27 |      100.00% |       96.97% |       0.0001 |       0.1087 |      1.0000e-04 |
|      87 |        2080 |       01:48:43 |      100.00% |       97.98% |       0.0001 |       0.1051 |      1.0000e-04 |
|      87 |        2085 |       01:48:58 |      100.00% |       96.46% |       0.0002 |       0.1242 |      1.0000e-04 |
|      88 |        2090 |       01:49:14 |      100.00% |       96.46% |       0.0001 |       0.1102 |      1.0000e-04 |
|      88 |        2095 |       01:49:30 |      100.00% |       97.47% |   5.0340e-05 |       0.1009 |      1.0000e-04 |
|      88 |        2100 |       01:49:46 |      100.00% |       96.46% |   7.2496e-05 |       0.1516 |      1.0000e-04 |
|      88 |        2105 |       01:50:02 |      100.00% |       96.97% |       0.0001 |       0.1234 |      1.0000e-04 |
|      88 |        2110 |       01:50:17 |      100.00% |       96.97% |   6.0837e-05 |       0.1085 |      1.0000e-04 |
|      89 |        2115 |       01:50:33 |      100.00% |       95.96% |       0.0001 |       0.0929 |      1.0000e-04 |
|      89 |        2120 |       01:50:48 |      100.00% |       97.47% |   8.7791e-05 |       0.0645 |      1.0000e-04 |
|      89 |        2125 |       01:51:04 |      100.00% |       97.47% |   3.0404e-05 |       0.1406 |      1.0000e-04 |
|      89 |        2130 |       01:51:20 |      100.00% |       97.98% |       0.0001 |       0.1184 |      1.0000e-04 |
|      89 |        2135 |       01:51:36 |      100.00% |       96.97% |   5.7432e-05 |       0.1018 |      1.0000e-04 |
|      90 |        2140 |       01:51:51 |      100.00% |       96.46% |   7.7142e-05 |       0.1452 |      1.0000e-04 |
|      90 |        2145 |       01:52:07 |      100.00% |       96.46% |       0.0009 |       0.1430 |      1.0000e-04 |
|      90 |        2150 |       01:52:23 |      100.00% |       95.96% |       0.0002 |       0.1539 |      1.0000e-04 |
|      90 |        2155 |       01:52:39 |      100.00% |       96.46% |       0.0003 |       0.1196 |      1.0000e-04 |
|      90 |        2160 |       01:52:55 |      100.00% |       96.97% |       0.0007 |       0.1123 |      1.0000e-04 |
|      91 |        2165 |       01:53:11 |      100.00% |       95.96% |   2.8699e-05 |       0.1034 |      1.0000e-04 |
|      91 |        2170 |       01:53:27 |      100.00% |       96.97% |   6.4446e-05 |       0.0788 |      1.0000e-04 |
|      91 |        2175 |       01:53:42 |      100.00% |       96.97% |   7.2629e-05 |       0.1331 |      1.0000e-04 |
|      91 |        2180 |       01:53:58 |      100.00% |       96.97% |   3.0823e-05 |       0.1498 |      1.0000e-04 |
|      92 |        2185 |       01:54:13 |      100.00% |       96.46% |       0.0001 |       0.0989 |      1.0000e-04 |
|      92 |        2190 |       01:54:29 |      100.00% |       97.98% |   6.9101e-05 |       0.0723 |      1.0000e-04 |
|      92 |        2195 |       01:54:45 |      100.00% |       96.97% |       0.0002 |       0.1639 |      1.0000e-04 |
|      92 |        2200 |       01:55:01 |      100.00% |       97.47% |   3.8147e-05 |       0.1365 |      1.0000e-04 |
|      92 |        2205 |       01:55:17 |      100.00% |       95.45% |       0.0002 |       0.1380 |      1.0000e-04 |
|      93 |        2210 |       01:55:32 |      100.00% |       97.47% |   9.3386e-05 |       0.1095 |      1.0000e-04 |
|      93 |        2215 |       01:55:48 |      100.00% |       97.47% |   8.4672e-05 |       0.1087 |      1.0000e-04 |
|      93 |        2220 |       01:56:03 |      100.00% |       96.97% |       0.0002 |       0.0971 |      1.0000e-04 |
|      93 |        2225 |       01:56:19 |      100.00% |       96.46% |   8.9568e-05 |       0.1392 |      1.0000e-04 |
|      93 |        2230 |       01:56:34 |      100.00% |       96.46% |       0.0001 |       0.1386 |      1.0000e-04 |
|      94 |        2235 |       01:56:50 |      100.00% |       97.47% |   6.6083e-05 |       0.1255 |      1.0000e-04 |
|      94 |        2240 |       01:57:06 |      100.00% |       96.46% |   4.3947e-05 |       0.1563 |      1.0000e-04 |
|      94 |        2245 |       01:57:22 |      100.00% |       96.46% |   2.3287e-05 |       0.1599 |      1.0000e-04 |
|      94 |        2250 |       01:57:38 |      100.00% |       96.97% |   7.1466e-05 |       0.1142 |      1.0000e-04 |
|      94 |        2255 |       01:57:53 |      100.00% |       97.47% |   3.9168e-05 |       0.0934 |      1.0000e-04 |
|      95 |        2260 |       01:58:09 |      100.00% |       95.45% |   5.6955e-05 |       0.1559 |      1.0000e-04 |
|      95 |        2265 |       01:58:24 |      100.00% |       97.98% |   4.0525e-05 |       0.1048 |      1.0000e-04 |
|      95 |        2270 |       01:58:40 |      100.00% |       94.95% |   5.2105e-05 |       0.1196 |      1.0000e-04 |
|      95 |        2275 |       01:58:57 |      100.00% |       97.47% |   2.4892e-05 |       0.1276 |      1.0000e-04 |
|      95 |        2280 |       01:59:12 |      100.00% |       97.47% |       0.0001 |       0.1029 |      1.0000e-04 |
|      96 |        2285 |       01:59:28 |      100.00% |       96.97% |   7.1873e-05 |       0.1020 |      1.0000e-04 |
|      96 |        2290 |       01:59:44 |      100.00% |       97.47% |   8.3551e-05 |       0.1424 |      1.0000e-04 |
|      96 |        2295 |       02:00:00 |      100.00% |       97.98% |   3.9776e-05 |       0.1318 |      1.0000e-04 |
|      96 |        2300 |       02:00:16 |      100.00% |       96.97% |   2.0484e-05 |       0.1469 |      1.0000e-04 |
|      97 |        2305 |       02:00:31 |      100.00% |       96.46% |   3.4158e-05 |       0.1355 |      1.0000e-04 |
|      97 |        2310 |       02:00:47 |      100.00% |       96.46% |   3.7201e-05 |       0.0889 |      1.0000e-04 |
|      97 |        2315 |       02:01:02 |      100.00% |       97.47% |   6.1887e-05 |       0.1019 |      1.0000e-04 |
|      97 |        2320 |       02:01:18 |      100.00% |       97.47% |       0.0001 |       0.1097 |      1.0000e-04 |
|      97 |        2325 |       02:01:34 |      100.00% |       96.97% |   4.5846e-05 |       0.1297 |      1.0000e-04 |
|      98 |        2330 |       02:01:50 |      100.00% |       96.97% |       0.0002 |       0.0869 |      1.0000e-04 |
|      98 |        2335 |       02:02:05 |      100.00% |       95.96% |   9.7974e-05 |       0.1069 |      1.0000e-04 |
|      98 |        2340 |       02:02:21 |      100.00% |       97.98% |       0.0002 |       0.1084 |      1.0000e-04 |
|      98 |        2345 |       02:02:36 |      100.00% |       95.96% |   6.5064e-05 |       0.1201 |      1.0000e-04 |
|      98 |        2350 |       02:02:52 |      100.00% |       95.96% |       0.0001 |       0.0988 |      1.0000e-04 |
|      99 |        2355 |       02:03:08 |      100.00% |       97.47% |   3.5574e-05 |       0.0730 |      1.0000e-04 |
|      99 |        2360 |       02:03:24 |      100.00% |       96.97% |   2.2909e-05 |       0.1380 |      1.0000e-04 |
|      99 |        2365 |       02:03:40 |      100.00% |       96.97% |   1.0617e-05 |       0.1161 |      1.0000e-04 |
|      99 |        2370 |       02:03:56 |      100.00% |       97.47% |       0.0001 |       0.1003 |      1.0000e-04 |
|      99 |        2375 |       02:04:12 |      100.00% |       95.96% |   5.8315e-05 |       0.1523 |      1.0000e-04 |
|     100 |        2380 |       02:04:27 |      100.00% |       96.97% |   5.4366e-05 |       0.1465 |      1.0000e-04 |
|     100 |        2385 |       02:04:43 |      100.00% |       96.97% |       0.0009 |       0.1387 |      1.0000e-04 |
|     100 |        2390 |       02:04:59 |      100.00% |       96.97% |   4.3892e-05 |       0.1060 |      1.0000e-04 |
|     100 |        2395 |       02:05:14 |      100.00% |       95.96% |       0.0002 |       0.1099 |      1.0000e-04 |
|     100 |        2400 |       02:05:30 |      100.00% |       95.96% |       0.0002 |       0.1175 |      1.0000e-04 |
|======================================================================================================================|
Predicting accuracy for Test Set 
The accuracy of the test set is 96.969697 
The specificity of the test set is 96.605605 
The sensitivity of the test set is 94.660340 
