Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       7 |         650 |       00:03:36 |       93.75% |       91.92% |       0.3051 |       0.3316 |      1.0000e-04 |
|       7 |         655 |       00:03:38 |       93.75% |       89.90% |       0.4928 |       0.3598 |      1.0000e-04 |
|       7 |         660 |       00:03:39 |       75.00% |       90.40% |       1.2957 |       0.2709 |      1.0000e-04 |
|       7 |         665 |       00:03:41 |       93.75% |       92.42% |       0.3788 |       0.2625 |      1.0000e-04 |
|       7 |         670 |       00:03:43 |      100.00% |       90.91% |       0.0024 |       0.3020 |      1.0000e-04 |
|       7 |         675 |       00:03:44 |       93.75% |       91.92% |       0.5963 |       0.2807 |      1.0000e-04 |
|       7 |         680 |       00:03:46 |      100.00% |       89.90% |       0.0415 |       0.3134 |      1.0000e-04 |
|       7 |         685 |       00:03:48 |       87.50% |       91.92% |       0.2701 |       0.2820 |      1.0000e-04 |
|       7 |         690 |       00:03:49 |      100.00% |       92.42% |       0.0410 |       0.3042 |      1.0000e-04 |
|       8 |         695 |       00:03:51 |      100.00% |       92.42% |       0.0875 |       0.2904 |      1.0000e-04 |
|       8 |         700 |       00:03:53 |      100.00% |       90.40% |       0.0125 |       0.3404 |      1.0000e-04 |
|       8 |         705 |       00:03:55 |       93.75% |       93.43% |       0.1051 |       0.2535 |      1.0000e-04 |
|       8 |         710 |       00:03:56 |      100.00% |       90.40% |       0.0280 |       0.3369 |      1.0000e-04 |
|       8 |         715 |       00:03:58 |      100.00% |       93.43% |       0.0783 |       0.2741 |      1.0000e-04 |
|       8 |         720 |       00:04:00 |       87.50% |       89.90% |       0.3916 |       0.2834 |      1.0000e-04 |
|       8 |         725 |       00:04:01 |       87.50% |       89.90% |       0.7556 |       0.3239 |      1.0000e-04 |
|       8 |         730 |       00:04:03 |       93.75% |       89.90% |       0.0674 |       0.3977 |      1.0000e-04 |
|       8 |         735 |       00:04:04 |      100.00% |       92.93% |       0.0521 |       0.2200 |      1.0000e-04 |
|       8 |         740 |       00:04:06 |      100.00% |       89.90% |       0.0137 |       0.2619 |      1.0000e-04 |
|       8 |         745 |       00:04:07 |       93.75% |       91.41% |       0.3581 |       0.3483 |      1.0000e-04 |
|       8 |         750 |       00:04:09 |       93.75% |       92.93% |       0.1836 |       0.2724 |      1.0000e-04 |
|       8 |         755 |       00:04:11 |       93.75% |       92.42% |       0.1684 |       0.2619 |      1.0000e-04 |
|       8 |         760 |       00:04:12 |       93.75% |       91.92% |       0.1433 |       0.2332 |      1.0000e-04 |
|       8 |         765 |       00:04:14 |       93.75% |       95.96% |       0.1311 |       0.1960 |      1.0000e-04 |
|       8 |         770 |       00:04:16 |       93.75% |       91.92% |       0.1961 |       0.2482 |      1.0000e-04 |
|       8 |         775 |       00:04:18 |      100.00% |       94.44% |       0.0669 |       0.2237 |      1.0000e-04 |
|       8 |         780 |       00:04:19 |       93.75% |       93.94% |       0.1354 |       0.2580 |      1.0000e-04 |
|       8 |         785 |       00:04:21 |       87.50% |       91.41% |       0.2217 |       0.2455 |      1.0000e-04 |
|       8 |         790 |       00:04:22 |      100.00% |       92.42% |       0.0516 |       0.2874 |      1.0000e-04 |
|       9 |         795 |       00:04:24 |       93.75% |       93.94% |       0.0765 |       0.2161 |      1.0000e-04 |
|       9 |         800 |       00:04:25 |      100.00% |       88.38% |       0.0307 |       0.4286 |      1.0000e-04 |
|       9 |         805 |       00:04:27 |       93.75% |       94.44% |       0.1702 |       0.1832 |      1.0000e-04 |
|       9 |         810 |       00:04:29 |      100.00% |       89.39% |       0.0730 |       0.3392 |      1.0000e-04 |
|       9 |         815 |       00:04:30 |      100.00% |       83.84% |       0.0606 |       0.6276 |      1.0000e-04 |
|       9 |         820 |       00:04:32 |       87.50% |       89.90% |       0.7085 |       0.3116 |      1.0000e-04 |
|       9 |         825 |       00:04:34 |       87.50% |       86.36% |       0.8349 |       0.4713 |      1.0000e-04 |
|       9 |         830 |       00:04:36 |       87.50% |       85.86% |       0.4679 |       0.4870 |      1.0000e-04 |
|       9 |         835 |       00:04:37 |      100.00% |       82.83% |       0.0324 |       0.6325 |      1.0000e-04 |
|       9 |         840 |       00:04:39 |       81.25% |       88.38% |       0.2804 |       0.4287 |      1.0000e-04 |
|       9 |         845 |       00:04:41 |       87.50% |       84.85% |       0.3159 |       0.4728 |      1.0000e-04 |
|       9 |         850 |       00:04:42 |       81.25% |       87.88% |       0.7795 |       0.5250 |      1.0000e-04 |
|       9 |         855 |       00:04:44 |       87.50% |       87.88% |       0.3469 |       0.4012 |      1.0000e-04 |
|       9 |         860 |       00:04:45 |       93.75% |       88.89% |       0.2067 |       0.3778 |      1.0000e-04 |
|       9 |         865 |       00:04:47 |       93.75% |       90.91% |       0.2497 |       0.3796 |      1.0000e-04 |
|       9 |         870 |       00:04:49 |       87.50% |       90.40% |       0.5711 |       0.3559 |      1.0000e-04 |
