Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      91 |         910 |       00:23:41 |      100.00% |       90.48% |       0.0001 |       0.3498 |      1.0000e-04 |
|      92 |         915 |       00:23:47 |      100.00% |       95.24% |       0.0004 |       0.4217 |      1.0000e-04 |
|      92 |         920 |       00:23:53 |      100.00% |       90.48% |       0.0001 |       0.2903 |      1.0000e-04 |
|      93 |         925 |       00:23:59 |      100.00% |       80.95% |       0.0006 |       0.5910 |      1.0000e-04 |
|      93 |         930 |       00:24:05 |      100.00% |       90.48% |   9.6265e-05 |       0.3843 |      1.0000e-04 |
|      94 |         935 |       00:24:11 |      100.00% |       90.48% |       0.0003 |       0.5037 |      1.0000e-04 |
|      94 |         940 |       00:24:17 |      100.00% |       90.48% |   9.8323e-05 |       0.5777 |      1.0000e-04 |
|      95 |         945 |       00:24:23 |      100.00% |       85.71% |       0.0003 |       0.4910 |      1.0000e-04 |
|      95 |         950 |       00:24:29 |      100.00% |       90.48% |       0.0001 |       0.4624 |      1.0000e-04 |
|      96 |         955 |       00:24:35 |      100.00% |       90.48% |       0.0003 |       0.5528 |      1.0000e-04 |
|      96 |         960 |       00:24:41 |      100.00% |       90.48% |       0.0004 |       0.4834 |      1.0000e-04 |
|      97 |         965 |       00:24:47 |      100.00% |       85.71% |       0.0003 |       0.6996 |      1.0000e-04 |
|      97 |         970 |       00:24:54 |      100.00% |       85.71% |   9.6067e-05 |       0.3905 |      1.0000e-04 |
|      98 |         975 |       00:25:00 |      100.00% |       90.48% |       0.0004 |       0.6050 |      1.0000e-04 |
|      98 |         980 |       00:25:06 |      100.00% |       90.48% |       0.0001 |       0.4898 |      1.0000e-04 |
|      99 |         985 |       00:25:13 |      100.00% |       90.48% |       0.0003 |       0.5585 |      1.0000e-04 |
|      99 |         990 |       00:25:19 |      100.00% |       90.48% |   9.5796e-05 |       0.4126 |      1.0000e-04 |
|     100 |         995 |       00:25:25 |      100.00% |       90.48% |       0.0004 |       0.4614 |      1.0000e-04 |
|     100 |        1000 |       00:25:32 |      100.00% |       90.48% |   9.9503e-05 |       0.4918 |      1.0000e-04 |
|======================================================================================================================|
Predicting accuracy for Test Set 
The accuracy of the test set is 91.304348 
The specificity of the test set is 93.888889 
The sensitivity of the test set is 93.333333 
