Loading Data 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|      10 |         930 |       00:27:55 |       93.75% |       89.39% |       0.2592 |       0.3276 |      1.0000e-04 |
|      10 |         935 |       00:28:04 |       75.00% |       89.39% |       0.5977 |       0.2832 |      1.0000e-04 |
|      10 |         940 |       00:28:13 |       87.50% |       88.89% |       0.3281 |       0.3603 |      1.0000e-04 |
|      10 |         945 |       00:28:22 |       81.25% |       88.38% |       0.4268 |       0.3925 |      1.0000e-04 |
|      10 |         950 |       00:28:31 |       87.50% |       87.37% |       0.5536 |       0.4085 |      1.0000e-04 |
|      10 |         955 |       00:28:40 |       93.75% |       87.37% |       0.2011 |       0.3276 |      1.0000e-04 |
|      10 |         960 |       00:28:49 |       75.00% |       86.87% |       0.9301 |       0.3893 |      1.0000e-04 |
|      10 |         965 |       00:28:58 |       62.50% |       86.36% |       0.8845 |       0.3822 |      1.0000e-04 |
|      10 |         970 |       00:29:07 |       75.00% |       82.32% |       0.4885 |       0.7228 |      1.0000e-04 |
|      10 |         975 |       00:29:16 |       87.50% |       91.41% |       0.6086 |       0.3348 |      1.0000e-04 |
|      10 |         980 |       00:29:25 |       93.75% |       90.40% |       0.3136 |       0.3573 |      1.0000e-04 |
|      10 |         985 |       00:29:33 |       87.50% |       87.37% |       0.5168 |       0.3560 |      1.0000e-04 |
|      10 |         990 |       00:29:42 |       81.25% |       85.86% |       0.6708 |       0.4327 |      1.0000e-04 |
|      11 |         995 |       00:29:51 |       75.00% |       91.92% |       0.5532 |       0.3127 |      1.0000e-04 |
|      11 |        1000 |       00:30:00 |       81.25% |       79.80% |       0.4314 |       0.6329 |      1.0000e-04 |
|      11 |        1005 |       00:30:09 |       81.25% |       74.75% |       0.7366 |       1.1170 |      1.0000e-04 |
|      11 |        1010 |       00:30:18 |       81.25% |       81.82% |       0.3803 |       0.6002 |      1.0000e-04 |
|      11 |        1015 |       00:30:27 |       93.75% |       83.84% |       0.1731 |       0.4407 |      1.0000e-04 |
|      11 |        1020 |       00:30:35 |       75.00% |       83.84% |       0.6542 |       0.5515 |      1.0000e-04 |
|      11 |        1025 |       00:30:44 |       93.75% |       85.35% |       0.3518 |       0.4871 |      1.0000e-04 |
|      11 |        1030 |       00:30:53 |       93.75% |       86.87% |       0.4713 |       0.4992 |      1.0000e-04 |
|      11 |        1035 |       00:31:02 |       81.25% |       83.84% |       0.6767 |       0.4191 |      1.0000e-04 |
|      11 |        1040 |       00:31:10 |       87.50% |       82.32% |       0.6631 |       0.5479 |      1.0000e-04 |
|      11 |        1045 |       00:31:19 |       68.75% |       88.38% |       0.6704 |       0.3383 |      1.0000e-04 |
|      11 |        1050 |       00:31:28 |       87.50% |       90.91% |       0.7808 |       0.2852 |      1.0000e-04 |
|      11 |        1055 |       00:31:37 |       93.75% |       80.30% |       0.1557 |       0.6260 |      1.0000e-04 |
|      11 |        1060 |       00:31:46 |      100.00% |       86.36% |       0.1038 |       0.4740 |      1.0000e-04 |
|      11 |        1065 |       00:31:56 |       56.25% |       85.35% |       1.7367 |       0.4479 |      1.0000e-04 |
|      11 |        1070 |       00:32:04 |       93.75% |       84.85% |       0.2207 |       0.4747 |      1.0000e-04 |
|      11 |        1075 |       00:32:13 |       93.75% |       89.90% |       0.2188 |       0.3256 |      1.0000e-04 |
|      11 |        1080 |       00:32:21 |       93.75% |       90.40% |       0.4468 |       0.3192 |      1.0000e-04 |
|      11 |        1085 |       00:32:30 |       93.75% |       88.89% |       0.2302 |       0.2860 |      1.0000e-04 |
|      12 |        1090 |       00:32:40 |       87.50% |       86.87% |       0.4747 |       0.4335 |      1.0000e-04 |
|      12 |        1095 |       00:32:49 |       87.50% |       90.40% |       0.5042 |       0.2980 |      1.0000e-04 |
|      12 |        1100 |       00:32:58 |       87.50% |       89.90% |       0.5129 |       0.3321 |      1.0000e-04 |
|      12 |        1105 |       00:33:07 |       93.75% |       87.88% |       0.2281 |       0.4285 |      1.0000e-04 |
|      12 |        1110 |       00:33:16 |       81.25% |       86.87% |       0.5704 |       0.4650 |      1.0000e-04 |
|      12 |        1115 |       00:33:25 |       81.25% |       87.88% |       0.6540 |       0.4266 |      1.0000e-04 |
|      12 |        1120 |       00:33:34 |       93.75% |       88.38% |       0.1381 |       0.3332 |      1.0000e-04 |
|      12 |        1125 |       00:33:43 |       75.00% |       90.40% |       0.7197 |       0.3203 |      1.0000e-04 |
|      12 |        1130 |       00:33:51 |       75.00% |       86.87% |       0.8403 |       0.3469 |      1.0000e-04 |
|      12 |        1135 |       00:34:01 |       93.75% |       89.39% |       0.2659 |       0.3292 |      1.0000e-04 |
|      12 |        1140 |       00:34:10 |       93.75% |       91.41% |       0.2513 |       0.2638 |      1.0000e-04 |
|      12 |        1145 |       00:34:18 |       81.25% |       91.41% |       0.3877 |       0.2389 |      1.0000e-04 |
|      12 |        1150 |       00:34:28 |       93.75% |       90.91% |       0.2365 |       0.3019 |      1.0000e-04 |
|      12 |        1155 |       00:34:37 |      100.00% |       91.92% |       0.0725 |       0.2676 |      1.0000e-04 |
|      12 |        1160 |       00:34:46 |       75.00% |       89.39% |       0.8329 |       0.2550 |      1.0000e-04 |
|      12 |        1165 |       00:34:54 |      100.00% |       93.43% |       0.0261 |       0.1893 |      1.0000e-04 |
|      12 |        1170 |       00:35:03 |       68.75% |       86.87% |       0.7507 |       0.4185 |      1.0000e-04 |
|      12 |        1175 |       00:35:12 |       93.75% |       86.36% |       0.1153 |       0.4976 |      1.0000e-04 |
|      12 |        1180 |       00:35:20 |      100.00% |       91.92% |       0.0310 |       0.2823 |      1.0000e-04 |
|      12 |        1185 |       00:35:29 |       87.50% |       87.88% |       0.2581 |       0.3693 |      1.0000e-04 |
|      13 |        1190 |       00:35:38 |       87.50% |       92.93% |       0.4899 |       0.2405 |      1.0000e-04 |
|      13 |        1195 |       00:35:47 |       68.75% |       86.87% |       0.9491 |       0.3697 |      1.0000e-04 |
|      13 |        1200 |       00:35:56 |       87.50% |       85.86% |       0.3399 |       0.5014 |      1.0000e-04 |
|      13 |        1205 |       00:36:05 |       75.00% |       86.87% |       0.3670 |       0.4301 |      1.0000e-04 |
|      13 |        1210 |       00:36:14 |       87.50% |       87.37% |       0.4996 |       0.4001 |      1.0000e-04 |
